   4.0920884e+01	  -4.5423591e+01	   1.3830781e+01	
   4.1026107e+01	  -4.5400922e+01	   1.3894235e+01	
   4.1018495e+01	  -4.5440867e+01	   1.3821011e+01	
   4.0979208e+01	  -4.5436189e+01	   1.3392322e+01	
   4.1071937e+01	  -4.5299392e+01	   1.3211350e+01	
   4.1092307e+01	  -4.5238326e+01	   1.2889087e+01	
   4.1338965e+01	  -4.5081468e+01	   1.2700500e+01	
   4.1509344e+01	  -4.5044793e+01	   1.2389471e+01	
   4.1761417e+01	  -4.5061102e+01	   1.2180143e+01	
   4.2365791e+01	  -4.4731198e+01	   1.2070890e+01	
   4.2930894e+01	  -4.4462996e+01	   1.1773836e+01	
   4.3457823e+01	  -4.4249024e+01	   1.1353823e+01	
   4.3888409e+01	  -4.4218701e+01	   1.0432442e+01	
   4.4583849e+01	  -4.3930810e+01	   9.9109211e+00	
   4.4600255e+01	  -4.4194080e+01	   8.1647692e+00	
   4.4942704e+01	  -4.3966857e+01	   5.3074273e+00	
   4.5063810e+01	  -4.4041260e+01	   3.1126966e+00	
   4.5033576e+01	  -4.4233321e+01	  -3.3742499e-02	
   4.5543950e+01	  -4.3909493e+01	  -2.0893962e+00	
   4.6356955e+01	  -4.3259872e+01	  -4.7955507e+00	
   4.8087549e+01	  -4.1655503e+01	  -8.3588679e+00	
   4.9236654e+01	  -4.0626841e+01	  -1.1792835e+01	
   5.0386517e+01	  -3.9586088e+01	  -1.4669307e+01	
   5.2195102e+01	  -3.7804094e+01	  -1.7055790e+01	
   5.2776692e+01	  -3.7158939e+01	  -1.8469528e+01	
   5.2984929e+01	  -3.6876759e+01	  -2.0493253e+01	
   5.2928159e+01	  -3.6883479e+01	  -2.2229327e+01	
   5.2338575e+01	  -3.7409414e+01	  -2.4442312e+01	
   5.1904595e+01	  -3.7835465e+01	  -2.6432182e+01	
   5.0981981e+01	  -3.8744817e+01	  -2.7777062e+01	
   4.9750168e+01	  -3.9997171e+01	  -2.8883135e+01	
   4.7842693e+01	  -4.1967400e+01	  -3.0290305e+01	
   4.5743084e+01	  -4.4111056e+01	  -3.1593175e+01	
   4.3549072e+01	  -4.6341494e+01	  -3.3220494e+01	
   4.1147706e+01	  -4.8780408e+01	  -3.5326356e+01	
   3.8111858e+01	  -5.1854217e+01	  -3.9413355e+01	
   3.6798339e+01	  -5.3153040e+01	  -4.0616686e+01	
   3.6077422e+01	  -5.3864969e+01	  -4.2443795e+01	
   3.5237150e+01	  -5.4655983e+01	  -4.3978176e+01	
   3.5432964e+01	  -5.4441374e+01	  -4.6582515e+01	
   3.5507025e+01	  -5.4282880e+01	  -4.8998741e+01	
   3.5739711e+01	  -5.4201203e+01	  -5.6106099e+01	
   3.6339205e+01	  -5.3590987e+01	  -5.9387331e+01	
   3.7181086e+01	  -5.2723973e+01	  -6.2513670e+01	
   3.9028135e+01	  -5.0764517e+01	  -6.4105757e+01	
   4.0010830e+01	  -4.9867861e+01	  -6.9122741e+01	
   4.1779608e+01	  -4.8157641e+01	  -7.2389297e+01	
   4.2550539e+01	  -4.7426323e+01	  -7.5457289e+01	
   4.2382113e+01	  -4.7610452e+01	  -7.7568180e+01	
   4.2752221e+01	  -4.7247698e+01	  -7.8785635e+01	
   4.2662744e+01	  -4.7326028e+01	  -7.9187355e+01	
   4.2351566e+01	  -4.7605057e+01	  -7.9024930e+01	
   4.1162979e+01	  -4.8708676e+01	  -7.9130170e+01	
   4.0089532e+01	  -4.9666187e+01	  -7.8620427e+01	
   3.9146815e+01	  -5.0477516e+01	  -7.7843067e+01	
   3.7904375e+01	  -5.1580111e+01	  -7.7128629e+01	
   3.6875693e+01	  -5.2444837e+01	  -7.5758874e+01	
   3.5331670e+01	  -5.3440520e+01	  -7.6054950e+01	
   3.4753723e+01	  -5.3775348e+01	  -7.4671259e+01	
   3.4192989e+01	  -5.4098026e+01	  -7.2550935e+01	
   3.5051780e+01	  -5.2968072e+01	  -7.0010206e+01	
   3.5624671e+01	  -5.2025868e+01	  -6.6574201e+01	
   3.6345908e+01	  -5.1839837e+01	  -5.9548474e+01	
   3.6907430e+01	  -5.1299173e+01	  -5.5582125e+01	
   3.7145830e+01	  -5.1257236e+01	  -5.1043557e+01	
   3.7713148e+01	  -5.0691651e+01	  -4.6482168e+01	
   3.8514304e+01	  -4.9922827e+01	  -4.2103090e+01	
   3.9312737e+01	  -4.9238280e+01	  -3.7382038e+01	
   3.9520397e+01	  -4.9074771e+01	  -3.3426264e+01	
   4.1015214e+01	  -4.7710633e+01	  -2.7900676e+01	
   4.1244698e+01	  -4.7635388e+01	  -2.3348645e+01	
   4.2587921e+01	  -4.6315917e+01	  -1.8962971e+01	
   4.2159422e+01	  -4.7116527e+01	  -1.3350904e+01	
   4.2525176e+01	  -4.6972326e+01	  -8.1064512e+00	
   4.2895070e+01	  -4.6619614e+01	  -4.5776108e+00	
   4.2884362e+01	  -4.6832940e+01	   9.3686890e-01	
   4.3123124e+01	  -4.6595095e+01	   4.9843295e+00	
   4.3369456e+01	  -4.6375576e+01	   8.8685869e+00	
   4.3766671e+01	  -4.5954401e+01	   1.2353735e+01	
   4.5229331e+01	  -4.4286772e+01	   1.4906362e+01	
   4.5885731e+01	  -4.3639437e+01	   1.8501701e+01	
   4.6664040e+01	  -4.3020258e+01	   2.2890549e+01	
   4.8226096e+01	  -4.1473507e+01	   2.6190683e+01	
   4.9877789e+01	  -3.9837837e+01	   2.9323408e+01	
   5.1592305e+01	  -3.8136066e+01	   3.2598085e+01	
   5.3025658e+01	  -3.6692823e+01	   3.5444182e+01	
