   8.2994159e+00	  -5.4479989e+00	  -2.7516763e+00	
   8.4985243e+00	  -5.4829008e+00	  -2.8187445e+00	
   8.2756625e+00	  -5.6231485e+00	  -3.0206470e+00	
   8.0715519e+00	  -5.3987794e+00	  -3.3977360e+00	
   7.8814757e+00	  -5.1432590e+00	  -3.8315615e+00	
   7.6251805e+00	  -4.8612142e+00	  -4.2936850e+00	
   7.4018684e+00	  -4.5660417e+00	  -4.7941126e+00	
   7.2969334e+00	  -4.2569726e+00	  -5.2538015e+00	
   7.3918667e+00	  -3.8950430e+00	  -5.7046927e+00	
   7.2851951e+00	  -3.5335298e+00	  -6.2292143e+00	
   7.4595229e+00	  -3.1298095e+00	  -6.5705788e+00	
   7.7497083e+00	  -2.6310725e+00	  -6.8865770e+00	
   8.0824551e+00	  -2.2168408e+00	  -7.0842539e+00	
   8.5213421e+00	  -1.6776254e+00	  -7.3202095e+00	
   8.8918021e+00	  -1.1518409e+00	  -7.5866662e+00	
   9.1871548e+00	  -6.0625445e-01	  -7.8524676e+00	
   9.3636166e+00	  -7.5673051e-02	  -8.2018154e+00	
   9.3930610e+00	   4.3469824e-01	  -8.5940164e+00	
   9.3143232e+00	   9.7579152e-01	  -9.0142104e+00	
   8.9498994e+00	   1.4295428e+00	  -9.5330988e+00	
   8.6125597e+00	   1.8324163e+00	  -1.0040141e+01	
   8.2803099e+00	   2.3501970e+00	  -1.0445082e+01	
   7.8289591e+00	   2.7065028e+00	  -1.0829951e+01	
   7.4049946e+00	   2.9882853e+00	  -1.1105830e+01	
   6.9352482e+00	   3.0794970e+00	  -1.1335526e+01	
   6.5545658e+00	   3.0912951e+00	  -1.1399902e+01	
   6.2453828e+00	   3.0555983e+00	  -1.1427165e+01	
   5.9791804e+00	   2.8376828e+00	  -1.1285176e+01	
   5.7851556e+00	   2.4746674e+00	  -1.1086299e+01	
   5.6654404e+00	   1.9983457e+00	  -1.0791662e+01	
   5.6482434e+00	   1.4867683e+00	  -1.0412373e+01	
   5.7059485e+00	   9.8621633e-01	  -9.9671356e+00	
   5.8164533e+00	   6.0211176e-01	  -9.4662495e+00	
   5.9494704e+00	   2.8258688e-01	  -8.8723817e+00	
   6.1000493e+00	   1.4389883e-01	  -8.4271246e+00	
   6.2304446e+00	   1.0584348e-01	  -7.9957744e+00	
   6.3846158e+00	   1.6312150e-01	  -7.6087651e+00	
   6.5554640e+00	   2.0078799e-01	  -7.2766039e+00	
   6.1935183e+00	   4.1367782e-01	  -6.9298129e+00	
   6.0499065e+00	   5.9982110e-01	  -6.5947739e+00	
   5.8582059e+00	   9.7602992e-01	  -6.0786933e+00	
   5.5326505e+00	   1.2639621e+00	  -5.5967902e+00	
   5.1794882e+00	   1.5663563e+00	  -5.1171976e+00	
   4.8113216e+00	   1.8402971e+00	  -4.5893254e+00	
   4.4440835e+00	   2.0388025e+00	  -4.1670257e+00	
   4.0599415e+00	   2.1422991e+00	  -3.8016739e+00	
   3.8492121e+00	   2.3303470e+00	  -3.4253163e+00	
   3.5094414e+00	   2.5001630e+00	  -3.2510528e+00	
   3.2797045e+00	   2.6818371e+00	  -3.0762702e+00	
   3.0852473e+00	   2.9751629e+00	  -2.8551279e+00	
   2.9222775e+00	   3.2661553e+00	  -2.7548726e+00	
   2.8299703e+00	   3.5340688e+00	  -2.7969490e+00	
   2.8126480e+00	   3.6495812e+00	  -2.9647408e+00	
   2.8901635e+00	   3.5940050e+00	  -3.2064205e+00	
   3.0413155e+00	   3.4289047e+00	  -3.5117431e+00	
   3.1948954e+00	   3.2061979e+00	  -3.8389399e+00	
   3.6620182e+00	   2.9628443e+00	  -4.1086034e+00	
   3.7244450e+00	   2.4830809e+00	  -4.5585876e+00	
   3.8351567e+00	   2.0291253e+00	  -4.8789849e+00	
   3.8579335e+00	   1.5499532e+00	  -5.1890469e+00	
   3.9649991e+00	   1.0901436e+00	  -5.5418116e+00	
   3.6929488e+00	   4.5379099e-01	  -5.6854606e+00	
   3.3215698e+00	  -7.0713137e-02	  -5.8794772e+00	
   2.9898177e+00	  -5.9560505e-01	  -5.9476411e+00	
   2.6093570e+00	  -1.1829538e+00	  -6.0071884e+00	
   2.2986715e+00	  -1.7183094e+00	  -6.0713084e+00	
   2.0211712e+00	  -2.2996010e+00	  -6.0824024e+00	
   1.8721579e+00	  -2.9188466e+00	  -6.1318251e+00	
   1.8012288e+00	  -3.5315342e+00	  -6.2248180e+00	
   1.7997199e+00	  -4.1323310e+00	  -6.3619331e+00	
   1.9288329e+00	  -4.6825629e+00	  -6.5541923e+00	
   2.1874683e+00	  -5.1373774e+00	  -6.8435263e+00	
   2.4308093e+00	  -5.4632250e+00	  -7.1004318e+00	
   2.4922194e+00	  -5.7251369e+00	  -7.3011739e+00	
   2.7441376e+00	  -5.6790201e+00	  -7.5526262e+00	
   2.8928957e+00	  -5.5516599e+00	  -7.8116856e+00	
   3.0072348e+00	  -5.3056973e+00	  -8.0629773e+00	
   3.0878019e+00	  -5.0089694e+00	  -8.3176285e+00	
   3.1400477e+00	  -4.7137135e+00	  -8.5646458e+00	
   3.2143210e+00	  -4.4132363e+00	  -8.7802503e+00	
   3.2786417e+00	  -4.1607989e+00	  -9.0116983e+00	
   3.3429114e+00	  -3.9462022e+00	  -9.1720970e+00	
   3.3560603e+00	  -3.7454608e+00	  -9.2513041e+00	
   3.3744952e+00	  -3.5543446e+00	  -9.2614277e+00	
   3.3316894e+00	  -3.3922555e+00	  -9.1430581e+00	
   3.2264714e+00	  -3.3698872e+00	  -8.8776814e+00	
   3.2855655e+00	  -3.3110177e+00	  -8.7879725e+00	
   3.3400160e+00	  -3.2184768e+00	  -8.5164162e+00	
   3.4337496e+00	  -3.1109230e+00	  -8.1794509e+00	
   3.5003318e+00	  -3.1428757e+00	  -7.8157801e+00	
   3.7930455e+00	  -3.1858643e+00	  -7.4872313e+00	
   4.1525528e+00	  -3.2571904e+00	  -7.0743478e+00	
   4.6036761e+00	  -3.4268901e+00	  -6.6623040e+00	
   5.1587630e+00	  -3.6887885e+00	  -6.2326961e+00	
   5.7534538e+00	  -3.9133215e+00	  -5.8180998e+00	
   6.3396221e+00	  -4.2042202e+00	  -5.4236636e+00	
   6.8724753e+00	  -4.5325792e+00	  -4.9577920e+00	
   7.2036141e+00	  -4.8795767e+00	  -4.4730905e+00	
   7.7658548e+00	  -4.9826374e+00	  -4.2707783e+00	
   8.1020888e+00	  -5.1015786e+00	  -4.0037900e+00	
   8.3314292e+00	  -5.0499426e+00	  -3.8796010e+00	
   8.5194697e+00	  -5.0987911e+00	  -3.7547904e+00	
   8.6762580e+00	  -5.1803166e+00	  -3.5682778e+00	
   8.7746956e+00	  -5.4944404e+00	  -3.2935648e+00	
   8.9588431e+00	  -5.7977863e+00	  -3.1484989e+00	
   9.0606698e+00	  -6.2330061e+00	  -3.0195101e+00	
   8.9233798e+00	  -6.6325904e+00	  -3.0841701e+00	
   8.9579789e+00	  -6.6067092e+00	  -3.0212257e+00	
   8.5911590e+00	  -6.5261281e+00	  -3.1827479e+00	
   8.1687572e+00	  -6.3208687e+00	  -3.4374333e+00	
   7.8097438e+00	  -6.0137985e+00	  -3.8324503e+00	
   7.4895774e+00	  -5.6658273e+00	  -4.3395529e+00	
   7.3978510e+00	  -5.1286148e+00	  -4.9650603e+00	
   7.2373963e+00	  -4.8997756e+00	  -5.3161601e+00	
   7.3706185e+00	  -4.4877332e+00	  -5.7833889e+00	
   7.6485904e+00	  -4.1087469e+00	  -6.1874277e+00	
   7.9050980e+00	  -3.6944373e+00	  -6.5003368e+00	
   8.4267146e+00	  -3.2243570e+00	  -6.7115320e+00	
   8.9620664e+00	  -2.8485978e+00	  -6.7782625e+00	
   9.4952833e+00	  -2.3518276e+00	  -6.9277418e+00	
   9.9441165e+00	  -1.8094729e+00	  -7.0694786e+00	
   1.0219667e+01	  -1.2921879e+00	  -7.2663891e+00	
   1.0312278e+01	  -6.8915804e-01	  -7.5107603e+00	
   1.0257652e+01	  -8.0535278e-02	  -7.8034390e+00	
   1.0049136e+01	   5.5777267e-01	  -8.1611956e+00	
   9.6443160e+00	   1.1677125e+00	  -8.4691551e+00	
   9.2240492e+00	   1.7107157e+00	  -8.7428727e+00	
   8.7870191e+00	   2.1907348e+00	  -8.9960241e+00	
   8.3780382e+00	   2.5626920e+00	  -9.1275194e+00	
   8.0264389e+00	   2.7808427e+00	  -9.2486082e+00	
   7.6886477e+00	   2.8380679e+00	  -9.2927968e+00	
   7.4023364e+00	   2.7625471e+00	  -9.3237023e+00	
   7.1974308e+00	   2.5523997e+00	  -9.3236053e+00	
   7.0146337e+00	   2.1673817e+00	  -9.3593463e+00	
   6.9469457e+00	   1.7689742e+00	  -9.4948846e+00	
   6.8207533e+00	   1.1628660e+00	  -9.4546692e+00	
   6.7918687e+00	   6.1659548e-01	  -9.4408917e+00	
   6.7574589e+00	   1.3044016e-01	  -9.3293554e+00	
   6.7182764e+00	  -1.8868976e-01	  -9.1880700e+00	
   6.6066373e+00	  -5.9024380e-01	  -8.8867528e+00	
   6.5915801e+00	  -8.0349313e-01	  -8.5520719e+00	
   6.5067950e+00	  -7.3297618e-01	  -8.2339692e+00	
   6.4373804e+00	  -6.6657531e-01	  -7.8045455e+00	
   6.4383370e+00	  -4.0163980e-01	  -7.1530268e+00	
   6.1056364e+00	  -2.2109340e-01	  -6.7275272e+00	
   5.8368203e+00	   1.7158983e-01	  -6.2671376e+00	
   5.4853044e+00	   5.6612081e-01	  -5.7128596e+00	
   5.0877620e+00	   8.9258211e-01	  -5.1354698e+00	
