   1.5437931e+01	  -2.0239066e+00	   9.3277888e+01	
   1.5107772e+01	  -1.8907814e+00	   9.5181851e+01	
   1.4557021e+01	  -1.7568710e+00	   9.7151055e+01	
   1.4485002e+01	  -1.1926068e+00	   9.8607779e+01	
   1.4115933e+01	  -2.1933040e-01	   9.9938682e+01	
   1.3610488e+01	   7.3319319e-01	   1.0080031e+02	
   1.3145067e+01	   1.6089586e+00	   1.0120462e+02	
   1.2847255e+01	   2.2955166e+00	   1.0143321e+02	
   1.2490187e+01	   3.4548727e+00	   1.0070263e+02	
   1.2287927e+01	   3.9333679e+00	   9.9742637e+01	
   1.2131362e+01	   5.1892989e+00	   9.8647152e+01	
   1.2310985e+01	   5.0148400e+00	   9.7095625e+01	
   1.2342643e+01	   5.3591619e+00	   9.5116136e+01	
   1.3203162e+01	   5.8363713e+00	   9.2881163e+01	
   1.3888126e+01	   6.3403054e+00	   9.0198542e+01	
   1.4347635e+01	   7.0373848e+00	   8.7335094e+01	
   1.4666945e+01	   7.5809277e+00	   8.4230167e+01	
   1.5175205e+01	   7.8690441e+00	   8.1159289e+01	
   1.5805462e+01	   8.6668153e+00	   7.7776177e+01	
   1.6235787e+01	   9.5152622e+00	   7.4148575e+01	
   1.6984274e+01	   1.0901587e+01	   7.0433076e+01	
   1.6623287e+01	   1.1852872e+01	   6.6418600e+01	
   1.5887939e+01	   1.2420689e+01	   6.2681472e+01	
   1.4412605e+01	   1.3802710e+01	   5.8486752e+01	
   1.3407332e+01	   1.5940782e+01	   5.4426208e+01	
   1.2132559e+01	   1.8321072e+01	   5.0131424e+01	
   1.1004644e+01	   2.0932982e+01	   4.5894513e+01	
   9.7580315e+00	   2.2875448e+01	   4.1651982e+01	
   8.5069515e+00	   2.3680713e+01	   3.7401722e+01	
   6.8689147e+00	   2.2587003e+01	   3.3364273e+01	
   5.4026035e+00	   2.0252257e+01	   2.9573951e+01	
   4.0972023e+00	   1.6609024e+01	   2.5891179e+01	
   3.4982616e+00	   1.3866709e+01	   2.2578047e+01	
   3.7878954e+00	   1.1807914e+01	   2.0197102e+01	
   4.1817126e+00	   1.1174615e+01	   1.8045085e+01	
   4.4143971e+00	   1.1710003e+01	   1.6371773e+01	
   4.1295303e+00	   1.2292528e+01	   1.5136985e+01	
   3.5147155e+00	   1.2697692e+01	   1.4374742e+01	
   3.0730719e+00	   1.2774670e+01	   1.4457412e+01	
   2.7471152e+00	   1.3737246e+01	   1.4956211e+01	
   2.5051385e+00	   1.5555387e+01	   1.5709497e+01	
   2.7362574e+00	   1.6955600e+01	   1.7132115e+01	
   2.7349427e+00	   1.7974056e+01	   1.8956420e+01	
   2.1687962e+00	   1.7844846e+01	   2.2248066e+01	
   7.1462590e-01	   1.5508263e+01	   2.6908998e+01	
   1.9865491e-01	   1.2893504e+01	   3.0198073e+01	
   9.4367496e-01	   1.2485500e+01	   3.2729699e+01	
   2.0515561e+00	   1.2452966e+01	   3.5181128e+01	
   3.3704506e+00	   1.1342503e+01	   3.7478418e+01	
   3.9591082e+00	   1.0103483e+01	   3.9156874e+01	
   3.3867035e+00	   7.4003438e+00	   4.0625484e+01	
   1.7600116e+00	   4.9540229e+00	   4.2128131e+01	
  -2.2172033e-01	   4.5630305e+00	   4.2749455e+01	
  -2.6007120e+00	   5.0402771e+00	   4.2685916e+01	
  -2.7712203e+00	   6.5450400e+00	   4.2967222e+01	
