  -3.5246506e+01	  -1.0435479e+02	  -1.5994048e+02	
  -3.3873632e+01	  -1.0450708e+02	  -1.5866518e+02	
  -3.2404476e+01	  -1.0397087e+02	  -1.5795581e+02	
  -3.1218273e+01	  -1.0370236e+02	  -1.5754707e+02	
  -3.0136166e+01	  -1.0355053e+02	  -1.5714528e+02	
  -2.9121505e+01	  -1.0321934e+02	  -1.5648417e+02	
  -2.8682344e+01	  -1.0268515e+02	  -1.5591201e+02	
  -2.8499999e+01	  -1.0190528e+02	  -1.5527617e+02	
  -2.9083668e+01	  -1.0201682e+02	  -1.5493744e+02	
  -2.9394985e+01	  -1.0079385e+02	  -1.5384612e+02	
  -3.0430217e+01	  -9.9990579e+01	  -1.5267643e+02	
  -3.1587863e+01	  -9.9024562e+01	  -1.5163993e+02	
  -3.3552313e+01	  -9.8013960e+01	  -1.5083253e+02	
  -3.5546888e+01	  -9.6499143e+01	  -1.4977762e+02	
  -3.8247485e+01	  -9.5523229e+01	  -1.4965442e+02	
  -4.1509569e+01	  -9.5152417e+01	  -1.4980524e+02	
  -4.4460960e+01	  -9.3783707e+01	  -1.4963156e+02	
  -4.8260928e+01	  -9.2625206e+01	  -1.5022229e+02	
  -5.1344923e+01	  -9.0173663e+01	  -1.4949802e+02	
  -5.5072080e+01	  -8.7843425e+01	  -1.4860115e+02	
  -5.9682398e+01	  -8.6188382e+01	  -1.4830945e+02	
  -6.4125044e+01	  -8.4061537e+01	  -1.4710086e+02	
  -6.8322970e+01	  -7.9690429e+01	  -1.4484634e+02	
  -7.2161483e+01	  -7.5480783e+01	  -1.4119726e+02	
  -7.4703338e+01	  -6.8281662e+01	  -1.3514927e+02	
  -7.6676348e+01	  -6.3848137e+01	  -1.3153983e+02	
  -7.7725157e+01	  -6.1848323e+01	  -1.3014013e+02	
  -7.9000498e+01	  -6.0084244e+01	  -1.2911021e+02	
  -7.9401276e+01	  -5.7365687e+01	  -1.2611368e+02	
  -7.8879180e+01	  -5.7490638e+01	  -1.2611322e+02	
  -7.7807542e+01	  -5.8857904e+01	  -1.2708343e+02	
  -7.7074965e+01	  -6.1727546e+01	  -1.2978669e+02	
  -7.5943385e+01	  -6.4215266e+01	  -1.3292703e+02	
  -7.4976976e+01	  -6.6225481e+01	  -1.3537505e+02	
  -7.4161820e+01	  -6.8055129e+01	  -1.3832815e+02	
