Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-18.959028	-3.906358	-2.191232	11.057116	1.413255	15.350721	-5.058953	2.878908	-6.438381
1	-19.170214	-4.074396	-2.362323	13.503613	1.649123	14.663966	-4.472727	4.493053	-5.098764
2	-19.460785	-4.272077	-2.640719	16.235292	1.79181	13.853993	-4.693576	6.008658	-3.616189
3	-19.788775	-4.518662	-3.108614	19.08867	1.887307	13.115291	-5.505661	7.315911	-2.049093
4	-20.11454	-4.824776	-3.776642	21.896408	2.048585	12.619123	-6.648837	8.210251	-0.561133
5	-20.381041	-5.200232	-4.516431	24.520423	2.342464	12.335158	-7.960765	8.61484	0.694099
6	-20.506384	-5.641598	-5.108227	26.860543	2.707035	12.019915	-9.365235	8.638476	1.743702
7	-20.411594	-6.104313	-5.380506	28.844052	3.012688	11.470792	-10.814957	8.442844	2.719604
8	-20.053336	-6.500549	-5.312593	30.419868	3.165047	10.721226	-12.25927	8.162213	3.685252
9	-19.435047	-6.737186	-5.033873	31.560532	3.137055	9.989376	-13.643728	7.893478	4.608272
10	-18.600281	-6.76145	-4.740469	32.271985	2.953859	9.511361	-14.921789	7.677823	5.414208
11	-17.606456	-6.581471	-4.581657	32.596832	2.664242	9.400924	-16.057835	7.501012	6.02904
12	-16.487004	-6.252005	-4.594877	32.577791	2.319185	9.620164	-17.02487	7.312612	6.405524
13	-15.263374	-5.866865	-4.680429	32.292598	1.979979	9.979777	-17.838043	7.067958	6.580346
14	-13.931467	-5.484855	-4.717829	31.773683	1.684914	10.302006	-18.499894	6.764919	6.611566
15	-12.476479	-5.119908	-4.639312	31.016886	1.445972	10.492088	-18.986654	6.426322	6.554224
16	-10.889885	-4.754621	-4.44415	30.006984	1.274592	10.58093	-19.256804	6.075344	6.403526
17	-9.179095	-4.368228	-4.137055	28.750897	1.171768	10.636262	-19.265745	5.731681	6.104417
18	-7.364487	-3.951851	-3.709586	27.283729	1.091844	10.657748	-18.966267	5.388977	5.655648
19	-5.482048	-3.511098	-3.178994	25.662294	0.972345	10.603907	-18.321844	5.004076	5.13267
20	-3.580527	-3.060355	-2.592046	23.956092	0.798011	10.475653	-17.330281	4.547313	4.593792
21	-1.702187	-2.61146	-1.994565	22.229438	0.607999	10.341653	-16.015515	4.024792	4.036113
22	0.12112	-2.168029	-1.405891	20.52402	0.459127	10.33037	-14.391299	3.451442	3.395125
23	1.847553	-1.722946	-0.795627	18.870064	0.377361	10.569242	-12.443157	2.858591	2.560369
24	3.454305	-1.26241	-0.100076	17.289986	0.322311	11.012367	-10.20665	2.303936	1.512345
25	4.941032	-0.785044	0.724637	15.787042	0.254922	11.530754	-7.706581	1.820453	0.289091
26	6.311003	-0.303372	1.693706	14.347497	0.170616	12.029176	-4.95605	1.39028	-1.095694
27	7.563061	0.168682	2.80088	12.964193	0.081049	12.453305	-1.993815	0.967388	-2.631959
28	8.6943	0.614333	3.996606	11.646145	0.009919	12.786883	1.108667	0.510001	-4.271235
29	9.701768	1.002734	5.174591	10.409623	0.003078	13.063067	4.274919	-0.000663	-5.901263
30	10.580257	1.302338	6.235371	9.283809	0.09775	13.31884	7.442939	-0.543061	-7.357449
31	11.327879	1.507198	7.145685	8.322195	0.283651	13.536054	10.556836	-1.082885	-8.502094
32	11.961008	1.632419	7.901424	7.581209	0.522175	13.668318	13.561542	-1.606362	-9.274891
33	12.508138	1.69133	8.478423	7.094807	0.789054	13.713008	16.396223	-2.098908	-9.660279
34	12.986173	1.679504	8.820425	6.892922	1.087985	13.74124	18.972131	-2.519652	-9.616884
35	13.402635	1.586077	8.88902	6.981192	1.430779	13.86529	21.23149	-2.797655	-9.153188
36	13.752105	1.406006	8.678257	7.373402	1.826547	14.165951	23.115927	-2.86734	-8.372878
37	14.018385	1.145951	8.214687	8.103532	2.286057	14.678304	24.514354	-2.728177	-7.444977
38	14.182798	0.824847	7.553753	9.208559	2.821435	15.38623	25.317519	-2.434389	-6.520939
39	14.227813	0.475571	6.788447	10.715763	3.448018	16.19791	25.483291	-2.037141	-5.687402
40	14.139178	0.143823	6.05606	12.632566	4.189985	16.96455	25.06026	-1.568369	-5.000525
41	13.911143	-0.128282	5.475985	14.935348	5.074092	17.585036	24.183629	-1.054031	-4.521523
42	13.546067	-0.316203	5.088085	17.571479	6.113151	18.048508	23.021876	-0.534568	-4.284901
43	13.047859	-0.408774	4.876637	20.481815	7.299628	18.355691	21.694387	-0.075711	-4.236437
44	12.418696	-0.402066	4.818333	23.622367	8.613239	18.470033	20.255551	0.25527	-4.254574
45	11.65433	-0.297738	4.901968	26.975658	10.029681	18.331058	18.757304	0.426575	-4.244802
46	10.759154	-0.113979	5.107107	30.522413	11.509267	17.901056	17.289693	0.47678	-4.180261
47	9.746612	0.121585	5.405652	34.236348	13.011649	17.171897	15.926328	0.475299	-4.076689
48	8.634051	0.378779	5.780946	38.086641	14.508833	16.144596	14.704475	0.488168	-3.968406
