Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
8.715	2210.873	1100.254	1543.819	2221.242	1083.13	1326.295	2043.32	1158.96	1483.258	2053.035	1162.007	1379.312	2148.616	1178.311	1590.952	2195.384	1179.396	1295.166	2205.913	808.85	1605.419	2254.625	711.976	1591.967	2152.089	789.26	1569.616	2198.285	690.065	1551.69	2349.126	313.224	1554.986	2378.478	239.311	1537.4	2310.112	306.489	1518.231	2337.398	232.933	1500.384	2366.885	99.141	1469.411	2380.283	56.545	1462.349	2401.657	78.256	1514.953	2029.331	854.761	1260.947	1997.03	749.901	1271.773	1979.396	876.695	1302.752	1942.147	773.468	1311.221	1675.579	482.693	1317.467	1614.053	431.257	1329.779	1664.803	509.163	1362.401	1599.434	456.3	1372.005	1514.226	425.732	1402.132	1470.608	425.48	1415.827	1480.449	403.597	1364.66																			2573.233	175.215	1446.199	2548.385	140.066	1549.224																									1528.386	206.677	1425.425	1487.268	245.633	1331.842				2518.757	185.798	1494.028
8.722	2210.83	1097.891	1543.741	2221.196	1080.969	1326.216	2042.488	1155.179	1482.745	2052.634	1158.381	1378.701	2148.759	1175.195	1590.724	2194.214	1177.213	1294.903	2205.844	806.104	1605.201	2254.236	708.88	1591.774	2151.528	786.307	1570.242	2197.269	686.815	1552.649	2345.709	308.923	1555.086	2375.066	235.029	1538.27	2307.166	302.182	1517.772	2334.522	228.547	1500.596	2363.953	94.905	1470.517	2376.982	52.091	1464.47	2397.506	74.654	1517.216	2033.907	848.286	1260.989	2003.983	742.757	1271.735	1983.363	868.896	1303.238	1948.324	765.095	1310.885	1680.316	489.77	1317.239	1616.235	441.567	1329.524	1671.39	517.177	1361.564	1602.267	467.901	1371.32	1516.468	442.498	1401.358	1472.898	445.118	1415.235	1481.189	422.359	1364.142																			2571.087	169.144	1448.477	2544.499	136.009	1551.841																									1517.237	223.075	1425.351	1477.813	264.422	1331.653				2516.115	181.094	1495.527
8.729	2210.695	1094.989	1543.725	2221.136	1078.322	1326.151	2041.684	1150.924	1482.08	2052.161	1153.968	1378.065	2146.731	1172.014	1591.425	2192.744	1174.287	1294.536	2206.314	803.333	1604.461	2254.182	706.239	1591.887	2151.336	783.171	1570.893	2196.706	683.463	1553.731	2341.114	304.159	1555.583	2370.16	229.966	1538.965	2302.538	297.388	1518.334	2329.576	223.611	1501.192	2357.89	89.986	1470.993	2370.661	46.946	1465.495	2390.712	69.545	1517.922	2038.444	841.294	1261.082	2011.145	734.979	1271.687	1987.521	860.838	1303.118	1954.976	756.069	1310.835	1686.571	496.21	1316.61	1619.505	451.866	1328.954	1678.504	524.606	1360.995	1606.864	479.09	1370.586	1520.882	458.921	1400.68	1477.644	464.34	1414.863	1484.072	441.096	1363.702																			2566.359	162.051	1451.627	2537.545	130.133	1554.692																									1507.613	239.96	1424.505	1470.641	283.659	1331.313				2510.344	175.002	1497.703
8.735	2210.306	1091.631	1544.015	2220.941	1075.083	1326.104	2040.733	1146.147	1481.422	2051.442	1149.193	1377.287	2145.405	1168.194	1591.61	2191.402	1170.623	1294.065	2206.968	800.488	1603.903	2254.693	703.284	1591.639	2151.504	779.827	1571.431	2196.708	680.031	1554.649	2335.406	298.707	1556.647	2363.431	224.24	1539.669	2296.465	292.568	1519.779	2322.54	218.534	1502.351	2349.337	84.182	1470.956	2361.84	41.097	1465.496	2381.357	63.427	1518.479	2042.968	833.849	1261.274	2018.648	726.813	1271.592	1991.843	852.039	1303.674	1962.174	746.327	1311.041	1693.421	502.627	1315.82	1624.348	461.811	1328.201	1686.998	531.336	1360.189	1613.083	489.713	1369.613	1527.534	474.646	1400.058	1484.879	482.923	1414.514	1489.493	459.542	1363.152																			2558.597	154.709	1455.309	2527.715	122.8	1557.682																									1499.895	256.952	1423.233	1465.368	303.476	1330.352				2501.822	168.119	1500.24
8.742	2209.745	1087.593	1544.737	2220.665	1071.235	1326.14	2039.794	1140.938	1480.766	2050.895	1143.533	1376.945	2143.98	1163.799	1591.87	2189.988	1166.308	1293.575	2207.754	797.071	1603.219	2255.401	700.082	1591.323	2151.81	776.13	1571.757	2197.031	676.256	1555.279	2328.569	292.912	1557.816	2354.838	217.918	1540.448	2289.231	287.73	1521.27	2313.531	213.157	1503.558	2338.13	77.839	1470.828	2350.414	34.673	1464.997	2369.085	56.268	1518.857	2047.327	826.024	1261.359	2025.933	718.414	1271.307	1996.231	842.714	1304.31	1969.581	736.171	1311.441	1701.66	508.259	1315.103	1630.637	470.993	1327.288	1696.64	537.246	1359.151	1621.551	499.625	1368.213	1535.401	489.126	1398.62	1494.998	500.814	1415.065	1497.01	477.159	1362.554																			2548.183	146.741	1459.063	2515.429	114.244	1560.543																									1494.175	274.053	1421.771	1462.643	323.276	1329.061				2490.917	160.302	1502.934
8.749	2208.933	1082.738	1546.014	2220.377	1066.763	1326.22	2038.838	1135.191	1480.173	2050.223	1137.338	1376.692	2142.463	1158.812	1592.228	2188.563	1161.362	1293.035	2208.299	793.289	1602.596	2256.412	696.084	1590.294	2152.067	771.923	1571.909	2197.437	672.112	1555.632	2320.585	287.01	1559.094	2344.547	211.184	1541.658	2280.996	282.901	1522.648	2302.838	207.65	1504.982	2324.53	71.657	1471.136	2336.113	28.333	1465.09	2354.517	49.067	1519.317	2051.41	817.898	1261.348	2033.326	709.634	1270.948	2001.063	832.467	1306.258	1977.29	725.651	1312.072	1711.166	513.179	1313.979	1638.346	479.552	1326.245	1707.52	542.507	1358.09	1630.521	508.983	1367.316	1545.514	503.051	1398.053	1505.738	516.99	1414.679	1506.261	493.75	1361.879																			2535.543	137.292	1462.155	2501.199	104.549	1563.101																									1490.739	290.492	1419.645	1462.522	342.325	1327.642				2478.184	151.282	1505.404
8.755	2208.621	1078.75	1546.247	2220.051	1061.878	1326.5	2037.885	1128.969	1479.75	2049.504	1130.728	1376.589	2140.762	1153.038	1592.793	2187.205	1155.8	1292.472	2208.561	788.943	1601.882	2256.748	692.078	1590.584	2152.086	767.103	1572.008	2197.644	667.332	1555.946	2311.792	281.098	1560.393	2332.971	204.47	1543.106	2271.838	278.325	1524.121	2290.97	202.358	1506.649	2307.992	71.645	1471.909	2316.355	27.696	1465.52	2335.76	46.496	1520.109	2055.247	809.552	1261.293	2040.437	700.664	1270.411	2005.49	822.259	1307.567	1985.29	714.128	1313.979	1721.38	517.46	1312.916	1647.276	487.446	1325.194	1719.396	546.981	1357.011	1640.886	517.334	1366.132	1556.842	515.754	1397.588	1517.067	531.63	1413.22	1516.885	508.932	1361.254																			2520.923	125.171	1464.41	2483.968	93.098	1565.304																									1489.755	306.53	1417.509	1464.746	360.474	1325.893				2464.707	141.448	1507.618
8.762	2208.059	1073.467	1547.302	2219.642	1056.432	1326.829	2036.874	1122.358	1479.515	2048.567	1123.733	1376.6	2139.04	1146.524	1593.723	2185.973	1149.7	1291.963	2208.381	783.907	1601.761	2256.837	687.074	1589.915	2151.827	761.623	1572.259	2197.491	661.884	1556.14	2302.351	275.566	1561.899	2320.936	198.049	1544.692	2262.0	273.719	1526.011	2278.579	196.968	1508.658	2290.391	72.015	1473.082	2295.143	27.819	1466.04	2315.615	43.897	1521.017	2058.938	801.034	1261.359	2047.551	691.821	1269.959	2009.677	811.984	1308.583	1993.233	703.191	1314.905	1732.519	521.284	1311.792	1657.41	494.655	1324.153	1732.153	550.615	1355.965	1652.205	524.836	1365.083	1569.039	527.269	1396.995	1530.025	544.864	1412.913	1528.978	522.431	1360.971																			2505.501	110.938	1466.491	2466.123	80.141	1566.757																									1491.435	321.236	1415.166	1469.499	377.203	1324.009				2450.31	130.311	1509.648
8.769	2207.586	1067.694	1548.419	2219.022	1050.572	1327.209	2035.677	1115.504	1479.466	2047.344	1116.315	1376.68	2138.212	1140.787	1594.188	2184.945	1143.088	1291.691	2207.789	777.776	1602.032	2256.397	681.344	1589.132	2150.992	755.305	1573.002	2196.12	655.964	1556.831	2292.588	269.792	1563.191	2308.542	192.16	1546.246	2251.803	269.411	1527.974	2265.854	192.116	1510.398	2273.225	72.453	1474.272	2274.099	28.525	1466.647	2295.912	41.761	1521.563	2062.945	792.422	1261.479	2054.549	682.957	1269.444	2013.902	801.705	1309.551	2000.963	692.434	1315.929	1745.286	523.926	1310.791	1668.409	501.108	1323.186	1745.563	553.522	1354.941	1664.688	530.846	1364.194	1582.377	537.214	1397.644	1543.865	556.715	1412.803	1541.603	534.723	1360.37																			2489.719	95.248	1467.569	2448.398	64.977	1566.831																									1495.465	334.51	1412.551	1476.382	392.422	1321.937				2436.643	117.878	1511.043
8.775	2207.012	1061.526	1549.571	2218.186	1044.235	1327.6	2034.209	1108.452	1479.656	2045.845	1108.69	1376.889	2137.028	1133.86	1595.072	2183.939	1135.992	1291.612	2206.425	770.71	1602.864	2255.339	675.105	1589.157	2149.384	748.118	1574.282	2195.653	649.355	1556.413	2283.107	264.73	1564.292	2296.707	186.415	1546.896	2241.418	265.491	1530.24	2253.318	187.756	1512.061	2255.688	73.255	1476.151	2253.208	30.055	1467.659	2275.929	39.871	1522.931	2066.279	784.299	1261.352	2061.613	674.297	1268.803	2018.057	791.453	1310.454	2008.489	681.883	1316.505	1758.264	526.088	1310.061	1680.494	506.758	1322.19	1759.724	555.605	1354.059	1677.985	536.612	1363.471	1596.598	547.286	1396.08	1557.796	566.464	1412.45	1555.16	545.206	1359.756																			2473.109	80.189	1467.665	2430.058	52.297	1567.762																									1501.534	346.425	1410.15	1485.087	405.708	1319.724				2421.437	105.304	1512.041
8.782	2205.937	1055.107	1550.441	2217.154	1037.649	1328.136	2032.374	1101.416	1480.171	2043.886	1100.95	1377.191	2136.031	1126.557	1595.959	2182.92	1128.522	1291.615	2203.491	764.115	1604.34	2253.218	669.465	1590.443	2147.047	741.305	1574.736	2194.446	643.096	1556.777	2274.604	260.079	1564.454	2285.952	181.778	1546.892	2232.063	262.166	1531.675	2241.582	184.118	1513.416	2237.129	74.069	1477.85	2232.014	31.305	1469.002	2255.547	38.989	1524.164	2070.698	775.712	1261.961	2068.585	665.859	1268.12	2022.805	781.633	1310.588	2015.993	671.604	1316.623	1772.067	527.743	1308.979	1693.448	511.351	1321.115	1774.529	556.965	1353.185	1692.072	541.817	1362.549	1610.176	553.293	1396.76	1572.716	574.76	1412.227	1569.673	554.073	1359.063																			2456.168	66.864	1465.246	2413.345	48.512	1569.787																									1509.52	356.5	1407.612	1495.65	417.119	1317.697				2405.69	95.762	1510.158
8.789	2203.742	1048.338	1550.611	2215.769	1030.875	1328.787	2029.458	1094.766	1480.966	2041.333	1093.163	1377.587	2135.193	1119.061	1596.884	2181.84	1120.707	1291.583	2200.239	759.144	1605.472	2251.18	664.46	1592.002	2144.288	736.41	1574.94	2192.75	638.426	1557.242	2266.944	256.918	1563.848	2274.664	178.5	1545.585	2223.801	261.109	1532.251	2229.285	182.644	1513.759	2217.103	74.955	1477.047	2210.323	31.973	1469.459	2234.671	40.589	1524.106	2074.812	767.72	1261.979	2075.784	657.829	1267.43	2026.8	771.99	1310.639	2023.066	661.794	1316.138	1786.349	528.49	1307.902	1707.435	514.737	1320.076	1789.853	557.471	1352.179	1706.982	545.56	1361.511	1625.457	559.333	1396.054	1588.648	581.453	1412.061	1585.127	561.342	1358.231																			2436.367	57.846	1460.158	2392.516	49.627	1566.557																									1519.18	365.084	1405.306	1507.741	426.638	1315.564				2387.267	91.389	1504.284
8.795	2200.606	1041.975	1549.767	2213.878	1023.859	1329.511	2025.65	1088.313	1481.971	2037.875	1085.495	1378.094	2134.424	1111.599	1597.814	2180.33	1112.945	1291.558	2198.077	756.459	1606.688	2249.407	661.279	1593.812	2143.487	733.569	1574.358	2191.606	635.725	1557.638	2260.14	256.86	1560.975	2261.743	178.001	1541.531	2215.608	264.076	1531.479	2215.311	185.772	1512.064	2195.914	76.403	1473.911	2188.166	33.125	1468.012	2212.987	43.448	1522.161	2079.187	760.269	1261.809	2083.128	650.347	1266.606	2030.924	762.652	1310.52	2030.006	652.553	1314.96	1801.502	528.435	1306.609	1722.16	516.972	1318.845	1805.884	556.49	1352.365	1722.683	546.905	1360.423	1641.423	563.893	1395.03	1605.071	586.762	1411.002	1601.409	566.864	1357.08																			2414.539	56.983	1457.445	2370.097	50.489	1563.321																									1530.4	372.188	1403.37	1521.215	434.135	1313.69				2366.856	90.896	1499.475
8.802	2196.151	1036.826	1548.661	2211.385	1017.034	1330.649	2021.084	1081.767	1482.523	2034.069	1078.006	1378.687	2133.905	1104.334	1598.82	2178.447	1105.314	1291.349	2197.304	753.981	1608.292	2250.017	659.78	1594.779	2142.77	730.701	1575.754	2192.471	633.542	1558.581	2251.58	259.691	1557.976	2247.441	180.908	1538.848	2207.03	269.687	1529.303	2201.146	191.764	1509.677	2175.066	78.48	1470.704	2166.323	34.7	1465.953	2191.379	46.461	1519.85	2083.58	753.709	1261.55	2090.832	643.92	1265.484	2035.154	754.637	1309.845	2037.002	644.225	1313.228	1817.391	527.575	1305.206	1737.774	518.039	1317.62	1822.216	555.956	1351.113	1739.027	547.916	1359.146	1658.238	566.971	1393.645	1622.159	590.543	1409.494	1618.466	570.72	1355.584																			2393.726	55.98	1456.504	2348.563	50.059	1562.187																									1543.057	377.338	1401.633	1535.903	439.479	1311.912				2346.24	90.466	1498.25
8.809	2192.94	1032.202	1548.839	2208.486	1010.711	1331.846	2016.808	1076.244	1481.753	2030.178	1071.009	1379.182	2133.156	1097.368	1599.514	2175.842	1097.714	1290.846	2195.599	751.151	1610.614	2250.886	658.717	1596.678	2140.934	726.287	1578.455	2193.974	630.816	1560.59	2239.856	262.032	1556.554	2232.158	183.514	1537.686	2195.655	273.841	1527.835	2186.729	196.41	1508.06	2154.203	79.876	1467.547	2144.372	36.137	1464.616	2169.769	49.215	1518.033	2088.58	748.326	1261.284	2098.866	638.982	1264.063	2039.746	747.32	1309.143	2045.55	636.869	1311.064	1833.924	525.882	1303.768	1754.06	518.092	1316.221	1839.489	554.427	1349.38	1756.033	547.974	1357.728	1675.051	567.787	1391.945	1639.556	592.863	1407.467	1635.715	572.786	1353.606																			2373.09	55.475	1456.312	2326.758	50.123	1561.193																									1557.115	380.746	1400.357	1551.395	442.687	1310.216				2326.092	89.571	1496.149
8.815	2189.592	1027.163	1550.261	2205.411	1005.008	1332.771	2012.988	1071.495	1480.776	2026.813	1065.552	1379.542	2131.327	1091.054	1599.989	2172.588	1090.522	1290.025	2192.695	748.195	1611.634	2248.97	656.343	1599.445	2138.29	722.483	1579.647	2192.514	627.521	1563.313	2224.487	262.402	1556.437	2214.744	183.933	1536.477	2181.44	275.552	1526.684	2169.994	198.577	1506.447	2132.544	80.681	1465.33	2121.971	36.978	1463.653	2147.114	51.149	1517.048	2094.34	744.036	1261.185	2107.875	634.756	1262.722	2045.054	740.759	1308.25	2053.647	630.497	1308.409	1851.056	523.6	1302.338	1771.184	517.282	1314.727	1856.869	552.477	1347.667	1773.559	547.966	1355.613	1692.162	568.399	1390.117	1656.945	593.732	1405.018	1653.048	573.245	1351.328																			2351.657	54.301	1455.87	2304.297	50.439	1560.68																									1572.554	382.139	1399.526	1567.849	443.423	1308.831				2304.714	88.089	1494.338
8.822				2201.98	1000.21	1333.71	2009.36	1066.909	1479.382	2023.885	1062.064	1379.831	2126.227	1086.211	1600.375	2168.828	1084.259	1289.166	2187.414	744.669	1612.519	2243.47	652.227	1600.702	2133.197	719.096	1579.924	2187.116	623.765	1564.213	2207.017	261.337	1555.935	2194.522	183.882	1535.663	2165.994	276.749	1524.619	2151.704	200.262	1504.8	2109.996	81.008	1464.806	2099.165	37.361	1463.422	2124.587	51.318	1516.617	2100.77	740.559	1260.954	2117.862	631.648	1261.278	2051.02	734.912	1307.311	2062.524	625.018	1305.438	1868.335	521.055	1300.88	1788.355	515.675	1313.152	1874.504	549.953	1345.881	1791.155	546.584	1353.578	1709.07	567.536	1388.044	1673.502	593.723	1401.199	1670.083	571.9	1348.812																			2329.078	53.738	1455.944	2281.403	49.865	1560.478																									1588.833	381.849	1399.502	1584.756	441.853	1307.879				2282.559	86.907	1493.419
8.829				2198.944	996.476	1334.589	2006.138	1062.773	1477.739	2021.195	1058.866	1380.058	2119.361	1083.497	1600.864	2164.234	1079.311	1287.809	2180.215	740.119	1612.661	2235.206	646.808	1600.739	2126.479	715.644	1578.522	2179.048	619.713	1562.858	2189.439	260.595	1556.013	2173.794	183.328	1536.242	2149.402	277.147	1523.883	2132.405	201.13	1504.197	2087.015	81.357	1465.614	2075.85	37.646	1463.792	2101.184	51.972	1516.913	2107.829	737.608	1260.639	2128.641	629.454	1259.83	2058.205	729.581	1306.299	2072.484	620.435	1302.337	1885.834	518.238	1299.419	1805.766	513.195	1311.558	1892.067	547.21	1344.388	1808.611	544.007	1352.356	1725.423	565.576	1385.073	1689.739	591.577	1398.148	1686.585	568.939	1346.062																			2305.896	53.212	1456.217	2258.135	49.813	1561.291																									1606.006	379.625	1399.71	1602.091	437.785	1307.144				2258.218	87.027	1495.962
8.835	2179.913	1018.25	1556.893	2196.514	993.871	1335.287	2003.544	1059.947	1476.604	2018.678	1056.491	1380.365	2113.084	1081.977	1601.347	2159.32	1076.241	1287.546	2172.088	735.809	1612.418	2225.73	641.14	1599.388	2118.463	712.987	1577.099	2169.229	615.969	1560.838	2170.744	258.849	1556.671	2152.935	181.754	1536.795	2131.743	276.341	1523.955	2112.417	200.803	1504.271	2063.611	81.823	1466.246	2052.444	37.891	1464.3	2078.172	52.101	1517.282	2115.313	735.736	1259.99	2139.371	628.901	1257.759	2065.5	725.283	1304.894	2083.3	616.818	1299.26	1903.23	515.234	1298.145	1823.175	509.99	1310.065	1909.282	544.077	1343.008	1825.876	540.781	1350.869	1741.462	562.359	1382.832	1705.31	588.162	1394.919	1702.563	564.463	1343.348																			2282.61	52.925	1457.103	2234.568	49.417	1561.625																									1624.403	375.122	1400.376	1619.815	431.514	1306.712				2235.166	86.801	1496.541
8.842	2176.785	1016.873	1558.61	2194.205	992.012	1335.844	2001.445	1058.592	1476.19	2016.557	1055.074	1380.63	2107.169	1080.532	1601.614	2154.049	1074.666	1286.79	2163.804	732.34	1611.887	2214.868	636.858	1599.107	2110.268	711.345	1575.762	2158.777	613.202	1559.093	2152.532	256.502	1556.698	2132.047	179.713	1537.03	2113.492	274.769	1524.577	2091.869	199.968	1504.776	2039.899	81.979	1466.868	2028.627	37.963	1464.736	2054.364	52.049	1517.578	2123.284	734.888	1259.365	2151.468	628.746	1256.252	2072.646	722.048	1303.25	2094.699	614.327	1296.29	1920.683	511.911	1297.072	1840.726	505.796	1308.895	1926.164	540.765	1341.915	1842.788	536.861	1349.503	1756.98	557.913	1380.116	1720.417	583.156	1391.798	1718.173	558.404	1340.648																			2258.775	52.764	1457.463	2210.452	49.266	1562.391																									1643.69	369.006	1401.512	1638.017	423.293	1306.663				2211.35	86.237	1496.747
8.849	2174.031	1015.73	1559.771	2192.242	990.932	1336.161	1999.59	1058.208	1476.362	2014.645	1054.585	1381.056	2103.282	1079.589	1602.425	2149.059	1074.138	1285.937	2155.37	730.041	1612.153	2204.213	632.825	1598.69	2101.934	710.56	1575.18	2147.892	611.301	1558.195	2134.415	253.834	1557.327	2111.836	177.853	1537.516	2095.302	273.319	1525.849	2071.391	199.251	1506.399	2015.887	82.071	1467.213	2004.626	38.091	1465.162	2029.766	52.596	1518.504	2130.0	735.686	1258.705	2163.667	629.965	1254.72	2080.416	719.571	1301.647	2106.614	612.904	1293.586	1937.712	508.299	1295.824	1857.77	501.006	1307.435	1942.854	536.844	1340.611	1859.305	531.409	1348.56	1772.445	552.591	1377.047	1735.046	577.256	1387.864	1733.49	550.212	1338.954																			2234.748	52.492	1457.918	2186.472	49.066	1562.924																									1663.889	360.92	1402.924	1656.606	413.186	1306.79				2187.44	85.865	1497.319
8.855	2171.606	1014.938	1560.461	2190.413	990.634	1336.583	1997.909	1058.782	1477.067	2013.05	1054.972	1381.649	2099.959	1078.706	1603.07	2144.707	1074.095	1284.8	2147.41	728.13	1612.388	2193.246	630.359	1599.079	2093.195	710.916	1575.054	2136.426	610.607	1557.838	2116.786	251.545	1558.311	2091.842	176.404	1537.826	2077.261	272.406	1528.035	2051.153	199.21	1508.337	1992.044	82.472	1467.37	1980.74	38.493	1465.384	2006.393	52.829	1518.461	2138.334	736.735	1258.303	2175.296	632.864	1253.757	2087.846	718.306	1299.896	2118.424	612.88	1290.977	1954.526	504.539	1294.643	1874.599	495.418	1306.074	1958.85	533.305	1338.79	1875.375	526.216	1346.988	1786.719	546.073	1374.3	1749.092	569.226	1384.958	1748.022	541.357	1336.144																			2210.755	52.321	1458.4	2162.463	48.829	1563.318																									1684.733	351.358	1404.518	1675.544	401.309	1307.359				2163.942	85.995	1497.978
8.862	2169.505	1014.495	1560.997	2189.236	991.226	1336.691	1996.601	1060.221	1477.791	2011.785	1056.113	1381.974	2097.781	1078.457	1603.703	2141.245	1074.338	1283.72	2139.368	727.364	1613.052	2182.492	628.021	1599.694	2084.687	711.279	1575.871	2124.883	609.71	1559.118	2098.168	250.19	1558.661	2071.411	175.712	1537.592	2058.526	272.1	1529.438	2030.532	199.773	1509.341	1968.214	83.057	1467.141	1956.822	39.002	1465.292	1982.593	53.5	1518.317	2146.041	739.356	1258.45	2185.95	637.43	1251.942	2094.571	718.451	1297.56	2129.976	614.29	1288.69	1970.892	500.574	1293.622	1890.991	489.41	1304.662	1974.172	530.609	1337.333	1890.917	520.502	1345.363	1800.517	537.75	1370.447	1762.39	559.998	1381.779	1762.067	531.123	1333.523																			2186.775	52.106	1458.523	2138.212	49.055	1563.833																									1706.483	340.265	1406.426	1694.801	387.85	1308.092				2140.231	85.552	1497.826
8.869	2167.866	1014.941	1561.093	2188.22	992.823	1336.798	1995.561	1062.078	1478.382	2010.72	1057.692	1382.21	2096.39	1079.079	1604.294	2138.545	1074.825	1283.437	2131.596	727.257	1613.636	2171.569	627.042	1601.008	2075.935	712.415	1577.333	2113.002	609.445	1561.471	2078.177	249.836	1558.527	2050.123	175.817	1537.182	2038.865	272.436	1529.625	2009.397	200.909	1509.496	1944.509	83.612	1466.853	1933.044	39.534	1464.984	1958.756	54.242	1518.039	2153.076	742.837	1258.13	2198.281	642.312	1252.545	2101.469	719.669	1295.555	2141.325	617.102	1286.652	1986.595	496.515	1292.647	1906.815	482.671	1303.178	1988.799	527.25	1335.887	1905.775	514.19	1343.725	1814.59	527.89	1369.525	1775.105	549.083	1378.892	1775.721	519.316	1331.312																			2163.152	52.261	1458.824	2114.143	48.616	1563.557																									1728.726	327.827	1408.27	1714.734	372.855	1309.127				2116.637	85.577	1497.949
8.875	2166.409	1015.681	1561.315	2187.693	995.344	1336.869	1994.78	1064.293	1478.666	2009.632	1060.103	1382.164	2095.765	1080.667	1604.79	2136.902	1075.829	1282.96	2123.654	727.929	1614.017	2161.309	625.739	1601.666	2066.933	714.122	1578.939	2100.669	609.874	1564.168	2057.921	249.314	1557.774	2027.957	176.473	1537.464	2018.726	273.501	1529.464	1988.086	202.117	1509.09	1920.789	84.301	1466.691	1909.406	40.151	1464.895	1935.086	54.915	1517.886	2160.413	747.444	1257.954	2208.849	648.594	1252.048	2108.444	721.902	1293.741	2152.225	620.955	1284.871	2001.989	491.933	1291.948	1922.051	474.904	1301.79	2002.727	523.77	1334.374	1920.273	507.194	1342.168	1827.647	517.387	1367.246	1787.416	536.728	1376.401	1788.987	506.264	1329.175																			2139.42	52.252	1459.037	2090.312	48.977	1563.788																									1751.381	314.448	1410.487	1735.073	356.568	1310.313				2093.13	85.601	1497.897
8.882	2165.434	1017.077	1561.302	2187.495	998.562	1337.049	1994.272	1066.86	1478.82	2009.252	1062.893	1382.251	2096.213	1082.886	1605.095	2136.042	1077.689	1282.806	2115.403	729.149	1614.126	2149.739	625.955	1602.684	2057.796	716.731	1580.174	2087.679	611.258	1566.93	2036.341	250.062	1558.033	2005.651	177.616	1537.614	1997.901	274.578	1529.132	1966.736	203.519	1508.349	1897.281	85.135	1466.747	1885.84	41.029	1464.911	1910.97	55.911	1518.14	2166.918	752.538	1257.434	2218.895	655.602	1251.594	2115.219	725.083	1292.228	2162.799	625.734	1283.521	2016.977	487.212	1291.062	1937.81	466.45	1301.447	2015.879	519.874	1332.781	1934.284	499.391	1340.673	1840.415	505.673	1365.199	1799.339	522.934	1374.22	1802.191	491.793	1327.408																			2115.89	52.231	1459.353	2066.596	48.798	1563.74																									1774.904	300.079	1412.628	1756.329	339.162	1311.757				2069.7	85.739	1498.327
