Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-15.50517	-0.4402	-6.073446	13.174183	10.982889	23.127609	-4.650724	-6.999159	-21.533073
1	-15.8144	-0.708702	-6.580279	15.498463	11.235682	22.222319	-3.966814	-4.860747	-20.728818
2	-16.273523	-1.112994	-7.031986	18.131955	11.427535	21.126059	-3.563304	-2.483275	-19.723081
3	-16.946513	-1.68203	-7.444064	21.102942	11.562254	19.834872	-3.672556	-0.042561	-18.403677
4	-17.796256	-2.369704	-7.853116	24.291029	11.701589	18.47619	-4.267205	2.216113	-16.849067
5	-18.79677	-3.154968	-8.255938	27.607931	11.928446	17.177414	-5.390676	4.016759	-15.171183
6	-19.8354	-3.979454	-8.598381	30.904141	12.262664	15.998876	-6.875812	5.316498	-13.54603
7	-20.778406	-4.790107	-8.760701	34.011534	12.667655	14.951108	-8.624338	6.074866	-12.118065
8	-21.518773	-5.536261	-8.67537	36.808725	13.046969	13.99569	-10.478944	6.456321	-10.932814
9	-21.930859	-6.15446	-8.278794	39.131102	13.299399	13.140729	-12.329475	6.581861	-10.033949
10	-21.973591	-6.614034	-7.61395	40.933451	13.380517	12.406283	-14.105429	6.590188	-9.380077
11	-21.597036	-6.888575	-6.73373	42.155693	13.275715	11.840221	-15.762879	6.557314	-8.935394
12	-20.835475	-6.99734	-5.72346	42.838229	13.032296	11.463827	-17.292047	6.514035	-8.646695
13	-19.745067	-6.979152	-4.669079	43.026114	12.727949	11.295118	-18.680369	6.456337	-8.488609
14	-18.40585	-6.888732	-3.651608	42.783216	12.450671	11.336441	-19.90957	6.363041	-8.459955
15	-16.908311	-6.783708	-2.741133	42.182132	12.275283	11.574279	-20.954344	6.206404	-8.570329
16	-15.316132	-6.706757	-1.989167	41.263131	12.245723	11.997228	-21.780405	5.955427	-8.826147
