  -1.3088146e-01	   3.6238300e+00	  -3.5451016e-01	
  -1.0965304e-01	   3.0924534e+00	   5.0361502e-01	
  -1.3269194e-01	   2.5390499e+00	   1.3683410e+00	
  -2.1686435e-01	   1.9642954e+00	   2.2228815e+00	
  -3.7238561e-01	   1.3743567e+00	   3.0410330e+00	
  -6.0158885e-01	   7.8260179e-01	   3.7882706e+00	
  -8.9866506e-01	   2.0924856e-01	   4.4259395e+00	
  -1.2503609e+00	  -3.2151222e-01	   4.9177712e+00	
  -1.6380358e+00	  -7.8612287e-01	   5.2367397e+00	
  -2.0409222e+00	  -1.1662185e+00	   5.3696522e+00	
  -2.4393318e+00	  -1.4515950e+00	   5.3189586e+00	
  -2.8169122e+00	  -1.6410708e+00	   5.1029020e+00	
  -3.1621667e+00	  -1.7416902e+00	   4.7538944e+00	
  -3.4695500e+00	  -1.7668021e+00	   4.3139115e+00	
  -3.7395463e+00	  -1.7333445e+00	   3.8272733e+00	
  -3.9773012e+00	  -1.6588785e+00	   3.3336367e+00	
  -4.1904582e+00	  -1.5590880e+00	   2.8638238e+00	
  -4.3865870e+00	  -1.4464707e+00	   2.4387793e+00	
  -4.5711359e+00	  -1.3303280e+00	   2.0710027e+00	
  -4.7471813e+00	  -1.2172359e+00	   1.7672507e+00	
  -4.9162761e+00	  -1.1112486e+00	   1.5301410e+00	
  -5.0791256e+00	  -1.0138565e+00	   1.3578785e+00	
  -5.2357868e+00	  -9.2424266e-01	   1.2441483e+00	
  -5.3856435e+00	  -8.4012636e-01	   1.1793763e+00	
  -5.5277941e+00	  -7.5877682e-01	   1.1523304e+00	
  -5.6620808e+00	  -6.7764718e-01	   1.1513919e+00	
  -5.7902257e+00	  -5.9463253e-01	   1.1657476e+00	
  -5.9164679e+00	  -5.0829124e-01	   1.1863185e+00	
  -6.0473257e+00	  -4.1810460e-01	   1.2061051e+00	
  -6.1904217e+00	  -3.2456001e-01	   1.2201546e+00	
  -6.3527336e+00	  -2.2897476e-01	   1.2251695e+00	
  -6.5389451e+00	  -1.3314444e-01	   1.2187427e+00	
  -6.7503452e+00	  -3.8931837e-02	   1.1990924e+00	
  -6.9840573e+00	   5.1896574e-02	   1.1657416e+00	
  -7.2327565e+00	   1.3751319e-01	   1.1200560e+00	
  -7.4857212e+00	   2.1603723e-01	   1.0647906e+00	
  -7.7309036e+00	   2.8572075e-01	   1.0032258e+00	
  -7.9566074e+00	   3.4481646e-01	   9.3877760e-01	
  -8.1525368e+00	   3.9142429e-01	   8.7496015e-01	
  -8.3111914e+00	   4.2376192e-01	   8.1520737e-01	
  -8.4293170e+00	   4.4040166e-01	   7.6288635e-01	
  -8.5078844e+00	   4.4020772e-01	   7.2148578e-01	
  -8.5505976e+00	   4.2228230e-01	   6.9412402e-01	
  -8.5622711e+00	   3.8591332e-01	   6.8279711e-01	
