Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-24.939629	5.78495	-7.284169	11.695912	2.600847	25.829203	-11.345125	-1.172381	-4.687272
1	-24.07076	5.128419	-6.970143	13.072971	3.008933	24.728818	-10.951489	0.584736	-4.198512
2	-23.152792	4.393237	-6.735574	14.64367	3.45867	23.47267	-10.380168	2.371211	-3.633115
3	-22.135822	3.563366	-6.624383	16.357326	3.887369	22.055987	-9.641999	4.041118	-2.921839
4	-21.017504	2.661588	-6.636564	18.140099	4.248471	20.561672	-8.855267	5.511257	-2.054923
5	-19.781964	1.689356	-6.831057	19.987215	4.498224	19.087323	-8.175178	6.669049	-0.991614
6	-18.471333	0.667263	-7.213752	21.906439	4.650217	17.743703	-7.743573	7.529979	0.217873
7	-17.133747	-0.404397	-7.808818	23.942379	4.71124	16.664545	-7.743013	8.069705	1.516652
8	-15.827475	-1.517974	-8.533211	26.090206	4.710229	15.865651	-8.183366	8.367568	2.8052
9	-14.600623	-2.674922	-9.253126	28.309335	4.666685	15.332546	-9.058528	8.473892	3.966171
10	-13.463921	-3.86468	-9.813896	30.499561	4.62313	14.959843	-10.224215	8.467137	4.901726
11	-12.417618	-5.070861	-10.068002	32.528353	4.644534	14.645952	-11.544755	8.396352	5.505377
12	-11.437914	-6.268924	-9.973413	34.297597	4.777713	14.299284	-12.899066	8.295678	5.770757
13	-10.487951	-7.424555	-9.55675	35.732231	5.028804	13.854727	-14.212869	8.186171	5.767694
14	-9.533291	-8.497618	-8.907857	36.807318	5.352172	13.290983	-15.460118	8.080782	5.629489
15	-8.557275	-9.445552	-8.150971	37.540513	5.675572	12.629954	-16.641727	7.981454	5.501765
16	-7.55979	-10.23011	-7.401655	37.956667	5.937372	11.918486	-17.754977	7.884722	5.48271
17	-6.555941	-10.843132	-6.760315	38.124721	6.107129	11.222721	-18.79271	7.789339	5.600522
18	-5.560045	-11.268053	-6.298796	38.076652	6.179674	10.610118	-19.732065	7.693053	5.824689
19	-4.57138	-11.530655	-6.027169	37.861891	6.189262	10.129607	-20.559237	7.594554	6.071809
20	-3.578036	-11.637068	-5.965619	37.47063	6.16795	9.837383	-21.236855	7.493728	6.267176
21	-2.557581	-11.632714	-6.067072	36.91816	6.147926	9.724594	-21.765001	7.388344	6.359424
22	-1.467531	-11.526894	-6.318504	36.169306	6.134305	9.800742	-22.105239	7.271861	6.30694
23	-0.289368	-11.356579	-6.66109	35.256726	6.109748	9.993728	-22.279184	7.139985	6.15172
24	1.012625	-11.130328	-7.06648	34.161671	6.04278	10.258627	-22.246336	6.980572	5.924594
25	2.422439	-10.869508	-7.478993	32.924296	5.934572	10.544858	-22.029324	6.788559	5.650802
26	3.966447	-10.568543	-7.843668	31.514755	5.7928	10.844685	-21.560098	6.538645	5.286072
27	5.608704	-10.23414	-8.134188	29.979911	5.642042	11.15435	-20.877471	6.22841	4.823494
28	7.347377	-9.858886	-8.301549	28.32336	5.49627	11.472025	-19.927454	5.838557	4.233319
29	9.137395	-9.451489	-8.342448	26.597261	5.360272	11.789813	-18.752535	5.386524	3.543059
30	10.942697	-9.01327	-8.217089	24.824775	5.237958	12.109129	-17.312701	4.873818	2.747534
31	12.715337	-8.560519	-7.947386	23.040669	5.13305	12.442023	-15.647317	4.323791	1.867967
32	14.388351	-8.111515	-7.531167	21.27693	5.058752	12.810807	-13.731505	3.756074	0.902023
33	15.923069	-7.68506	-7.008275	19.560671	5.016603	13.2236	-11.59872	3.201993	-0.123007
34	17.270068	-7.30422	-6.397063	17.934121	5.007129	13.681468	-9.247924	2.700376	-1.17959
35	18.42975	-6.979546	-5.724158	16.426127	5.026785	14.170708	-6.720897	2.27425	-2.236092
36	19.396059	-6.72189	-5.004212	15.083622	5.081151	14.678623	-4.046012	1.944543	-3.264781
37	20.190063	-6.527947	-4.251581	13.941249	5.172162	15.183816	-1.271168	1.713641	-4.243837
38	20.828906	-6.393451	-3.477616	13.05154	5.303921	15.660545	1.549325	1.578629	-5.154386
39	21.335304	-6.31394	-2.697443	12.46432	5.483387	16.086119	4.348654	1.520598	-5.984703
40	21.739554	-6.282079	-1.931146	12.223653	5.718779	16.439949	7.046846	1.504965	-6.72134
41	22.064961	-6.289913	-1.199976	12.381898	6.022825	16.710967	9.558359	1.495367	-7.347186
42	22.333827	-6.326012	-0.523112	12.946189	6.40592	16.905929	11.814977	1.459091	-7.859526
