Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-16.972827	1.706217	-10.960172	5.934526	3.681333	31.690504	-12.047608	-3.958285	-11.252566
1	-16.757898	1.421115	-10.814302	7.738472	4.29644	31.01518	-11.749427	-2.840558	-10.593963
2	-16.692588	1.057219	-10.6698	9.719174	5.020286	30.519463	-11.175812	-1.445839	-10.042354
3	-16.785187	0.568941	-10.481384	11.792014	5.804238	30.131967	-10.295263	0.260984	-9.638462
4	-16.982691	-0.045265	-10.233418	13.873878	6.586712	29.736011	-9.246771	2.139586	-9.348397
5	-17.269428	-0.833733	-9.922028	15.935396	7.337174	29.236842	-8.175121	4.05064	-9.154262
6	-17.605102	-1.789205	-9.581366	17.993614	8.060702	28.593598	-7.266417	5.839138	-8.981445
7	-17.966637	-2.935937	-9.237866	20.106856	8.768913	27.749738	-6.755179	7.348824	-8.732725
8	-18.324138	-4.229693	-8.88923	22.326011	9.452349	26.70228	-6.726321	8.541398	-8.33211
9	-18.632402	-5.618794	-8.47678	24.678464	10.044263	25.411457	-7.248035	9.383518	-7.723605
10	-18.839159	-7.014434	-7.929671	27.095188	10.480134	23.912183	-8.197633	9.943998	-6.967027
11	-18.871674	-8.318382	-7.18165	29.434532	10.704986	22.280011	-9.43338	10.281832	-6.183431
12	-18.685491	-9.453502	-6.235752	31.538494	10.722942	20.643509	-10.779807	10.48313	-5.506421
13	-18.245287	-10.35166	-5.141448	33.250313	10.55571	19.146389	-12.086815	10.626422	-5.040196
14	-17.548478	-10.982778	-3.993325	34.477432	10.243216	17.898845	-13.255441	10.762879	-4.814301
15	-16.627495	-11.361673	-2.915885	35.195489	9.837799	16.960667	-14.229421	10.908217	-4.793274
16	-15.523042	-11.525773	-2.019662	35.40687	9.381732	16.349316	-14.976711	11.053874	-4.928554
17	-14.295403	-11.553071	-1.351601	35.197682	8.911299	16.003431	-15.517403	11.174279	-5.156769
18	-12.982823	-11.500781	-0.940646	34.619156	8.451794	15.876187	-15.871064	11.223962	-5.434367
19	-11.638241	-11.428613	-0.759307	33.785845	8.027323	15.893238	-16.085711	11.168546	-5.715424
20	-10.297103	-11.374305	-0.816031	32.739214	7.669019	16.031983	-16.155253	10.968178	-5.973971
21	-8.974948	-11.357019	-1.051931	31.544463	7.394684	16.262401	-16.084764	10.628285	-6.21861
22	-7.665089	-11.388134	-1.444555	30.196319	7.24063	16.599897	-15.822086	10.127649	-6.488234
23	-6.343622	-11.449006	-1.908241	28.725693	7.190045	17.024764	-15.365999	9.502932	-6.82349
24	-4.979126	-11.51209	-2.362982	27.120013	7.234868	17.532087	-14.649311	8.752363	-7.279797
25	-3.560991	-11.539974	-2.729865	25.423547	7.314625	18.075652	-13.711944	7.919198	-7.85041
26	-2.072652	-11.475554	-2.90214	23.658414	7.370066	18.613204	-12.51118	7.012705	-8.553025
27	-0.536475	-11.306179	-2.874693	21.880132	7.357714	19.108832	-11.112349	6.075653	-9.342777
28	1.047352	-10.987392	-2.592855	20.131784	7.227848	19.529162	-9.486076	5.134652	-10.210865
