Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-27.323629	0.963844	-2.75345	17.147701	3.316777	16.964075	8.829602	-11.413495	-8.028772
1	-26.915335	0.796052	-3.325716	18.425633	3.467845	16.984588	8.695413	-10.892365	-7.74932
2	-26.544073	0.658651	-3.969149	20.222468	3.482689	16.789836	7.721167	-9.751283	-7.399149
3	-26.221384	0.498609	-4.571969	22.555397	3.320046	16.251221	5.497336	-8.058869	-6.957306
4	-25.940423	0.252118	-5.026747	25.259762	3.080181	15.486487	2.217935	-6.16049	-6.426454
5	-25.653852	-0.136428	-5.264347	28.01028	2.947429	14.750111	-1.405079	-4.368468	-5.919568
6	-25.291905	-0.703106	-5.267792	30.498389	3.001537	14.107215	-4.708623	-2.696048	-5.517118
7	-24.810066	-1.453561	-5.081284	32.580657	3.13866	13.363279	-7.436964	-1.069972	-5.087811
8	-24.230397	-2.349363	-4.797767	34.299602	3.194303	12.31811	-9.657545	0.401885	-4.402356
9	-23.645136	-3.277993	-4.553928	35.823859	3.091662	11.068124	-11.565459	1.524118	-3.411219
10	-23.134895	-4.10091	-4.475303	37.291605	2.882121	9.961185	-13.323799	2.287616	-2.327578
11	-22.716129	-4.738359	-4.612948	38.719297	2.621584	9.213322	-14.969723	2.791154	-1.38303
12	-22.35095	-5.189664	-4.903345	40.062488	2.333929	8.796244	-16.496731	3.142193	-0.659791
13	-21.972824	-5.502717	-5.188139	41.254034	2.042201	8.566642	-17.895437	3.417216	-0.128978
14	-21.504138	-5.722707	-5.292716	42.227739	1.783974	8.400636	-19.163344	3.679613	0.203234
15	-20.871745	-5.861927	-5.124464	42.933745	1.57737	8.222944	-20.304565	3.967368	0.340586
16	-20.016013	-5.894524	-4.717006	43.315897	1.405507	8.019349	-21.30257	4.275095	0.365445
17	-18.949669	-5.80006	-4.2472	43.357918	1.237655	7.852749	-22.144467	4.572373	0.365443
18	-17.724569	-5.595249	-3.884041	43.072135	1.079657	7.80503	-22.822416	4.837913	0.329517
19	-16.370176	-5.330457	-3.696802	42.474935	0.969546	7.908901	-23.302019	5.053649	0.21693
20	-14.901681	-5.07092	-3.668539	41.602805	0.922345	8.102444	-23.540428	5.197057	0.042859
21	-13.35345	-4.868829	-3.751868	40.513042	0.917	8.279065	-23.525761	5.2408	-0.134584
22	-11.775806	-4.743132	-3.897617	39.262018	0.945578	8.398578	-23.252307	5.174226	-0.309542
23	-10.203919	-4.673297	-4.074659	37.88532	1.025805	8.515818	-22.693516	5.016943	-0.556664
24	-8.631218	-4.599151	-4.294402	36.390492	1.160374	8.711535	-21.808527	4.791294	-0.950973
25	-7.017661	-4.45017	-4.56359	34.796964	1.314127	9.009914	-20.630019	4.510211	-1.479765
26	-5.357427	-4.204533	-4.839632	33.119619	1.474432	9.432735	-19.17669	4.156112	-2.141017
27	-3.698353	-3.884884	-5.045582	31.385487	1.637651	9.99255	-17.459331	3.709726	-2.924767
28	-2.092306	-3.512744	-5.116928	29.625463	1.781006	10.662965	-15.451148	3.179898	-3.792036
29	-0.564749	-3.103932	-5.052046	27.871645	1.894636	11.42244	-13.128285	2.585891	-4.725987
30	0.871534	-2.685019	-4.901429	26.167221	2.006971	12.275933	-10.526062	1.924009	-5.750767
31	2.204046	-2.283372	-4.686975	24.563612	2.142366	13.185084	-7.705706	1.174576	-6.859492
32	3.418098	-1.921121	-4.385265	23.107244	2.301845	14.048105	-4.705852	0.319548	-7.976567
33	4.518209	-1.609876	-3.990457	21.807304	2.487877	14.79478	-1.586985	-0.640308	-9.054453
34	5.508371	-1.352119	-3.515987	20.674692	2.709661	15.393436	1.582271	-1.711651	-10.081653
35	6.392848	-1.139229	-3.003357	19.719569	2.962751	15.825862	4.740706	-2.878845	-11.003526
36	7.162982	-0.970892	-2.509445	18.958017	3.23312	16.090235	7.848367	-4.078178	-11.739688
37	7.796584	-0.871438	-2.094219	18.417555	3.522318	16.222557	10.857681	-5.227892	-12.258234
38	8.272479	-0.874145	-1.81633	18.132684	3.853815	16.293056	13.671505	-6.297969	-12.587674
39	8.570432	-0.993788	-1.721965	18.156317	4.256185	16.361869	16.135788	-7.324247	-12.747021
40	8.684596	-1.20733	-1.799356	18.522984	4.742259	16.445075	18.169739	-8.324916	-12.753468
41	8.617117	-1.483685	-2.000485	19.250853	5.320917	16.532161	19.788294	-9.228181	-12.68223
42	8.36849	-1.792722	-2.272771	20.374231	5.991678	16.573467	20.977621	-9.910247	-12.627655
43	7.95092	-2.096292	-2.559799	21.921926	6.711207	16.46479	21.660642	-10.255875	-12.637342
44	7.391879	-2.35633	-2.815894	23.899832	7.401959	16.110433	21.734289	-10.214061	-12.706353
45	6.731121	-2.542267	-3.003112	26.274104	7.99808	15.492579	21.179023	-9.824761	-12.814857
