Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-29.263262	-1.749479	-1.142287	16.688902	8.185942	22.136378	-5.395406	2.656824	-16.360613
1	-29.470745	-1.302717	-1.874835	19.506174	8.709304	21.483432	-5.199428	3.619258	-15.464472
2	-29.661576	-1.189157	-2.183105	22.771591	9.206137	20.147415	-5.9632	4.319415	-14.323875
3	-29.768237	-1.403534	-2.121434	26.165067	9.629777	18.341292	-7.322045	4.846922	-13.049429
4	-29.724332	-1.909351	-1.776803	29.405299	10.016437	16.373526	-8.901661	5.211905	-11.844803
5	-29.512239	-2.666738	-1.233138	32.357492	10.429516	14.439775	-10.517445	5.426418	-10.843851
6	-29.19318	-3.626623	-0.572535	35.033285	10.852847	12.573966	-12.159083	5.516099	-10.007687
7	-28.886756	-4.699459	0.090751	37.473854	11.204793	10.829334	-13.858648	5.501337	-9.245419
8	-28.706833	-5.747513	0.592914	39.643689	11.44356	9.413166	-15.583414	5.417486	-8.555127
9	-28.677009	-6.632682	0.798449	41.458882	11.5799	8.545987	-17.246579	5.31204	-7.983752
10	-28.67957	-7.261912	0.693862	42.870122	11.603339	8.27844	-18.791419	5.214592	-7.514397
11	-28.496007	-7.554904	0.368379	43.85225	11.456337	8.534148	-20.216379	5.12515	-7.074612
12	-28.000573	-7.524243	-0.014295	44.481276	11.153931	9.103855	-21.549946	5.035523	-6.652409
13	-27.173504	-7.212789	-0.343897	44.811702	10.75906	9.841906	-22.785251	4.946886	-6.305646
14	-26.090397	-6.705661	-0.580453	44.901041	10.325982	10.628561	-23.906226	4.866505	-6.063709
15	-24.879893	-6.099206	-0.744745	44.798367	9.863631	11.364848	-24.901283	4.801802	-5.901194
16	-23.647698	-5.482962	-0.866571	44.526437	9.369708	11.973679	-25.765787	4.744805	-5.787204
17	-22.428865	-4.930397	-0.953391	44.07229	8.866948	12.412138	-26.495326	4.672889	-5.718433
18	-21.201046	-4.483692	-0.998753	43.404901	8.394779	12.672809	-27.071047	4.573508	-5.710563
19	-19.91488	-4.148733	-0.990723	42.506507	7.983624	12.76328	-27.46177	4.450138	-5.78997
20	-18.5141	-3.905398	-0.908596	41.381587	7.64438	12.690154	-27.630001	4.289751	-5.993786
21	-16.947794	-3.716691	-0.729287	40.026821	7.380237	12.460727	-27.521398	4.013151	-6.356178
22	-15.238015	-3.530033	-0.469985	38.4797	7.175265	12.125632	-27.152843	3.548965	-6.83608
23	-13.426867	-3.312131	-0.157771	36.769455	7.000292	11.713233	-26.522848	2.898985	-7.365528
24	-11.554253	-3.050552	0.17758	34.925313	6.820153	11.250375	-25.621389	2.12784	-7.884333
25	-9.640584	-2.746924	0.511001	32.960525	6.63097	10.801704	-24.444804	1.293815	-8.388917
26	-7.691616	-2.405938	0.828646	30.876798	6.449204	10.454677	-22.990371	0.425387	-8.916276
27	-5.710517	-2.032301	1.136399	28.683655	6.285254	10.278286	-21.251424	-0.455697	-9.50499
28	-3.710562	-1.631861	1.455224	26.410032	6.153625	10.324512	-19.218021	-1.315861	-10.199719
29	-1.719354	-1.209212	1.813244	24.098941	6.074313	10.631457	-16.892428	-2.122725	-11.040292
30	0.230577	-0.762595	2.246035	21.790419	6.054554	11.200176	-14.314367	-2.870249	-12.017092
31	2.103271	-0.283464	2.794437	19.519182	6.086962	11.98614	-11.530761	-3.606769	-13.137745
32	3.878487	0.227674	3.447626	17.323667	6.142521	12.853314	-8.627515	-4.379738	-14.445992
33	5.534126	0.762471	4.156755	15.259271	6.200362	13.684939	-5.71092	-5.130386	-15.895968
34	7.051447	1.298419	4.845589	13.388734	6.257644	14.407732	-2.909991	-5.740718	-17.270647
35	8.414377	1.804095	5.446661	11.788531	6.323031	14.985864	-0.345262	-6.122677	-18.321174
36	9.606764	2.251376	5.926484	10.555563	6.404846	15.405917	1.868989	-6.252124	-18.919961
37	10.606716	2.626171	6.297874	9.795496	6.515426	15.685782	3.638233	-6.190049	-19.060859
38	11.383287	2.927111	6.605066	9.602783	6.683941	15.876188	4.926972	-6.070216	-18.771283
39	11.903504	3.148428	6.879178	10.040235	6.957759	16.035237	5.771876	-6.028381	-18.088093
40	12.147937	3.266017	7.11257	11.11922	7.386042	16.209473	6.236791	-6.119197	-17.121804
41	12.103263	3.228622	7.262482	12.838989	8.028113	16.461456	6.328746	-6.281087	-16.122261
42	11.82219	3.015527	7.298439	15.071995	8.897906	16.814521	6.107185	-6.386654	-15.345889
43	11.332939	2.617901	7.206841	17.766748	9.981151	17.15504	5.656102	-6.348875	-14.832521
44	10.656536	2.056632	7.009965	20.910458	11.199676	17.250644	5.092026	-6.124682	-14.453554
45	9.816615	1.383613	6.769977	24.503152	12.443785	16.906063	4.522409	-5.71382	-14.079549
46	8.851358	0.671078	6.574003	28.522341	13.617825	16.044524	4.036529	-5.163324	-13.669404
47	7.813539	-0.007969	6.509229	32.914289	14.652216	14.675905	3.692759	-4.57172	-13.276756
48	6.760141	-0.59985	6.643404	37.60345	15.500736	12.851322	3.505735	-4.069866	-13.026093
49	5.73869	-1.081441	7.009356	42.500491	16.146011	10.652523	3.460434	-3.759702	-13.027564
50	4.774233	-1.454818	7.596249	47.516704	16.595374	8.186879	3.515753	-3.661768	-13.263157
51	3.869304	-1.721178	8.374579	52.578051	16.841924	5.554909	3.569194	-3.764055	-13.610247
52	3.003009	-1.89174	9.266586	57.607007	16.899542	2.883941	3.517476	-4.011016	-13.998166
53	2.160514	-1.960845	10.188174	62.520048	16.773624	0.317348	3.36731	-4.312689	-14.469358
54	1.324895	-1.912793	11.045978	67.238007	16.478542	-1.995377	3.183508	-4.565187	-15.065895
