Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-19.060886	4.973239	-5.164079	16.356783	4.695195	23.473115	-8.705482	-3.584239	-12.388002
1	-18.464202	4.842818	-5.452843	17.221895	4.653667	23.439149	-7.84678	-2.274239	-11.845436
2	-18.015199	4.612371	-5.812374	18.274434	4.654386	23.368539	-6.918043	-0.770642	-11.132274
3	-17.733684	4.280124	-6.229873	19.523388	4.687279	23.209906	-6.040972	0.823725	-10.247019
4	-17.659804	3.840975	-6.705522	21.020808	4.753994	22.921117	-5.413459	2.353126	-9.177467
5	-17.769776	3.324801	-7.229077	22.754403	4.856706	22.529121	-5.145242	3.692149	-7.972162
6	-18.065975	2.742317	-7.793133	24.743118	5.010989	22.059155	-5.340657	4.730968	-6.667353
7	-18.526779	2.10084	-8.36428	26.963728	5.237123	21.547304	-6.042103	5.384663	-5.340037
8	-19.073553	1.409024	-8.879092	29.29994	5.529382	21.012063	-7.118149	5.705673	-4.080505
9	-19.631991	0.650656	-9.232745	31.639171	5.874489	20.41175	-8.493523	5.719446	-2.967816
10	-20.10641	-0.193459	-9.298607	33.848505	6.23028	19.657939	-10.054331	5.509604	-2.047823
11	-20.427658	-1.11954	-9.019663	35.843606	6.544735	18.688962	-11.682384	5.193715	-1.307028
12	-20.510637	-2.113059	-8.334541	37.520075	6.760134	17.452462	-13.293964	4.856787	-0.749095
13	-20.324741	-3.117154	-7.321991	38.835723	6.84764	16.013289	-14.821325	4.572233	-0.344551
14	-19.891514	-4.068774	-6.12139	39.800525	6.812686	14.495022	-16.234076	4.375121	-0.063709
15	-19.210605	-4.893995	-4.86352	40.370641	6.657136	13.038593	-17.498137	4.2939	0.089655
16	-18.355351	-5.561693	-3.698744	40.606718	6.426637	11.772992	-18.626609	4.307927	0.140099
17	-17.387915	-6.066581	-2.732668	40.568789	6.164391	10.779494	-19.638267	4.384207	0.113021
