Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-18.755139	-1.428957	-1.705017	9.586676	-2.693238	22.156939	-9.567993	-4.677698	-14.087461
1	-18.285429	-1.460578	-2.343229	10.739641	-2.406261	22.438521	-8.466433	-3.942103	-13.473412
2	-17.769976	-1.54598	-3.033368	12.188006	-2.102554	22.527275	-7.065424	-2.785608	-12.6506
3	-17.217645	-1.69258	-3.666851	13.913973	-1.887905	22.285255	-5.871122	-1.326619	-11.5423
4	-16.649103	-1.899311	-4.135955	15.883861	-1.853853	21.663732	-5.281855	0.328155	-10.224628
5	-16.085895	-2.147854	-4.405301	18.030567	-2.031022	20.779743	-5.413024	2.096505	-8.823945
6	-15.555093	-2.404315	-4.546339	20.27014	-2.344925	19.876558	-6.134812	3.838868	-7.464855
7	-15.098938	-2.643279	-4.67382	22.534645	-2.641395	19.153515	-7.243772	5.318257	-6.264222
8	-14.769703	-2.865342	-4.837182	24.789804	-2.798946	18.615035	-8.611244	6.302135	-5.252794
9	-14.605133	-3.086044	-4.984281	27.006229	-2.839437	18.047513	-10.183793	6.704799	-4.320071
10	-14.593888	-3.318745	-5.027782	29.118847	-2.931774	17.1437	-11.899745	6.630781	-3.257067
11	-14.660068	-3.577744	-4.915387	31.010999	-3.269766	15.712212	-13.651952	6.292673	-1.91253
12	-14.682147	-3.862322	-4.677907	32.606494	-3.790836	14.016082	-15.328858	5.912855	-0.512896
13	-14.557305	-4.131072	-4.342916	33.848076	-4.311675	12.421309	-16.874156	5.58915	0.61709
14	-14.186726	-4.301889	-3.933544	34.708345	-4.738655	11.141408	-18.272793	5.361289	1.369461
15	-13.479216	-4.298816	-3.486388	35.174208	-5.08024	10.240404	-19.519041	5.236946	1.787255
16	-12.395363	-4.096839	-3.051403	35.252447	-5.34457	9.730661	-20.602689	5.203233	1.90172
17	-10.98318	-3.727129	-2.665327	34.986072	-5.530683	9.550053	-21.52362	5.224614	1.746237
18	-9.357624	-3.254145	-2.334988	34.441576	-5.653429	9.559131	-22.301352	5.247879	1.41022
19	-7.65159	-2.751856	-2.045907	33.685031	-5.730123	9.61468	-22.957004	5.232193	1.005767
20	-5.969108	-2.278581	-1.777612	32.778337	-5.761518	9.611577	-23.490178	5.157733	0.571125
21	-4.358489	-1.856398	-1.512599	31.758446	-5.703208	9.522392	-23.839593	4.996842	0.04152
22	-2.802898	-1.461183	-1.249643	30.641529	-5.513226	9.438597	-23.938904	4.74797	-0.683567
23	-1.28733	-1.064477	-1.012037	29.425601	-5.21276	9.423637	-23.738644	4.444726	-1.621627
24	0.18302	-0.640155	-0.811152	28.128374	-4.901297	9.449226	-23.231429	4.152525	-2.602838
25	1.585181	-0.161542	-0.60548	26.802353	-4.6655	9.460934	-22.446384	3.920013	-3.460047
26	2.893711	0.392051	-0.333172	25.518791	-4.504469	9.481357	-21.428717	3.748526	-4.229302
27	4.102886	1.018866	0.01789	24.312237	-4.360062	9.628566	-20.196009	3.607208	-5.050613
28	5.225927	1.691833	0.407853	23.177158	-4.17891	10.029737	-18.746986	3.457794	-5.983693
29	6.274468	2.375317	0.808622	22.116636	-3.954811	10.698431	-17.091202	3.271996	-6.960481
30	7.255076	3.038896	1.226541	21.148929	-3.728671	11.510414	-15.218253	3.020829	-7.904945
31	8.17077	3.654277	1.672329	20.291662	-3.535072	12.318903	-13.085971	2.683452	-8.874287
32	9.031727	4.209024	2.141227	19.535825	-3.357077	13.067629	-10.761314	2.321233	-9.949446
