Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-21.278578	2.011317	-0.155855	-0.27318	-1.937545	15.7636	-13.951529	-6.96908	3.662912
1	-21.153849	1.351066	0.300881	1.510242	-1.902789	15.502388	-12.861205	-5.436641	3.707875
2	-21.154423	0.665977	0.509158	3.748425	-1.72422	15.332247	-11.255516	-3.492463	3.837638
3	-21.244223	-0.010326	0.425128	6.349866	-1.452487	15.208791	-9.263358	-1.331927	4.171991
4	-21.402502	-0.640664	0.003439	9.259876	-1.164101	15.12324	-7.140617	0.790369	4.727079
5	-21.626371	-1.193836	-0.728691	12.457688	-0.954627	15.079796	-5.261521	2.612867	5.422289
6	-21.92372	-1.670092	-1.643406	15.93642	-0.865809	15.087376	-3.953148	3.999681	6.1824
7	-22.303499	-2.093473	-2.572805	19.692797	-0.872417	15.171726	-3.475168	4.906553	6.942441
8	-22.750732	-2.504432	-3.285382	23.661228	-0.88929	15.345592	-4.008026	5.360866	7.585063
9	-23.186693	-2.941297	-3.613886	27.613877	-0.843211	15.509213	-5.3322	5.535772	8.046759
10	-23.51535	-3.422101	-3.488208	31.29464	-0.731415	15.520038	-7.146956	5.580844	8.351895
11	-23.646673	-3.933839	-2.947854	34.471297	-0.591963	15.295897	-9.142749	5.62004	8.534163
12	-23.533491	-4.409347	-2.212982	37.013169	-0.479352	14.920522	-11.083601	5.738789	8.623033
13	-23.205252	-4.779745	-1.561354	38.98119	-0.432657	14.563381	-12.892368	5.945134	8.692011
14	-22.691546	-5.00729	-1.155849	40.45145	-0.484992	14.327522	-14.554278	6.21313	8.798756
15	-22.017935	-5.082187	-1.058339	41.500395	-0.675381	14.255526	-16.054942	6.516097	8.952539
16	-21.228684	-5.052326	-1.19167	42.237104	-1.009214	14.29893	-17.415698	6.83322	9.160969
17	-20.35213	-4.978117	-1.453021	42.718464	-1.459318	14.372789	-18.676169	7.139408	9.437746
18	-19.39388	-4.912799	-1.750929	42.957481	-1.97126	14.385992	-19.853214	7.407096	9.753961
19	-18.337698	-4.893074	-2.005731	42.930848	-2.456806	14.250615	-20.92263	7.611252	10.045724
20	-17.174718	-4.912299	-2.17784	42.640692	-2.843735	13.940129	-21.875271	7.749012	10.27021
21	-15.890612	-4.941778	-2.259294	42.064764	-3.100942	13.447307	-22.704315	7.819619	10.415541
22	-14.469168	-4.940402	-2.270447	41.163962	-3.216855	12.785121	-23.374244	7.827445	10.452911
23	-12.914918	-4.870074	-2.255003	39.930663	-3.196915	12.015553	-23.8323	7.784881	10.329519
24	-11.242496	-4.713311	-2.250415	38.380695	-3.056735	11.209269	-24.032403	7.692142	10.021441
25	-9.466804	-4.469584	-2.297108	36.529823	-2.814888	10.431905	-23.937407	7.52778	9.556132
26	-7.608186	-4.151482	-2.455105	34.39161	-2.491044	9.761629	-23.489655	7.230999	9.008544
27	-5.711142	-3.792512	-2.738617	32.047939	-2.117953	9.239409	-22.684565	6.767219	8.439569
28	-3.814515	-3.411323	-3.128611	29.558082	-1.712178	8.893825	-21.491211	6.111128	7.873084
29	-1.963134	-3.013309	-3.579672	26.987171	-1.292881	8.747656	-19.879843	5.245963	7.352717
30	-0.194762	-2.590717	-4.016565	24.415224	-0.890332	8.805581	-17.851654	4.196292	6.916939
31	1.485013	-2.13379	-4.344655	21.905831	-0.534898	9.035935	-15.435358	3.029101	6.533033
32	3.084532	-1.633521	-4.460889	19.496599	-0.252159	9.392274	-12.637865	1.806393	6.121734
33	4.613932	-1.084419	-4.258276	17.209878	-0.061352	9.819336	-9.468587	0.582996	5.580926
34	6.082797	-0.498624	-3.737672	15.036891	0.046582	10.25177	-6.039166	-0.606258	4.869265
35	7.478367	0.107648	-2.93574	12.983777	0.083552	10.629109	-2.472397	-1.745922	4.002199
36	8.770867	0.711632	-1.908557	11.084249	0.066348	10.877107	1.075124	-2.822064	3.051208
37	9.922891	1.278952	-0.738869	9.415896	0.025012	10.905304	4.389206	-3.80313	2.172342
38	10.926034	1.776627	0.47421	8.062888	-0.001427	10.671576	7.285844	-4.642826	1.547414
39	11.777153	2.171688	1.646443	7.139311	0.02352	10.169625	9.597476	-5.276805	1.347431
40	12.467655	2.426533	2.690562	6.810951	0.137572	9.4519	11.138733	-5.622549	1.746983
41	13.009797	2.538354	3.571442	7.153068	0.350501	8.678431	11.896145	-5.661387	2.755226
42	13.417074	2.522852	4.301227	8.171294	0.662021	8.036152	11.967412	-5.43513	4.247988
43	13.696262	2.400771	4.912678	9.836057	1.085379	7.716491	11.505059	-5.026709	6.010036
44	13.855483	2.202962	5.456112	12.075783	1.66838	7.898813	10.719797	-4.55001	7.727288
45	13.924	1.977499	5.985725	14.711466	2.454924	8.56625	9.846489	-4.100341	9.140194
46	13.914759	1.756158	6.510256	17.634031	3.492575	9.627902	9.017322	-3.720264	10.119114
47	13.832629	1.56385	6.99116	20.776053	4.811684	10.916874	8.301116	-3.417932	10.640855
48	13.68634	1.432364	7.384316	24.09816	6.353517	12.181306	7.686929	-3.167853	10.838305
