Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-30.485608	-1.626317	0.457293	14.915669	7.696922	24.49937	-7.288526	3.341073	-17.266949
1	-30.409109	-1.25246	-0.195057	16.995475	8.179744	23.984345	-5.892449	4.784647	-16.598489
2	-30.359106	-1.149987	-0.526635	19.620642	8.710645	22.815878	-5.445276	5.805156	-15.632457
3	-30.315409	-1.3376	-0.555558	22.605582	9.196113	21.051829	-5.846186	6.562944	-14.347397
4	-30.24427	-1.791838	-0.353385	25.73907	9.594867	18.956999	-6.813395	7.143805	-12.902977
5	-30.132461	-2.478748	0.002574	28.857606	9.957324	16.824978	-8.118545	7.509502	-11.543138
6	-30.006477	-3.378806	0.464013	31.883793	10.319664	14.758401	-9.644915	7.647779	-10.37066
7	-29.908893	-4.447654	0.963496	34.759265	10.623547	12.774278	-11.328674	7.642773	-9.327725
8	-29.875348	-5.576592	1.359231	37.367484	10.805435	11.027263	-13.085976	7.601775	-8.373628
9	-29.91779	-6.634239	1.501196	39.568467	10.881761	9.757929	-14.809685	7.579672	-7.561092
10	-29.969114	-7.506246	1.323083	41.243932	10.893879	9.147245	-16.416462	7.578692	-6.9581
11	-29.885365	-8.136205	0.92877	42.455967	10.819962	9.071514	-17.908676	7.575556	-6.467135
12	-29.551266	-8.467831	0.436711	43.286709	10.599767	9.345304	-19.304638	7.550815	-5.955562
13	-28.911552	-8.470563	-0.054338	43.801391	10.239727	9.824262	-20.597592	7.502858	-5.411978
14	-27.977302	-8.171636	-0.489912	44.037984	9.81053	10.436009	-21.764778	7.443504	-4.926781
15	-26.831291	-7.655896	-0.860687	44.031651	9.365319	11.117477	-22.800364	7.374208	-4.558974
16	-25.589753	-7.037682	-1.173374	43.816793	8.908497	11.773844	-23.714178	7.285571	-4.295584
17	-24.330475	-6.428794	-1.420853	43.403024	8.436698	12.310756	-24.510724	7.171514	-4.104624
18	-23.058181	-5.918096	-1.580076	42.769577	7.971278	12.674359	-25.176765	7.036135	-3.976945
19	-21.717958	-5.569635	-1.619269	41.869094	7.549373	12.834189	-25.672287	6.896246	-3.928736
