Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-20.481851	-5.414303	3.482532	7.659035	7.430941	14.629321	-1.658433	-12.64064	-9.655132
1	-20.327688	-5.465894	2.78663	9.071667	7.981545	14.912073	-1.492905	-12.141748	-9.802603
2	-20.281367	-5.46327	1.989198	10.963294	8.533261	15.298434	-1.201159	-11.025711	-9.887522
3	-20.335241	-5.447196	1.14961	13.350906	9.010152	15.456819	-1.177878	-9.159453	-9.671526
4	-20.494501	-5.466208	0.309616	16.28248	9.298658	14.985704	-1.913286	-6.823923	-8.758643
5	-20.767832	-5.545153	-0.526317	19.677475	9.32816	13.79275	-3.46996	-4.60302	-7.016457
6	-21.14687	-5.705056	-1.336563	23.236454	9.233622	12.304893	-5.415186	-2.92979	-4.901909
7	-21.619243	-5.978934	-2.050696	26.639172	9.290848	11.045292	-7.322184	-1.874256	-3.075629
8	-22.210677	-6.392287	-2.586671	29.755405	9.629346	10.120691	-9.102455	-1.347138	-1.800515
9	-22.945471	-6.91604	-2.911404	32.567136	10.109301	9.316332	-10.850347	-1.220846	-0.897057
10	-23.711816	-7.457215	-3.0728	35.026556	10.517595	8.538898	-12.57684	-1.290355	-0.132114
11	-24.306425	-7.92732	-3.138838	37.03224	10.753487	7.898508	-14.229737	-1.407759	0.552136
12	-24.551807	-8.264148	-3.163776	38.53724	10.814934	7.523446	-15.782984	-1.515706	1.130137
13	-24.38257	-8.437009	-3.144676	39.57507	10.742844	7.437466	-17.236675	-1.61969	1.55743
14	-23.840706	-8.4387	-3.059845	40.221083	10.584518	7.581273	-18.591008	-1.740425	1.791968
15	-23.018472	-8.274412	-2.920199	40.546572	10.368789	7.864468	-19.838687	-1.90324	1.823976
16	-21.973429	-7.953327	-2.749975	40.571165	10.087758	8.177152	-20.950047	-2.130806	1.698104
17	-20.724692	-7.530338	-2.547777	40.291335	9.749097	8.430902	-21.888922	-2.41533	1.470124
18	-19.284835	-7.085829	-2.289827	39.698742	9.405731	8.604562	-22.622173	-2.737342	1.127792
19	-17.690635	-6.693216	-1.945191	38.807746	9.115272	8.690999	-23.113052	-3.089849	0.64314
20	-15.994933	-6.390988	-1.490669	37.659584	8.902378	8.671226	-23.325994	-3.48655	0.0254
21	-14.237135	-6.161092	-0.940735	36.286577	8.751503	8.545155	-23.232325	-3.957844	-0.678714
22	-12.438541	-5.946965	-0.334331	34.707113	8.625737	8.340892	-22.803095	-4.52014	-1.402673
23	-10.61058	-5.694648	0.314518	32.949816	8.501036	8.083982	-22.011141	-5.152769	-2.103037
24	-8.751503	-5.361768	1.024927	31.05655	8.378953	7.793458	-20.847615	-5.828267	-2.783707
25	-6.858551	-4.942705	1.79775	29.097208	8.267632	7.507587	-19.395331	-6.537355	-3.453638
26	-4.93211	-4.445237	2.619835	27.111941	8.175778	7.274276	-17.655409	-7.275914	-4.120611
27	-2.984933	-3.882692	3.476198	25.125635	8.112544	7.143762	-15.603538	-8.028031	-4.826119
28	-1.049919	-3.271862	4.351691	23.163286	8.079305	7.151902	-13.242402	-8.771775	-5.606384
29	0.829418	-2.624747	5.209817	21.257307	8.067602	7.323016	-10.599266	-9.481674	-6.462844
30	2.613315	-1.944838	5.99572	19.442089	8.061339	7.670686	-7.719715	-10.131309	-7.390032
31	4.262184	-1.242309	6.665617	17.755759	8.042059	8.178804	-4.676405	-10.697077	-8.373333
