Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-26.497253	-5.075576	-1.543791	15.606609	4.252624	19.525988	-5.536577	-4.302447	-10.962655
1	-26.299925	-5.247857	-2.684124	17.332898	4.68486	19.504704	-4.568805	-2.634146	-10.303327
2	-26.162412	-5.413507	-3.920199	19.429485	5.122223	19.394563	-4.097094	-0.96421	-9.411897
3	-26.08573	-5.599688	-5.138453	21.860041	5.460985	19.071619	-4.316016	0.566167	-8.23383
4	-26.072496	-5.830894	-6.246536	24.553933	5.646026	18.518842	-5.178495	1.862183	-6.824769
5	-26.12911	-6.131746	-7.199644	27.405984	5.7233	17.822302	-6.472037	2.878197	-5.336815
6	-26.255559	-6.511309	-8.018773	30.266626	5.808224	17.14813	-7.960067	3.637141	-3.947641
7	-26.431914	-6.958028	-8.742795	32.957549	5.988411	16.634416	-9.472152	4.20576	-2.770913
8	-26.604681	-7.458405	-9.358754	35.323861	6.260749	16.268749	-10.929746	4.643006	-1.804159
9	-26.685275	-8.010943	-9.809517	37.267854	6.573982	15.94001	-12.312533	4.98399	-0.98445
10	-26.58882	-8.604678	-10.079975	38.738231	6.902737	15.609499	-13.602452	5.246489	-0.27991
11	-26.2918	-9.19412	-10.238134	39.738097	7.239403	15.342419	-14.783853	5.429552	0.3181
12	-25.834436	-9.724146	-10.360064	40.348261	7.556725	15.191384	-15.875332	5.520818	0.828666
13	-25.259741	-10.165609	-10.453201	40.688028	7.82096	15.143191	-16.915248	5.523492	1.254243
14	-24.56908	-10.50734	-10.485843	40.841106	8.004508	15.162326	-17.918461	5.470945	1.584797
15	-23.731982	-10.736617	-10.450673	40.828578	8.082439	15.233457	-18.863604	5.403178	1.822057
16	-22.715873	-10.843475	-10.367552	40.635172	8.043542	15.361867	-19.712922	5.342476	1.973222
17	-21.508055	-10.837013	-10.250473	40.246421	7.893046	15.534374	-20.434112	5.300002	2.07468
18	-20.123897	-10.749793	-10.099675	39.660169	7.64691	15.702027	-21.006585	5.282939	2.200012
19	-18.600698	-10.622366	-9.920652	38.874547	7.347348	15.833637	-21.410614	5.28221	2.368486
20	-16.983891	-10.484894	-9.729663	37.890115	7.059865	15.947779	-21.624293	5.26195	2.491199
21	-15.312287	-10.351088	-9.538591	36.727627	6.821213	16.058214	-21.640391	5.169924	2.48145
22	-13.609436	-10.218449	-9.354253	35.425723	6.616304	16.148865	-21.467053	4.965851	2.351731
23	-11.886687	-10.071535	-9.186425	34.025698	6.415954	16.218453	-21.095543	4.648702	2.159868
24	-10.151811	-9.891208	-9.036757	32.565306	6.207794	16.291987	-20.49428	4.251531	1.932281
25	-8.414089	-9.661841	-8.891068	31.075037	5.990609	16.390851	-19.64802	3.807503	1.666937
26	-6.685007	-9.372386	-8.727189	29.57922	5.764197	16.519752	-18.568318	3.335682	1.368345
27	-4.977368	-9.017313	-8.516926	28.103762	5.532394	16.668978	-17.270663	2.855221	1.053406
28	-3.304438	-8.597847	-8.227776	26.676181	5.310578	16.824517	-15.765655	2.393235	0.730859
29	-1.680208	-8.118277	-7.83303	25.321556	5.124452	16.984429	-14.063384	1.977087	0.38432
30	-0.121526	-7.579415	-7.322198	24.06493	4.990981	17.157149	-12.181029	1.630716	-0.018194
31	1.35202	-6.980968	-6.709409	22.932335	4.905264	17.347723	-10.145056	1.377331	-0.502612
32	2.722246	-6.331806	-6.030379	21.946771	4.847069	17.5433	-7.987842	1.230028	-1.073816
33	3.972968	-5.654345	-5.329199	21.125605	4.794549	17.709382	-5.747781	1.180311	-1.704546
34	5.086788	-4.982143	-4.651812	20.479395	4.741164	17.816788	-3.466163	1.207975	-2.337044
35	6.045009	-4.358265	-4.042659	20.011664	4.702256	17.860011	-1.181922	1.288152	-2.896143
36	6.82909	-3.831859	-3.533415	19.725373	4.706689	17.839	1.065347	1.380516	-3.306719
37	7.42228	-3.445749	-3.130193	19.633698	4.784617	17.740714	3.231554	1.439292	-3.509588
38	7.815168	-3.220238	-2.813346	19.762544	4.954525	17.547121	5.267954	1.441465	-3.474736
39	8.011212	-3.145369	-2.549273	20.146512	5.214038	17.251735	7.11921	1.39499	-3.212505
40	8.024353	-3.186914	-2.306792	20.828574	5.543018	16.863625	8.726413	1.328434	-2.766817
41	7.870831	-3.30474	-2.083223	21.85367	5.926178	16.427404	10.044168	1.269164	-2.214124
42	7.56431	-3.470462	-1.92114	23.249036	6.379325	16.049238	11.060509	1.213741	-1.677159
43	7.117851	-3.667595	-1.881684	25.012709	6.941484	15.851417	11.791555	1.122619	-1.283043
44	6.547815	-3.879248	-1.998061	27.125501	7.636581	15.879014	12.249647	0.95488	-1.0813
45	5.874591	-4.080628	-2.255911	29.569921	8.44835	16.063549	12.430937	0.707726	-1.032321
46	5.120499	-4.239918	-2.601716	32.335361	9.322152	16.262562	12.336454	0.4221	-1.065681
47	4.306755	-4.32515	-2.963055	35.408265	10.184114	16.328103	11.983523	0.150219	-1.130307
48	3.452071	-4.315199	-3.26632	38.756414	10.970779	16.160421	11.406081	-0.082841	-1.211424
49	2.576402	-4.204191	-3.438586	42.316755	11.648471	15.720343	10.665301	-0.287232	-1.318412
50	1.703934	-3.995666	-3.412276	45.998721	12.209857	15.016119	9.841459	-0.490546	-1.459271
51	0.853452	-3.699512	-3.150281	49.707028	12.664117	14.090214	8.999636	-0.722656	-1.626961
52	0.022729	-3.33488	-2.662281	53.366286	13.033099	13.005092	8.170471	-1.004999	-1.802884
53	-0.815041	-2.926563	-1.990884	56.928856	13.342673	11.8274	7.360876	-1.327075	-1.963424
54	-1.7012	-2.493813	-1.189967	60.367153	13.607556	10.61923	6.57511	-1.631892	-2.086988
55	-2.679795	-2.045265	-0.318482	63.662253	13.832479	9.439405	5.825498	-1.841799	-2.169362
56	-3.790026	-1.582039	0.558128	66.799482	14.019966	8.342996	5.129607	-1.892217	-2.219942
57	-5.057695	-1.099525	1.374382	69.76883	14.158208	7.372861	4.502733	-1.739437	-2.224399
58	-6.484562	-0.586298	2.069289	72.560186	14.223899	6.562507	3.943577	-1.369468	-2.135339
59	-8.050216	-0.025762	2.586998	75.158845	14.214531	5.9464	3.417832	-0.816864	-1.917138
60	-9.732893	0.596306	2.89259	77.552133	14.15205	5.548206	2.850358	-0.169361	-1.591643
61	-11.525077	1.282912	2.990764	79.735215	14.048065	5.360364	2.139678	0.456434	-1.235655
62	-13.421736	2.019171	2.921766	81.701079	13.888004	5.34606	1.23059	0.986094	-0.916663
63	-15.397506	2.767445	2.736462	83.425643	13.657142	5.461689	0.185799	1.442386	-0.64269
64	-17.405193	3.475808	2.471009	84.869163	13.363533	5.676943	-0.868931	1.884207	-0.400731
65	-19.40022	4.099839	2.153108	85.996713	13.028364	5.964621	-1.859844	2.308298	-0.208833
66	-21.358987	4.613307	1.827593	86.795231	12.680056	6.276613	-2.773075	2.653753	-0.097398
