Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-16.888368	3.799961	-16.331977	11.814153	3.365094	30.103116	5.482819	-4.443604	-10.999718
1	-16.515531	3.639317	-15.793524	13.120852	3.511125	29.431843	5.278246	-3.716073	-11.052347
2	-16.198785	3.425562	-15.160071	14.664423	3.735735	28.710551	4.823799	-2.683245	-11.143487
3	-15.941838	3.142749	-14.429133	16.422562	4.029735	27.906691	4.063028	-1.295035	-11.246361
4	-15.740865	2.764312	-13.598757	18.358999	4.382817	26.979997	2.934769	0.464443	-11.302344
5	-15.57121	2.283577	-12.694561	20.388753	4.772145	25.931932	1.489769	2.484222	-11.257138
6	-15.402081	1.67041	-11.735794	22.426682	5.185804	24.764152	-0.239949	4.669582	-11.051121
7	-15.192409	0.921301	-10.763308	24.356839	5.615422	23.535096	-2.11399	6.858767	-10.694644
8	-14.916734	0.052573	-9.818252	26.092872	6.064316	22.32423	-3.980698	8.915454	-10.259209
9	-14.55268	-0.928848	-8.970948	27.53089	6.544229	21.240275	-5.691621	10.676287	-9.839158
10	-14.131627	-1.966117	-8.283024	28.71038	7.04192	20.345185	-7.204521	12.107651	-9.492911
11	-13.691768	-3.015055	-7.835525	29.66255	7.525917	19.694675	-8.517165	13.181288	-9.210046
12	-13.282788	-4.022369	-7.727538	30.416744	7.933129	19.344057	-9.643702	13.876979	-8.928609
13	-12.933548	-4.948472	-7.92279	31.048162	8.218368	19.233752	-10.652034	14.303271	-8.589272
14	-12.667719	-5.738702	-8.410666	31.576396	8.329536	19.344009	-11.581317	14.495461	-8.154842
15	-12.482247	-6.352343	-9.101623	32.009165	8.26161	19.620495	-12.489492	14.503123	-7.639283
16	-12.342844	-6.789061	-9.873787	32.340499	8.062973	19.999398	-13.407513	14.376761	-7.109676
17	-12.194622	-7.03181	-10.624772	32.514268	7.774822	20.443942	-14.317707	14.128264	-6.660288
18	-11.964417	-7.137391	-11.277749	32.502712	7.462071	20.902883	-15.172274	13.796936	-6.345672
19	-11.589449	-7.155413	-11.798662	32.272157	7.163007	21.344007	-15.921506	13.400875	-6.175182
20	-10.986529	-7.127822	-12.168243	31.745028	6.903228	21.741842	-16.484401	12.938148	-6.138998
21	-10.165094	-7.098595	-12.446221	30.947641	6.677555	22.105838	-16.839425	12.426164	-6.171152
22	-9.097833	-7.088637	-12.681723	29.851955	6.485052	22.464879	-16.921238	11.870236	-6.245692
23	-7.780252	-7.110283	-12.940252	28.457707	6.329339	22.874373	-16.675389	11.279411	-6.35237
24	-6.262436	-7.163821	-13.26086	26.831581	6.208391	23.368632	-16.120637	10.668549	-6.48836
25	-4.555997	-7.251983	-13.660768	25.000028	6.125249	23.974286	-15.213014	10.048222	-6.665789
26	-2.718897	-7.362877	-14.104768	23.045532	6.071489	24.670129	-13.991066	9.431193	-6.896513
27	-0.797466	-7.477988	-14.533174	21.037826	6.033876	25.415659	-12.494893	8.828074	-7.196298
28	1.184646	-7.564236	-14.845241	19.037509	5.992525	26.155547	-10.697669	8.253359	-7.605485
29	3.18892	-7.59386	-14.98367	17.091617	5.926956	26.83497	-8.675691	7.707396	-8.118377
30	5.190858	-7.533426	-14.883528	15.240976	5.817746	27.403072	-6.4395	7.194671	-8.73855
