Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-18.435469	3.976041	-3.323927	14.543936	4.408664	27.110824	-10.055812	-5.777431	-13.45948
1	-17.681469	3.718251	-3.509823	15.43588	4.425023	26.478331	-9.345488	-4.206196	-12.794662
2	-17.061937	3.344359	-3.774244	16.505414	4.512758	25.841936	-8.479733	-2.364465	-11.94403
3	-16.632573	2.851573	-4.133001	17.76977	4.659256	25.193485	-7.56151	-0.361754	-10.898365
4	-16.440314	2.25087	-4.608048	19.262191	4.853383	24.529233	-6.761376	1.621723	-9.676317
5	-16.485931	1.5717	-5.209089	20.999572	5.088752	23.859391	-6.230649	3.424787	-8.325222
6	-16.816793	0.827761	-5.966925	23.075177	5.377965	23.205832	-6.189138	4.848902	-6.865306
7	-17.359352	0.053216	-6.825703	25.446363	5.712863	22.583219	-6.643741	5.85691	-5.367006
8	-18.052483	-0.736566	-7.706513	28.066778	6.083394	21.989465	-7.591809	6.413555	-3.904898
9	-18.803584	-1.541526	-8.477641	30.827319	6.465595	21.385246	-8.965478	6.533789	-2.571965
10	-19.504391	-2.370861	-9.030888	33.568082	6.828179	20.709559	-10.582725	6.36273	-1.412691
11	-20.033031	-3.240523	-9.222048	36.12008	7.133392	19.876502	-12.335701	5.979873	-0.491596
12	-20.31977	-4.140384	-9.03775	38.376244	7.357378	18.859423	-14.100321	5.517928	0.211623
13	-20.317151	-5.040274	-8.494714	40.265222	7.478071	17.664413	-15.804294	5.066898	0.721403
14	-19.967044	-5.884544	-7.61055	41.698304	7.465462	16.323766	-17.393539	4.69906	1.0443
15	-19.336068	-6.63297	-6.516334	42.744451	7.338208	14.932757	-18.868814	4.433446	1.232776
16	-18.428403	-7.233157	-5.278884	43.379835	7.092223	13.568859	-20.209852	4.293389	1.290657
17	-17.316305	-7.671962	-4.002953	43.671496	6.75528	12.30556	-21.425849	4.263512	1.247399
18	-16.075838	-7.959218	-2.787147	43.697578	6.362041	11.195469	-22.532245	4.311706	1.138569
19	-14.75496	-8.08174	-1.775506	43.471211	5.946449	10.34089	-23.509446	4.409753	0.994117
20	-13.413348	-8.090436	-1.039534	43.073181	5.549627	9.75452	-24.368328	4.514447	0.851612
21	-12.074054	-8.003055	-0.677391	42.504813	5.199624	9.49429	-25.080865	4.597306	0.732473
22	-10.74398	-7.850908	-0.697434	41.774248	4.90919	9.550462	-25.638041	4.635152	0.640548
23	-9.417133	-7.665239	-1.022681	40.900784	4.677476	9.857369	-26.050377	4.620134	0.55842
24	-8.080584	-7.464572	-1.639702	39.857204	4.521383	10.4136	-26.274137	4.536725	0.456151
25	-6.724364	-7.267987	-2.43951	38.673235	4.43111	11.138432	-26.321631	4.394319	0.31317
26	-5.337507	-7.086699	-3.370134	37.348069	4.406335	11.999681	-26.166042	4.186774	0.113737
27	-3.907006	-6.926535	-4.36657	35.884526	4.439053	12.958315	-25.784194	3.905965	-0.15313
28	-2.42754	-6.783824	-5.355724	34.310931	4.506064	13.960806	-25.201661	3.557924	-0.481191
29	-0.879363	-6.654019	-6.258223	32.624932	4.588947	14.963011	-24.387195	3.132224	-0.87886
30	0.736121	-6.524562	-7.018367	30.856293	4.665689	15.923436	-23.371939	2.644868	-1.339926
31	2.420077	-6.382944	-7.588017	29.023073	4.724796	16.82058	-22.161838	2.106868	-1.875856
32	4.174399	-6.214775	-7.914838	27.143729	4.760743	17.648637	-20.744391	1.52751	-2.515915
33	5.978499	-6.015321	-8.022902	25.253602	4.775212	18.427398	-19.158817	0.928396	-3.259201
34	7.819048	-5.774128	-7.883336	23.394565	4.760331	19.157911	-17.394085	0.329548	-4.122964
35	9.664406	-5.491761	-7.523369	21.616792	4.712455	19.838004	-15.47969	-0.244919	-5.084385
