Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-20.58445	6.353527	-4.525196	15.295652	4.290506	25.860933	-10.860112	-7.045707	-12.838495
1	-20.020999	6.114478	-4.655697	16.057502	4.317708	25.697657	-10.180553	-5.963838	-12.439374
2	-19.531367	5.759593	-4.851744	16.95095	4.406515	25.489764	-9.30994	-4.565156	-11.890719
3	-19.153048	5.283428	-5.147413	17.992362	4.542677	25.202834	-8.336359	-2.910835	-11.145769
4	-18.930837	4.692591	-5.58946	19.222875	4.717915	24.824796	-7.419931	-1.143357	-10.178655
5	-18.878695	4.018681	-6.193855	20.664237	4.928763	24.384233	-6.717552	0.564203	-9.026323
6	-19.054779	3.273712	-7.002597	22.40135	5.192873	23.912381	-6.435202	2.026182	-7.697848
7	-19.447521	2.485032	-7.975344	24.42516	5.517855	23.450373	-6.629455	3.141029	-6.274101
8	-20.017861	1.666047	-9.030182	26.688717	5.90058	23.00808	-7.289105	3.865949	-4.846434
9	-20.693861	0.808985	-9.993788	29.113091	6.314696	22.528604	-8.40815	4.160639	-3.529617
10	-21.343757	-0.097622	-10.685529	31.539725	6.700375	21.912524	-9.804174	4.175224	-2.379195
11	-21.842851	-1.075827	-10.914396	33.825924	6.995548	21.03913	-11.383394	3.992692	-1.452729
12	-22.083374	-2.116382	-10.61083	35.835941	7.160434	19.868549	-13.029391	3.720199	-0.765647
13	-22.031126	-3.171821	-9.873852	37.505648	7.199842	18.480597	-14.649597	3.441903	-0.285053
14	-21.608639	-4.164562	-8.771749	38.706239	7.105334	16.973659	-16.166257	3.215961	-0.020175
15	-20.878167	-5.030827	-7.505286	39.479743	6.915628	15.500893	-17.555574	3.06228	0.086628
16	-19.879269	-5.721158	-6.208262	39.844046	6.650489	14.170355	-18.804667	2.987133	0.067569
17	-18.649168	-6.192304	-5.005039	39.810083	6.322183	13.074733	-19.900757	2.989514	-0.041129
18	-17.285562	-6.483216	-3.963458	39.501117	5.958654	12.204247	-20.872128	3.039458	-0.177636
19	-15.83489	-6.599741	-3.158331	38.953109	5.579916	11.582556	-21.70357	3.118013	-0.304232
20	-14.345798	-6.582669	-2.609737	38.227805	5.215494	11.191635	-22.393271	3.198745	-0.406841
21	-12.844549	-6.473894	-2.304652	37.370452	4.891614	11.009245	-22.944935	3.258605	-0.497552
22	-11.339201	-6.290034	-2.285733	36.374402	4.64539	11.077971	-23.316017	3.267002	-0.604236
23	-9.830592	-6.068721	-2.489189	35.271156	4.477863	11.353566	-23.517289	3.216044	-0.750774
