Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-19.76191	1.818337	-11.908493	9.125653	4.250301	30.647888	-9.877487	-0.07672	-9.291768
1	-19.961644	1.244087	-11.563815	11.30618	4.765672	29.569741	-8.672902	1.68856	-8.561185
2	-20.275843	0.528763	-11.247489	13.622442	5.404174	28.713539	-7.470751	3.478303	-8.082685
3	-20.693161	-0.363815	-10.96739	15.995518	6.187125	28.080022	-6.409709	5.161749	-7.897968
4	-21.170118	-1.427348	-10.720886	18.36638	7.089087	27.579769	-5.617613	6.645515	-7.921745
5	-21.652441	-2.642774	-10.494036	20.719288	8.053719	27.096009	-5.195347	7.884109	-8.022637
6	-22.072567	-3.989807	-10.256545	23.05795	8.995719	26.501953	-5.253128	8.83462	-8.060554
7	-22.384464	-5.398457	-9.966176	25.380136	9.822413	25.72833	-5.720331	9.553172	-7.947872
8	-22.512701	-6.799607	-9.550735	27.627261	10.400956	24.701415	-6.595572	10.039626	-7.615517
9	-22.446528	-8.119954	-8.990298	29.715791	10.702402	23.489197	-7.703475	10.379054	-7.131161
10	-22.144539	-9.286136	-8.268892	31.508186	10.687128	22.175249	-8.914928	10.625057	-6.575668
11	-21.594587	-10.247821	-7.414163	32.888341	10.377779	20.886129	-10.100723	10.837476	-6.047972
12	-20.83492	-10.998923	-6.49437	33.830851	9.859766	19.731364	-11.179438	11.055178	-5.613332
13	-19.878418	-11.503623	-5.59434	34.24828	9.199095	18.829642	-12.077973	11.284956	-5.330094
14	-18.810809	-11.831174	-4.796011	34.264977	8.516741	18.176313	-12.813147	11.500086	-5.18268
15	-17.665977	-12.008185	-4.191121	33.884685	7.905336	17.807182	-13.368195	11.650969	-5.18178
16	-16.483581	-12.104938	-3.797927	33.210971	7.413552	17.658798	-13.774917	11.704119	-5.288259
17	-15.281886	-12.16942	-3.61757	32.304509	7.060081	17.673373	-14.049719	11.630688	-5.465315
