hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.571874	-8.899474	-18.939788	7.124786	30.061654	13.749466	-7.447483	-9.816869	5.118330	-1.790737	-10.094002	-14.531371	5.766330	31.331613	10.981465	-7.968765	-9.810402	7.094399	-0.785970	-7.507137	-20.201847	7.969568	29.642736	16.441582	-6.826513	-8.618118	7.801128	-1.454808	-8.547275	-21.487207	8.207442	28.958908	18.344702	-7.454575	-10.263057	3.074520	-1.723135	-8.645963	-17.592131	7.512654	31.298774	14.477746	-6.069539	-9.842745	6.585755	-0.690909	-8.106013	-18.882660	7.290003	30.110557	14.386087	-7.060947	-9.994100	6.813983	-0.225044	-6.903055	-17.468738	7.461041	30.868269	14.927307	-4.796933	-7.951508	7.631491	-1.442658	-8.033084	-17.783243	7.618870	29.197438	15.437996	-7.616833	-9.172135	4.744149	-1.538814	-8.286978	-17.457459	6.496023	30.959854	11.927051	-6.088461	-9.684577	6.538957	-2.436822	-10.662290	-15.313172	6.224682	31.764381	11.970770	-7.516555	-9.952900	4.165600	-3.317666	-10.143874	-14.828989	5.862687	33.191346	10.671189	-7.266185	-10.962182	7.868834	-3.286648	-10.897660	-13.464806	6.217158	32.630099	11.466144	-9.740186	-12.071661	6.775038	-1.888663	-9.519654	-15.612994	6.665847	32.384999	12.221031	-9.241344	-10.950886	6.019044	-1.685460	-7.781357	-14.885057	6.316356	32.659093	11.473932	-6.727271	-10.456411	5.729573	-2.190559	-9.900089	-13.873437	6.531590	32.493467	11.738488	-6.248459	-9.218582	4.872447	-1.595330	-9.859542	-15.138639	5.688469	32.443367	10.047865	-6.681619	-9.604165	7.546263	-3.044292	-10.849664	-13.840313	6.548951	32.834719	11.429074	-7.456830	-11.232077	4.786779	-2.749593	-8.469145	-15.746351	6.050110	33.811480	10.538941	-6.743026	-10.699879	5.272876	0.278431	-7.679813	-17.820797	7.197664	30.851989	14.102990	-7.214508	-9.160585	6.252191	-2.086324	-9.920747	-15.215357	6.645084	32.068300	11.225071	-6.877696	-10.049565	3.279904	-3.978438	-10.039674	-14.704794	5.135149	33.779917	9.463405	-8.158883	-11.026408	4.938642	-2.275672	-8.774111	-13.604962	5.856313	33.407357	11.214452	-6.187657	-9.386622	6.022244	-1.713584	-8.695604	-17.878885	6.878322	31.277683	13.134736	-6.435287	-10.218787	4.565053	-1.456359	-7.291828	-17.353297	5.992740	32.345402	10.560728	-8.464600	-10.987219	6.858735	-2.227534	-8.207470	-13.972787	5.589863	32.307050	9.788686	-7.738609	-10.146103	4.785985	-1.935907	-7.676750	-14.209346	5.422848	33.363423	9.256839	-5.607630	-9.528988	5.696426	-3.061610	-9.729561	-14.573057	5.759213	33.069468	9.394427	-7.925264	-10.581941	5.002377	-3.102996	-8.961137	-13.799294	5.749148	33.285601	9.616283	-5.466772	-9.508895	6.799044	-2.260622	-8.722107	-15.047672	6.297064	32.441632	10.822703	-6.797984	-10.000604	5.254627	-2.965915	-11.019864	-12.914206	5.675566	32.244949	9.269705	-9.679813	-10.937026	6.502921	-1.410182	-9.603739	-16.423312	7.525868	29.737674	13.746528	-8.176787	-10.212194	6.202497	-1.232931	-9.068703	-14.116167	6.206138	32.755624	11.290747	-5.924007	-8.987898	4.379016	-2.382710	-10.613429	-13.383096	6.852911	32.445262	11.735814	-8.173413	-10.428087	4.325903	-3.465222	-10.522684	-14.035700	6.926836	32.169929	12.626071	-8.500707	-10.346212	6.432731	-2.080983	-9.516386	-13.578979	6.254814	32.278269	10.758674	-6.856734	-9.279256	5.901004	-2.779879	-11.252191	-14.772230	6.890135	32.646325	11.612747	-8.669756	-11.471923	5.435970	-1.866289	-8.051744	-13.824717	5.551864	33.237386	9.578943	-7.841040	-9.818040	5.997455	-3.288993	-10.591717	-14.434829	6.062331	31.599267	11.380905	-9.915883	-10.970454	6.033398
	-1.940691	-9.072573	-18.036216	6.887203	31.195982	12.447035	-7.725802	-10.492013	5.668021	-2.047976	-10.376229	-13.700248	5.524605	31.102489	11.365229	-7.124581	-9.228773	6.950005	-1.231747	-7.572532	-19.171817	7.752201	30.387098	14.947244	-7.457567	-9.543170	8.357615	-1.789158	-8.859381	-20.486898	8.059393	30.219816	17.015418	-7.663531	-10.823139	3.482093	-2.073243	-8.988412	-16.479025	7.206426	32.031297	13.129183	-5.962216	-10.204695	7.116992	-1.052822	-8.338763	-17.943340	7.008255	30.999016	13.111802	-6.918801	-10.200455	7.432116	-0.555941	-7.146584	-16.445226	7.103974	31.770027	13.502339	-4.845740	-8.388616	7.953899	-1.733010	-8.413280	-16.755441	7.275568	30.252018	13.946600	-7.822426	-9.791840	5.053616	-1.829113	-8.595699	-16.467798	6.177696	31.655938	10.908057	-5.994307	-9.704501	6.940404	-2.693114	-10.792940	-14.499572	6.102113	31.850741	12.509312	-6.250424	-9.325689	4.118889	-3.731789	-10.298678	-13.904694	5.824463	33.381538	10.837113	-6.524087	-10.691654	7.969538	-3.623397	-10.880934	-12.426637	5.972882	32.523221	11.538745	-8.924673	-11.604802	6.952021	-2.239853	-9.717063	-14.657209	6.506014	32.760747	12.217804	-9.147480	-10.749401	6.428829	-1.976243	-7.966496	-13.911434	6.159034	33.038307	11.239813	-6.176497	-10.050595	5.891574	-2.404189	-10.096492	-13.143162	6.434479	32.722599	12.226780	-5.329682	-8.739993	4.711673	-1.917422	-10.045521	-14.283643	5.560524	32.720657	10.145522	-6.280747	-9.363953	7.794446	-3.404518	-10.797345	-12.839565	6.380521	32.897093	11.366593	-6.964797	-10.896985	4.969579	-3.013549	-8.693503	-14.912119	6.125015	34.049536	10.645578	-6.630885	-10.559213	5.722566	-0.153875	-7.715028	-16.771865	6.896363	31.835836	12.821193	-7.247771	-9.453644	6.670477	-2.339947	-10.235489	-14.283727	6.412263	32.348998	11.078255	-6.479661	-9.572665	3.560266	-4.252945	-10.188833	-13.963147	5.258750	33.825106	10.091280	-6.937271	-10.569607	4.893234	-2.577135	-8.951895	-12.885242	5.786668	33.673628	11.526610	-5.297382	-8.996038	6.018348	-2.085337	-8.876868	-17.036132	6.559328	32.232527	11.983201	-6.553283	-10.522501	5.054982	-1.771848	-7.420171	-16.457604	5.650330	32.809175	9.521119	-8.481340	-10.899569	7.398566	-2.484906	-8.505701	-13.221629	5.555652	32.493436	10.085512	-7.045945	-9.799889	4.993209	-2.237605	-8.155947	-13.467689	5.506205	33.643149	9.483772	-5.478416	-9.416077	5.997072	-3.294072	-10.055121	-13.747444	5.681064	33.425324	9.573845	-7.600371	-10.349355	5.332280	-3.300973	-9.205273	-12.927330	5.704499	33.358701	9.867781	-4.786625	-9.172138	6.804252	-2.381367	-9.087110	-14.245327	6.294782	32.505915	11.149903	-6.322948	-9.689913	5.526014	-3.162217	-11.160395	-12.165233	5.519944	32.324188	9.543906	-9.300689	-10.605168	6.614387	-1.705584	-10.017250	-15.391744	7.180029	30.847210	12.565792	-8.575680	-10.538005	6.661720	-1.369365	-9.373395	-13.353706	6.047157	32.597565	11.785679	-4.837569	-8.373544	4.456180	-2.531372	-10.913967	-12.533358	6.555606	32.549288	11.742198	-7.983459	-10.060851	4.660237	-3.733560	-10.831342	-13.201967	6.634322	32.229126	12.820611	-7.421749	-9.743392	6.345174	-2.251504	-9.793300	-12.723725	6.231086	32.217595	11.146598	-6.468162	-8.941627	6.006287	-3.119619	-11.383641	-13.871071	6.773763	33.109119	11.539393	-8.776134	-11.396701	5.786455	-1.939303	-8.377008	-13.063333	5.565299	33.073418	10.076642	-7.505018	-9.551745	6.056371	-3.602275	-10.736857	-13.578554	5.836166	31.947785	11.277442	-9.520494	-10.643251	6.308289
	-2.322676	-9.302261	-17.129145	6.637793	32.078717	11.555377	-8.060741	-10.748461	6.247373	-2.305848	-10.580341	-12.931779	5.274019	30.348181	12.213061	-5.481100	-8.362880	6.122816	-1.672599	-7.809938	-18.155911	7.501579	31.074077	13.806958	-8.090790	-10.217558	8.888384	-2.144692	-9.224855	-19.477834	7.870742	31.250080	16.039223	-7.779447	-11.018858	3.894832	-2.418578	-9.332550	-15.394116	6.926654	32.671584	12.136059	-5.828889	-10.297394	7.649055	-1.402883	-8.637936	-17.035047	6.757935	31.692635	12.202934	-6.789161	-10.099661	8.023424	-0.894694	-7.439928	-15.481175	6.792956	32.548650	12.479812	-4.892927	-8.515229	8.294493	-2.036097	-8.853701	-15.775421	6.937279	31.141256	12.853369	-7.918968	-10.038187	5.382096	-2.105256	-8.899715	-15.512748	5.946138	32.225813	10.316842	-5.950047	-9.548221	7.301743	-2.920459	-10.864693	-13.757202	5.920322	31.306030	13.626349	-4.029970	-8.319756	3.367161	-4.105446	-10.388474	-13.044853	5.841191	33.221021	11.514976	-4.991696	-10.280204	7.382964	-3.928365	-10.779672	-11.452860	5.727512	31.885941	12.098931	-7.202979	-10.903843	6.488650	-2.574537	-9.828924	-13.726986	6.368701	32.735456	12.586008	-8.367151	-10.465747	6.434093	-2.232912	-8.142932	-12.974734	6.045544	33.264522	11.408255	-5.176783	-9.515583	5.740988	-2.611161	-10.244494	-12.479151	6.352070	32.474607	13.271564	-3.641947	-8.041851	3.812898	-2.241096	-10.154560	-13.451316	5.457502	32.554860	10.705415	-5.161981	-8.905119	7.528766	-3.727863	-10.656396	-11.851193	6.248751	32.549928	11.656710	-5.869303	-10.372640	4.818452	-3.231768	-8.901011	-14.076051	6.226422	34.046218	11.044978	-6.112505	-10.445110	5.909205	-0.594934	-7.822148	-15.756613	6.603528	32.587686	11.968914	-7.150199	-9.417777	7.086463	-2.566147	-10.475847	-13.393202	6.220968	32.351471	11.370851	-5.463910	-8.903927	3.552235	-4.485717	-10.263901	-13.271777	5.406518	33.379907	11.267456	-4.747568	-9.851616	4.210563	-2.856859	-9.079058	-12.210434	5.780489	33.572937	12.324575	-3.667211	-8.450544	5.397187	-2.475738	-9.088556	-16.211949	6.269610	33.000269	11.214302	-6.658464	-10.497002	5.559302	-2.080104	-7.638887	-15.578236	5.410194	33.222072	8.886417	-8.529589	-10.683930	7.874887	-2.707043	-8.768193	-12.510620	5.569729	32.306326	10.838111	-5.567908	-9.306318	4.711816	-2.508353	-8.608338	-12.733672	5.623380	33.645490	10.113908	-4.811520	-9.168797	5.959821	-3.491667	-10.343679	-12.985887	5.628033	33.352023	10.215740	-6.420980	-9.930656	5.144423	-3.465522	-9.408676	-12.124401	5.703100	33.099795	10.628219	-3.399116	-8.654855	6.101156	-2.464885	-9.387574	-13.481067	6.306279	32.214539	11.926118	-5.215300	-9.222446	5.281877	-3.316760	-11.258949	-11.508079	5.432776	32.003811	10.363216	-8.089037	-10.161714	6.071232	-2.006102	-10.369824	-14.429072	6.841822	31.669486	11.851763	-8.974555	-10.532491	7.126188	-1.495191	-9.605803	-12.674255	5.866118	31.875263	12.863837	-2.989624	-7.391970	3.728714	-2.656236	-11.172116	-11.774321	6.311358	32.290327	12.269898	-7.048225	-9.521008	4.546043	-3.961106	-11.100088	-12.479907	6.416349	31.955423	13.683647	-5.436599	-9.050748	5.320986	-2.406800	-9.988950	-11.894922	6.193526	31.668265	11.958427	-5.431407	-8.385557	5.627277	-3.428041	-11.421942	-12.981282	6.756623	33.314102	11.772683	-8.696676	-11.290837	6.002300	-1.983704	-8.698578	-12.348480	5.573050	32.462263	11.027059	-6.463388	-9.069855	5.615596	-3.875234	-10.847008	-12.819480	5.673536	31.845499	11.725230	-8.338971	-10.178893	6.022803
	-2.707443	-9.525225	-16.213278	6.419830	32.760372	11.038796	-8.450033	-10.760717	6.817070	-2.572151	-10.718691	-12.251071	5.010995	29.095642	13.523288	-3.184848	-7.140705	4.449961	-2.113672	-8.143446	-17.150280	7.199098	31.581511	13.039346	-8.623223	-10.535266	9.363796	-2.518865	-9.561242	-18.459693	7.658499	31.949280	15.424049	-7.730898	-10.899098	4.250678	-2.744088	-9.626406	-14.334849	6.679965	33.200333	11.497999	-5.667957	-10.157497	8.149045	-1.725216	-8.952638	-16.153653	6.582488	32.263154	11.652253	-6.689707	-9.882159	8.547905	-1.218027	-7.760973	-14.570557	6.538537	33.200687	11.847083	-4.961835	-8.413511	8.661616	-2.345475	-9.287369	-14.839108	6.632319	31.842066	12.140961	-7.923191	-9.982372	5.728020	-2.351617	-9.151803	-14.593908	5.825927	32.698541	10.136171	-5.904375	-9.368182	7.571650	-3.129483	-10.916714	-13.133495	5.657982	30.123068	15.332585	-1.142183	-6.811337	1.754378	-4.435615	-10.426090	-12.289048	5.885601	32.546253	12.792637	-2.657082	-9.570829	5.773527	-4.200943	-10.615199	-10.586861	5.408669	30.538622	13.240960	-4.504462	-9.760779	5.065655	-2.889599	-9.850809	-12.854521	6.193718	32.087113	13.411370	-6.632748	-9.918714	5.628652	-2.465813	-8.315879	-12.087847	5.951113	33.186765	12.048239	-3.506240	-8.836679	4.913365	-2.824771	-10.356115	-11.912631	6.281127	31.678883	14.877496	-1.402602	-6.976889	1.979099	-2.564621	-10.185814	-12.673648	5.314169	31.709874	11.829256	-3.167702	-8.019408	6.338581	-4.014944	-10.435608	-10.893232	6.093060	31.622840	12.369435	-3.978510	-9.541687	4.017432	-3.402365	-9.090582	-13.253899	6.289278	33.619407	11.801858	-4.860200	-10.184752	5.543936	-1.033129	-7.955486	-14.779024	6.361661	33.141232	11.546423	-6.840179	-9.148431	7.415994	-2.760867	-10.641892	-12.576334	6.022925	31.888476	12.180218	-3.641953	-7.937927	2.947360	-4.680500	-10.289547	-12.668839	5.537521	32.392585	13.027030	-1.758409	-8.726589	2.664530	-3.124460	-9.123048	-11.614881	5.830754	32.966593	13.673035	-1.431053	-7.628097	3.842630	-2.863460	-9.295844	-15.405525	6.042821	33.600063	10.810504	-6.713738	-10.265047	6.045336	-2.368254	-7.890874	-14.713878	5.278017	33.605829	8.647273	-8.582969	-10.474507	8.275992	-2.913280	-9.000081	-11.858193	5.597517	31.590627	12.099061	-3.313469	-8.467239	3.602037	-2.747407	-8.996437	-12.024776	5.713290	33.131939	11.214145	-3.360595	-8.578826	5.224411	-3.660722	-10.609871	-12.326733	5.544872	32.632130	11.400636	-4.253508	-9.101498	4.137535	-3.606651	-9.576903	-11.416486	5.729102	32.412659	11.935724	-1.445936	-7.810887	4.406045	-2.527693	-9.622891	-12.759714	6.264484	31.414344	13.201740	-3.365287	-8.392012	4.170458	-3.440023	-11.347009	-10.960127	5.363948	31.157792	11.782529	-6.005893	-9.442997	4.618023	-2.298779	-10.625255	-13.534073	6.571761	32.235902	11.587204	-9.260739	-10.370879	7.517167	-1.623675	-9.799985	-12.109832	5.672569	30.642718	14.507856	-0.729031	-5.950163	2.084011	-2.756376	-11.399146	-11.139248	6.076568	31.533841	13.415077	-5.252174	-8.675035	3.588870	-4.162666	-11.338374	-11.890813	6.323506	31.340487	15.218554	-2.902436	-8.224547	3.190429	-2.548034	-10.114578	-11.122580	6.050295	30.462035	13.257570	-3.652185	-7.350944	4.421633	-3.696677	-11.372458	-12.097297	6.799424	33.076987	12.335829	-8.169527	-11.063542	5.902654	-2.017689	-9.017866	-11.703716	5.471574	31.229841	12.477885	-4.585453	-8.088011	4.412396	-4.104513	-10.944146	-12.186270	5.534136	31.145650	12.818984	-6.174872	-9.449168	4.778750
	-3.076950	-9.717409	-15.281775	6.259546	33.273792	10.862924	-8.717536	-10.680417	7.303149	-2.858507	-10.811572	-11.672221	4.802738	27.646766	15.167268	-0.659339	-5.660874	2.139331	-2.558914	-8.501506	-16.155949	6.878124	31.864257	12.640081	-8.959948	-10.510459	9.733511	-2.897504	-9.824195	-17.434460	7.441962	32.277526	15.181128	-7.321353	-10.518687	4.435674	-3.035379	-9.838760	-13.304934	6.479132	33.578956	11.231746	-5.330417	-9.851807	8.502450	-2.005756	-9.236884	-15.294925	6.489864	32.694524	11.472194	-6.513712	-9.646940	8.919337	-1.510178	-8.089966	-13.708128	6.372336	33.727739	11.591419	-4.986313	-8.219333	8.993882	-2.652989	-9.664947	-13.947786	6.402292	32.352358	11.809041	-7.756643	-9.747344	6.038772	-2.555961	-9.345051	-13.716937	5.806473	32.978223	10.371183	-5.606404	-9.176932	7.642721	-3.351501	-10.976054	-12.661620	5.453944	28.722145	17.458946	1.691401	-5.071778	-0.441675	-4.731440	-10.427861	-11.675066	5.968436	31.369437	14.642133	0.034531	-8.375322	3.173885	-4.457234	-10.430690	-9.870672	4.998864	28.563163	14.920751	-1.214667	-7.981137	2.766379	-3.185795	-9.809839	-12.077593	5.932177	30.697169	14.736629	-4.105377	-8.803480	3.797244	-2.687861	-8.490618	-11.287484	5.864142	32.663944	13.208797	-1.260997	-7.873630	3.161174	-3.061786	-10.437803	-11.470514	6.306838	30.552507	16.887085	0.848413	-5.601393	-0.514947	-2.887427	-10.174570	-11.991125	5.113484	30.205015	13.506319	-0.614471	-6.542041	4.120759	-4.265394	-10.169291	-10.010681	5.859939	30.057552	13.552127	-1.460636	-8.230163	2.366549	-3.534940	-9.255133	-12.473576	6.248342	32.617576	12.985162	-2.838218	-9.500556	4.362902	-1.457231	-8.093064	-13.838422	6.193141	33.519080	11.570159	-6.089773	-8.742148	7.459696	-2.930471	-10.768085	-11.880550	5.802010	30.931890	13.526633	-1.249332	-6.593928	1.580129	-4.850975	-10.287036	-12.189968	5.670954	31.054399	15.266741	1.423204	-7.182985	0.408855	-3.393813	-9.075453	-11.115593	5.972016	31.943862	15.491651	0.932128	-6.487643	1.443933	-3.234318	-9.485188	-14.612321	5.909254	34.039609	10.756762	-6.495897	-9.952825	6.402602	-2.625487	-8.152914	-13.863933	5.253879	33.897343	8.799629	-8.423181	-10.303278	8.514113	-3.129255	-9.201577	-11.283026	5.630656	30.374118	13.828117	-0.752454	-7.115676	1.642835	-2.968688	-9.286236	-11.360643	5.745354	32.005964	12.793528	-1.342757	-7.436788	3.549498	-3.815231	-10.876125	-11.818476	5.402133	31.245091	13.119073	-1.502849	-7.635848	2.329558	-3.744106	-9.707877	-10.825274	5.813855	31.400251	13.700360	0.574634	-6.579921	1.868042	-2.591613	-9.798589	-12.098857	6.134501	30.110456	14.951589	-1.103763	-7.002550	2.133721	-3.550796	-11.423856	-10.537858	5.278469	29.802829	13.739276	-3.406274	-8.240621	2.365349	-2.573222	-10.782272	-12.701851	6.392758	32.488718	11.774068	-9.162552	-10.128413	7.666016	-1.781541	-9.975280	-11.678310	5.591027	29.288812	16.523552	1.352956	-4.309465	-0.114269	-2.840260	-11.604754	-10.666769	5.841310	30.315666	15.175147	-2.939145	-7.395551	1.707662	-4.361958	-11.515266	-11.441241	6.438418	30.530589	17.248357	-0.415824	-7.264655	0.294503	-2.684508	-10.192926	-10.436472	5.755367	28.648358	15.020361	-1.439457	-5.636002	2.319141	-3.922372	-11.236885	-11.233250	6.815672	32.179669	13.314893	-6.933734	-10.550260	5.118037	-2.064951	-9.338427	-11.160628	5.199697	29.465094	14.374350	-2.168943	-6.413481	2.472020	-4.303994	-11.043114	-11.712194	5.385374	29.820482	14.560534	-3.289211	-8.212149	2.521890
	-3.419552	-9.866908	-14.334529	6.162570	33.559716	11.024022	-8.491579	-10.595150	7.548689	-3.180914	-10.858098	-11.188362	4.760179	26.377622	16.932986	1.668760	-4.234398	-0.340051	-3.006035	-8.837406	-15.174323	6.572689	31.889450	12.589957	-8.964030	-10.220135	9.911022	-3.264214	-9.994713	-16.411592	7.203724	32.161494	15.348843	-6.255459	-9.885797	4.222111	-3.283945	-9.954024	-12.322191	6.324525	33.694232	11.393599	-4.518078	-9.417475	8.438065	-2.236922	-9.469499	-14.457933	6.452829	32.869475	11.703432	-5.997669	-9.366103	8.946924	-1.771951	-8.385996	-12.891639	6.313223	34.044514	11.721762	-4.770641	-7.987000	9.118151	-2.949395	-9.960441	-13.106515	6.256582	32.597845	11.888231	-7.166789	-9.382037	6.144021	-2.719207	-9.493819	-12.891217	5.842065	32.872814	11.069049	-4.694943	-8.855831	7.255136	-3.636938	-11.019554	-12.334710	5.610216	27.736058	19.713725	3.849721	-3.780976	-2.709769	-5.011262	-10.387445	-11.216292	6.160317	29.971677	16.855522	2.490982	-6.836000	0.109552	-4.733519	-10.280743	-9.315961	4.643612	26.526774	16.880446	2.006687	-5.899346	0.110900	-3.474318	-9.754455	-11.424655	5.604432	28.740171	16.459245	-1.355101	-6.968458	1.186818	-2.906920	-8.664909	-10.628338	5.834568	31.766792	14.828620	1.105416	-6.557047	0.673926	-3.341166	-10.461922	-11.149263	6.560186	29.461501	19.025255	2.655691	-4.285731	-3.084761	-3.223572	-10.161509	-11.427003	4.966715	28.492197	15.514227	1.869958	-4.716999	1.335287	-4.486279	-9.926187	-9.255122	5.580535	28.112897	15.115168	1.170884	-6.462935	0.097378	-3.650004	-9.394064	-11.773478	6.085119	31.071478	14.578626	-0.432027	-8.159489	2.396790	-1.864821	-8.221985	-12.945796	6.097020	33.622997	12.103396	-4.623941	-8.242819	6.864001	-3.096871	-10.899611	-11.351321	5.662289	29.795874	15.295527	1.095435	-5.056764	-0.342659	-5.020076	-10.245824	-11.843817	5.940573	29.799168	17.742374	4.131057	-5.617411	-2.096666	-3.683000	-8.940671	-10.698499	6.275197	30.806028	17.534579	2.942089	-5.253651	-1.283976	-3.591352	-9.629006	-13.827571	5.874869	34.233369	11.080160	-5.648512	-9.619980	6.401595	-2.851319	-8.410500	-13.033771	5.319923	33.928689	9.374144	-7.684069	-10.110283	8.345362	-3.377880	-9.363758	-10.794690	5.733319	28.983743	15.825778	1.492064	-5.452856	-0.727592	-3.197597	-9.456417	-10.754025	5.759578	30.484062	14.715697	0.687726	-5.782252	1.141425	-3.981980	-11.153581	-11.493440	5.278950	29.566890	15.194659	1.121888	-5.713508	0.140934	-3.904890	-9.753226	-10.347670	6.020526	30.312927	15.692641	2.221740	-5.200610	-0.933344	-2.680123	-9.914976	-11.522844	5.980099	28.584397	16.994389	1.014576	-5.190232	-0.401133	-3.674078	-11.447683	-10.236741	5.187729	28.163256	16.006247	-0.800496	-6.607291	-0.218502	-2.827863	-10.852341	-11.936449	6.288299	32.272407	12.463076	-8.335676	-9.776462	7.236920	-2.005882	-10.095370	-11.366298	5.802026	28.268718	18.616483	2.877388	-3.002746	-2.306416	-2.936148	-11.781398	-10.367587	5.693795	28.983406	17.348363	-0.714401	-5.887326	-0.682527	-4.584767	-11.547300	-11.108230	6.808059	29.695628	19.467538	1.631070	-6.329184	-2.720750	-2.835428	-10.247909	-9.852640	5.420423	26.734036	17.038195	0.696152	-3.554333	-0.276921	-4.104923	-11.022059	-10.423781	6.689716	30.472238	14.788854	-4.989472	-9.467311	3.345775	-2.155851	-9.659282	-10.743621	4.897770	27.738377	16.498492	0.187637	-4.423562	0.191162	-4.501586	-11.131791	-11.409608	5.245260	28.102621	16.754647	-0.270517	-6.459700	-0.289100
