Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-26.568034	-1.223525	-8.93164	14.618789	7.533462	22.206602	-5.808722	-3.033997	-12.813216
1	-26.437476	-1.371331	-9.685376	17.335573	7.71346	21.27671	-5.241415	-1.619022	-11.408591
2	-26.424087	-1.457146	-10.313902	20.323623	7.418536	20.026142	-5.065672	0.205442	-9.609017
3	-26.524326	-1.512468	-10.748242	23.48116	6.63251	18.524979	-5.62189	2.22348	-7.46605
4	-26.74175	-1.59534	-10.985241	26.690884	5.63649	17.05509	-6.888579	4.149653	-5.286731
5	-27.042957	-1.764294	-11.106228	29.825397	4.87116	15.929793	-8.582311	5.680229	-3.461807
6	-27.326171	-2.076342	-11.177875	32.771547	4.579062	15.170758	-10.452634	6.635583	-2.180141
7	-27.447461	-2.574677	-11.221246	35.411659	4.663938	14.516822	-12.37464	7.027466	-1.326493
8	-27.313425	-3.243389	-11.256235	37.627732	4.889996	13.747284	-14.263782	6.997338	-0.657237
9	-26.954622	-3.979219	-11.312786	39.356945	5.082272	12.881286	-16.038868	6.734638	-0.027301
10	-26.486413	-4.604733	-11.445356	40.579651	5.158936	12.153589	-17.627432	6.412189	0.535703
11	-25.974123	-4.985751	-11.695635	41.378545	5.121805	11.778475	-19.021792	6.137016	0.950561
12	-25.326422	-5.078451	-12.055655	41.770149	4.977718	11.826134	-20.224143	5.945142	1.172819
13	-24.390241	-4.925633	-12.476577	41.733859	4.7289	12.237954	-21.22935	5.837104	1.211107
14	-23.073279	-4.622702	-12.903695	41.261915	4.397952	12.867465	-22.02618	5.768512	1.103133
15	-21.396438	-4.262677	-13.283027	40.396126	4.04972	13.546898	-22.603876	5.658818	0.867379
16	-19.451222	-3.907116	-13.546811	39.213185	3.747717	14.122978	-22.9493	5.432769	0.515231
17	-17.333416	-3.597129	-13.620061	37.79285	3.495284	14.448124	-23.045348	5.053003	0.09742
18	-15.120538	-3.370362	-13.46636	36.195779	3.275593	14.433222	-22.862415	4.520044	-0.327907
19	-12.875134	-3.261694	-13.096449	34.443019	3.114391	14.083641	-22.327866	3.850084	-0.735884
20	-10.652999	-3.256264	-12.555419	32.567282	3.051133	13.501749	-21.419387	3.091002	-1.131102
21	-8.495391	-3.312932	-11.848306	30.605236	3.133551	12.796155	-20.140247	2.280723	-1.579958
22	-6.418904	-3.380901	-10.973746	28.585468	3.39192	12.098882	-18.526248	1.448761	-2.184257
23	-4.407512	-3.409681	-9.947261	26.512572	3.797645	11.516282	-16.616722	0.631104	-2.976095
24	-2.432194	-3.35347	-8.793677	24.368114	4.279136	11.116828	-14.404528	-0.141099	-3.917364
25	-0.474907	-3.177151	-7.530359	22.133638	4.753327	10.950558	-11.83517	-0.877887	-5.015147
26	1.46009	-2.867571	-6.17025	19.817573	5.153349	11.055356	-8.869759	-1.618887	-6.403648
27	3.345855	-2.438065	-4.734193	17.462685	5.453388	11.449134	-5.561025	-2.355303	-8.244516
28	5.135468	-1.920186	-3.262587	15.151249	5.65178	12.100261	-2.072318	-3.006198	-10.50534
29	6.794382	-1.381129	-1.844312	12.996059	5.763326	12.841714	1.336761	-3.510661	-12.795682
30	8.29645	-0.899885	-0.585336	11.119264	5.800995	13.441166	4.409668	-3.843676	-14.680914
31	9.6078	-0.540756	0.426306	9.643179	5.787433	13.714319	6.940764	-4.016413	-15.865524
32	10.685478	-0.331757	1.143565	8.672421	5.770216	13.678722	8.862844	-4.117964	-16.267141
33	11.487794	-0.268261	1.575676	8.294409	5.816294	13.561203	10.251172	-4.288627	-16.030502
34	11.994463	-0.326715	1.772238	8.578405	5.975878	13.610818	11.214402	-4.596989	-15.431344
35	12.219568	-0.485639	1.763377	9.550933	6.265244	13.959761	11.78141	-4.958492	-14.750884
36	12.196753	-0.747431	1.537083	11.183936	6.714104	14.645859	11.908617	-5.234296	-14.229935
37	11.955899	-1.128021	1.075344	13.421483	7.392251	15.647947	11.611868	-5.371329	-14.02796
38	11.549398	-1.60837	0.427631	16.114894	8.315953	16.821807	11.098147	-5.441782	-14.091963
39	11.022301	-2.150598	-0.326215	19.143093	9.455286	17.996237	10.556777	-5.548744	-14.265513
40	10.411036	-2.711598	-1.100725	22.451751	10.772075	19.0193	10.06339	-5.742565	-14.421764
41	9.75288	-3.2448	-1.803587	26.027485	12.193084	19.726538	9.622842	-5.972053	-14.457861
42	9.08902	-3.704804	-2.345856	29.877204	13.595042	19.949152	9.222761	-6.116869	-14.268065
43	8.468962	-4.048552	-2.656904	33.994493	14.845643	19.586454	8.865866	-6.080941	-13.792547
44	7.941629	-4.246916	-2.705156	38.327776	15.870393	18.667601	8.576688	-5.859973	-13.103777
45	7.534572	-4.295812	-2.511525	42.789719	16.682566	17.336869	8.384449	-5.527262	-12.390053
46	7.242999	-4.208165	-2.131432	47.307785	17.332118	15.751262	8.280762	-5.170861	-11.796689
47	7.019034	-4.018279	-1.644242	51.847623	17.853535	14.027336	8.157362	-4.865466	-11.288267
48	6.797408	-3.759768	-1.10235	56.405099	18.270672	12.226404	7.903015	-4.654104	-10.788303
49	6.510107	-3.453332	-0.524081	60.988935	18.591639	10.37183	7.514366	-4.525221	-10.291703
50	6.09895	-3.111492	0.073167	65.597035	18.764301	8.483864	7.071256	-4.412668	-9.777282
51	5.538788	-2.73949	0.649186	70.188606	18.691251	6.630212	6.655429	-4.243405	-9.177576
52	4.835919	-2.339653	1.136167	74.686639	18.353251	4.944966	6.300657	-3.985626	-8.524743
53	3.997795	-1.91195	1.47005	79.02598	17.883133	3.551694	5.997832	-3.658937	-8.020238
54	3.023908	-1.450917	1.622368	83.182202	17.413835	2.489761	5.731972	-3.288379	-7.841442
55	1.927768	-0.945306	1.576897	87.132946	16.932152	1.778172	5.471996	-2.848373	-7.992923
56	0.755266	-0.373597	1.337977	90.842089	16.362948	1.434039	5.151188	-2.290245	-8.317761
57	-0.469855	0.285369	0.969009	94.288965	15.657364	1.412401	4.709748	-1.6329	-8.59114
58	-1.807876	1.023047	0.551896	97.47558	14.787183	1.639732	4.125337	-0.936075	-8.668076
59	-3.391151	1.796438	0.135786	100.437671	13.821774	2.027062	3.442806	-0.246463	-8.603986
60	-5.349156	2.557143	-0.278486	103.207812	12.8909	2.503418	2.73208	0.399609	-8.560489
61	-7.723043	3.261574	-0.71779	105.773823	12.060686	3.053792	2.030667	0.971711	-8.62242
62	-10.427698	3.874617	-1.206598	108.068959	11.338315	3.68877	1.359076	1.470462	-8.790816
63	-13.28924	4.376593	-1.734551	109.997434	10.730385	4.375371	0.730758	1.909816	-9.058679
64	-16.122096	4.756955	-2.261191	111.455025	10.232158	5.045445	0.120913	2.286001	-9.428236
65	-18.796678	5.016656	-2.751299	112.368772	9.779035	5.680538	-0.504163	2.624722	-9.842634
66	-21.299675	5.17399	-3.185068	112.749914	9.279103	6.323133	-1.101739	2.971028	-10.171462
67	-23.674881	5.250603	-3.54125	112.612862	8.677389	6.998859	-1.587388	3.28285	-10.341679
68	-25.973957	5.28027	-3.813034	111.986763	7.975856	7.69882	-1.902311	3.447387	-10.425633
69	-28.225746	5.291523	-4.020745	110.905808	7.229283	8.39664	-2.045319	3.431021	-10.526702
70	-30.423637	5.290025	-4.21197	109.403008	6.524836	9.067356	-2.079018	3.320785	-10.6014
71	-32.519816	5.26524	-4.443012	107.499529	5.992148	9.679105	-2.093606	3.172176	-10.5586
72	-34.442224	5.201659	-4.72264	105.210502	5.770582	10.175253	-2.153421	2.961038	-10.460602
73	-36.135169	5.092033	-5.00347	102.552566	5.866074	10.549118	-2.260703	2.690378	-10.397177
74	-37.59526	4.961191	-5.267268	99.548216	6.146747	10.911931	-2.374781	2.41558	-10.29774
75	-38.853874	4.83822	-5.554974	96.250917	6.559721	11.369713	-2.476254	2.186958	-10.106719
