Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-22.350287	-1.995201	-11.992329	10.92929	3.888707	37.688436	-8.564255	-11.332617	-22.843656
1	-22.196568	-2.046423	-11.836574	12.076472	4.400968	37.288779	-7.839979	-9.723117	-22.483829
2	-22.16891	-2.102238	-11.679541	13.453681	4.995093	36.730402	-7.015238	-7.723715	-21.929444
3	-22.306491	-2.171471	-11.548563	15.086668	5.632728	35.9693	-6.191527	-5.396859	-21.146173
4	-22.644874	-2.265039	-11.47564	16.996371	6.283849	34.990751	-5.504675	-2.90054	-20.113255
5	-23.182581	-2.391679	-11.471632	19.163111	6.945787	33.840417	-5.05846	-0.440993	-18.862676
6	-23.956432	-2.579458	-11.536389	21.625778	7.665411	32.556451	-5.020671	1.723838	-17.426511
7	-24.899006	-2.844748	-11.613964	24.300559	8.503718	31.243112	-5.397067	3.452557	-15.967822
8	-25.94173	-3.215487	-11.628516	27.112309	9.530353	29.975053	-6.205314	4.633259	-14.660123
9	-26.972418	-3.721499	-11.472772	29.946135	10.776579	28.779758	-7.417665	5.232713	-13.663506
10	-27.876211	-4.35024	-11.092544	32.679446	12.159246	27.613026	-8.887091	5.419822	-12.97422
11	-28.511218	-5.097072	-10.414294	35.166003	13.574719	26.423406	-10.527326	5.283464	-12.578838
12	-28.829623	-5.898189	-9.49311	37.337258	14.898061	25.199747	-12.217584	4.986605	-12.350654
13	-28.817213	-6.683207	-8.415016	39.146356	16.0438	23.98723	-13.882728	4.626116	-12.19635
14	-28.456404	-7.371009	-7.28679	40.521589	16.93777	22.889442	-15.463483	4.265586	-12.058288
15	-27.846383	-7.93379	-6.206012	41.536955	17.615639	21.972934	-16.949015	3.939411	-11.914525
16	-27.01529	-8.344862	-5.233856	42.176457	18.075598	21.315026	-18.319508	3.667407	-11.769105
17	-26.030433	-8.62445	-4.392738	42.497509	18.364375	20.920011	-19.577907	3.449155	-11.631308
18	-24.943703	-8.801974	-3.687657	42.55782	18.525095	20.762703	-20.725701	3.272542	-11.506232
19	-23.768344	-8.882207	-3.15247	42.344385	18.562935	20.865189	-21.724375	3.119668	-11.400331
20	-22.531206	-8.896355	-2.756727	41.92588	18.517742	21.161309	-22.578163	2.956778	-11.317232
21	-21.225336	-8.844704	-2.507063	41.295378	18.396104	21.651002	-23.243252	2.751138	-11.271158
22	-19.845139	-8.729426	-2.387595	40.468021	18.209978	22.309384	-23.690384	2.475288	-11.275447
23	-18.394303	-8.557654	-2.362888	39.483676	17.97265	23.087439	-23.922757	2.121422	-11.336392
24	-16.85824	-8.319712	-2.412365	38.346166	17.676068	23.952592	-23.884445	1.669245	-11.473924
25	-15.252411	-8.028188	-2.482496	37.113916	17.330141	24.835771	-23.615037	1.138215	-11.680924
26	-13.574899	-7.682999	-2.527622	35.815263	16.935454	25.683745	-23.104277	0.531403	-11.970961
27	-11.822748	-7.28577	-2.494778	34.477436	16.496798	26.443836	-22.345284	-0.145107	-12.358788
28	-10.005163	-6.84893	-2.35159	33.123885	16.028028	27.092838	-21.375177	-0.872198	-12.828266
29	-8.109422	-6.374619	-2.033362	31.763961	15.533434	27.581867	-20.164469	-1.644453	-13.370527
30	-6.144377	-5.873198	-1.527769	30.404274	15.022066	27.912824	-18.745828	-2.440566	-13.954564
31	-4.115914	-5.346203	-0.818519	29.050634	14.497404	28.082596	-17.125419	-3.239281	-14.563849
32	-2.03285	-4.787898	0.114286	27.715545	13.960521	28.083146	-15.293126	-4.011473	-15.187343
33	0.077937	-4.198611	1.216854	26.412747	13.413681	27.953727	-13.297074	-4.735953	-15.809786
34	2.19132	-3.572089	2.466001	25.175536	12.856724	27.694639	-11.145123	-5.382516	-16.408631
35	4.268937	-2.91753	3.788675	24.036386	12.299875	27.333204	-8.886873	-5.940659	-16.959825
36	6.269271	-2.255569	5.107073	23.030527	11.765501	26.895291	-6.570553	-6.408035	-17.439575
37	8.12428	-1.628446	6.317641	22.231574	11.304065	26.401539	-4.24531	-6.772466	-17.802463
38	9.816275	-1.077451	7.359264	21.646707	10.953444	25.891409	-1.964227	-7.061671	-18.043841
39	11.29011	-0.662239	8.151822	21.342387	10.78407	25.391273	0.21381	-7.284802	-18.131765
40	12.52114	-0.420063	8.671293	21.353043	10.84475	24.917142	2.241196	-7.461474	-18.057564
41	13.515084	-0.351642	8.948435	21.678916	11.145513	24.46702	4.094663	-7.607694	-17.83243
42	14.212414	-0.486124	8.972838	22.414247	11.751063	24.030176	5.697082	-7.724086	-17.428857
43	14.665327	-0.761729	8.841007	23.500954	12.60041	23.580464	7.065076	-7.81698	-16.887436
44	14.862102	-1.146052	8.608937	24.968086	13.68829	23.083289	8.163744	-7.879588	-16.2124
45	14.807219	-1.586636	8.353837	26.815161	14.986539	22.499707	8.980892	-7.898819	-15.424762
