Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-17.783243	-1.442658	-8.033084	15.437996	7.61887	29.197438	4.744149	-7.616833	-9.172135
1	-16.755441	-1.73301	-8.41328	13.9466	7.275568	30.252018	5.053616	-7.822426	-9.79184
2	-15.775421	-2.036097	-8.853701	12.853369	6.937279	31.141256	5.382096	-7.918968	-10.038187
3	-14.839108	-2.345475	-9.287369	12.140961	6.632319	31.842066	5.72802	-7.923191	-9.982372
4	-13.947786	-2.652989	-9.664947	11.809041	6.402292	32.352358	6.038772	-7.756643	-9.747344
5	-13.106515	-2.949395	-9.960441	11.888231	6.256582	32.597845	6.144021	-7.166789	-9.382037
6	-12.323758	-3.22687	-10.160693	12.449514	6.15178	32.393938	5.70364	-5.857462	-8.816126
7	-11.614774	-3.484021	-10.267176	13.566361	6.022563	31.541281	4.346417	-3.799818	-7.847192
8	-10.998606	-3.728773	-10.299169	15.208223	5.853232	30.052663	2.030839	-1.387643	-6.305887
9	-10.482407	-3.979405	-10.268736	17.164211	5.738139	28.303214	-0.781789	0.842207	-4.417268
10	-10.046042	-4.264541	-10.156617	19.133755	5.831727	26.774004	-3.447135	2.583298	-2.726453
11	-9.648365	-4.61714	-9.944047	20.921374	6.19787	25.612709	-5.60915	3.769029	-1.531793
12	-9.257366	-5.050337	-9.67788	22.529761	6.746547	24.638427	-7.311305	4.410695	-0.69547
13	-8.871579	-5.522198	-9.467536	24.083832	7.298652	23.68415	-8.771422	4.567912	0.041794
14	-8.499388	-5.934487	-9.39821	25.678422	7.663986	22.750594	-10.162573	4.367077	0.796657
15	-8.116814	-6.186009	-9.479963	27.273317	7.720296	21.938787	-11.541744	3.957281	1.520844
16	-7.655684	-6.229708	-9.687395	28.710014	7.477926	21.375306	-12.877925	3.453716	2.098413
17	-7.026272	-6.084539	-9.99633	29.810157	7.076298	21.1894	-14.109943	2.933529	2.398111
18	-6.142221	-5.813193	-10.36117	30.454952	6.682868	21.44076	-15.180685	2.465756	2.32276
19	-4.945409	-5.493491	-10.703531	30.60162	6.374716	22.037149	-16.042026	2.10785	1.894858
20	-3.436442	-5.194473	-10.9616	30.262615	6.147208	22.812234	-16.657822	1.861779	1.223096
21	-1.687417	-4.960239	-11.137115	29.489619	5.98173	23.640394	-17.005576	1.666429	0.420354
22	0.183051	-4.805232	-11.275293	28.365645	5.8622	24.435798	-17.072145	1.445079	-0.410424
23	2.059063	-4.72061	-11.410281	26.986167	5.786225	25.14	-16.85212	1.142434	-1.208697
24	3.867785	-4.681102	-11.536175	25.438856	5.764144	25.719777	-16.346443	0.731254	-1.969977
25	5.586971	-4.649251	-11.619663	23.794897	5.789491	26.14206	-15.558498	0.213321	-2.694618
26	7.228438	-4.580357	-11.624924	22.105066	5.831813	26.384003	-14.492305	-0.385742	-3.374485
27	8.821644	-4.423004	-11.513412	20.401568	5.848576	26.454634	-13.15512	-1.029151	-4.021251
28	10.395881	-4.125507	-11.24582	18.70519	5.797988	26.387159	-11.558705	-1.677331	-4.668193
29	11.957868	-3.65891	-10.815869	17.025522	5.660943	26.242817	-9.709282	-2.29928	-5.364315
30	13.485992	-3.03361	-10.267683	15.358179	5.448029	26.11202	-7.603156	-2.884826	-6.167819
31	14.945018	-2.29267	-9.667922	13.697033	5.178268	26.065324	-5.245748	-3.437529	-7.104013
32	16.300846	-1.492017	-9.065111	12.057359	4.863168	26.098722	-2.668049	-3.954306	-8.128615
33	17.522744	-0.679269	-8.461096	10.491381	4.516389	26.133545	0.064788	-4.415008	-9.142341
34	18.57512	0.108793	-7.819857	9.085999	4.171582	26.065115	2.843647	-4.79738	-10.004737
35	19.433957	0.833866	-7.123354	7.92241	3.875412	25.831283	5.541254	-5.101016	-10.573839
36	20.100441	1.452239	-6.415542	7.051245	3.663157	25.453016	8.071647	-5.340941	-10.786299
37	20.595567	1.910599	-5.803283	6.504577	3.563256	25.04536	10.392101	-5.548638	-10.675176
38	20.940136	2.156124	-5.405638	6.316503	3.614082	24.778891	12.462072	-5.772132	-10.331642
39	21.140127	2.160879	-5.288353	6.532489	3.864497	24.804992	14.19998	-6.037658	-9.882634
40	21.192416	1.928948	-5.446617	7.195187	4.356777	25.190072	15.476977	-6.307212	-9.480372
41	21.0973	1.49441	-5.816933	8.327908	5.106428	25.863059	16.183033	-6.488393	-9.248788
42	20.867507	0.907829	-6.318692	9.920217	6.096341	26.654277	16.33823	-6.507485	-9.206788
43	20.52679	0.211982	-6.902346	11.921144	7.288896	27.412493	16.118767	-6.386171	-9.263588
44	20.094819	-0.552078	-7.527594	14.267679	8.640247	28.042152	15.741238	-6.235234	-9.307516
45	19.577132	-1.325556	-8.117345	16.924454	10.105602	28.459932	15.336894	-6.167107	-9.287381
46	18.970245	-2.042822	-8.5729	19.884493	11.636404	28.578843	14.94098	-6.220478	-9.21258
47	18.271533	-2.654803	-8.819154	23.140303	13.17287	28.321524	14.556965	-6.358417	-9.098784
48	17.485993	-3.135876	-8.821814	26.664103	14.652026	27.644035	14.198637	-6.522102	-8.941558
49	16.625131	-3.476742	-8.579172	30.410327	16.040252	26.565118	13.890449	-6.680421	-8.741997
50	15.69941	-3.673284	-8.109345	34.334397	17.344342	25.1505	13.654966	-6.832422	-8.512121
51	14.714129	-3.719797	-7.434691	38.407235	18.583549	23.461533	13.502599	-6.97686	-8.25282
52	13.668396	-3.611728	-6.568895	42.610891	19.767826	21.533161	13.428869	-7.085116	-7.958412
53	12.551361	-3.354365	-5.525176	46.929149	20.897535	19.391143	13.419652	-7.096435	-7.635272
54	11.344061	-2.969568	-4.343377	51.342089	21.965169	17.08123	13.449665	-6.950442	-7.301783
55	10.032838	-2.494192	-3.110679	55.818072	22.950847	14.68761	13.46869	-6.65227	-6.968705
56	8.618545	-1.967376	-1.949733	60.310458	23.82512	12.324359	13.413944	-6.290504	-6.639805
57	7.110144	-1.412787	-0.977942	64.768319	24.567829	10.102716	13.253429	-5.960069	-6.362001
58	5.519421	-0.828776	-0.282034	69.148719	25.173618	8.104897	12.990866	-5.697404	-6.238532
59	3.869546	-0.189443	0.079401	73.417039	25.624537	6.379704	12.635023	-5.493196	-6.339136
60	2.201833	0.544418	0.078811	77.535126	25.871139	4.947675	12.192441	-5.3123	-6.643127
61	0.561679	1.399592	-0.264545	81.448939	25.859243	3.807652	11.672862	-5.102282	-7.106956
62	-1.032684	2.358228	-0.881022	85.091566	25.58146	2.940856	11.093147	-4.826599	-7.729577
63	-2.612198	3.342695	-1.677591	88.402363	25.111247	2.310034	10.48698	-4.503987	-8.521131
64	-4.248327	4.238165	-2.573761	91.347961	24.583561	1.854985	9.910041	-4.209858	-9.445475
65	-6.018704	4.951156	-3.499631	93.930416	24.115594	1.485018	9.423061	-4.029239	-10.430259
66	-7.962559	5.456781	-4.370614	96.172077	23.719646	1.093132	9.047391	-3.992235	-11.385995
67	-10.041263	5.781556	-5.091077	98.073148	23.295873	0.617848	8.753682	-4.052743	-12.176542
68	-12.139491	5.953689	-5.593903	99.584755	22.732083	0.104924	8.505571	-4.127069	-12.658316
69	-14.154082	5.992182	-5.886274	100.653893	22.012071	-0.323575	8.280324	-4.148348	-12.784653
70	-16.065576	5.923598	-6.028888	101.26141	21.19774	-0.55811	8.062726	-4.090887	-12.597029
71	-17.908029	5.79035	-6.095389	101.432297	20.372984	-0.543987	7.855138	-3.965043	-12.16834
72	-19.701744	5.63115	-6.133925	101.199685	19.613095	-0.277784	7.671824	-3.795677	-11.545413
73	-21.430111	5.461963	-6.143763	100.584468	18.983895	0.196071	7.488826	-3.624466	-10.767215
74	-23.060379	5.275241	-6.087172	99.599758	18.537136	0.799645	7.211057	-3.517743	-9.909785
