hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-0.570535	7.949278	9.196679	12.437699	-0.508443	26.640622	-9.477962	-10.449683	21.512498
	-0.765629	7.619673	9.014247	12.660190	-0.610709	29.106504	-9.420187	-9.986319	21.366212
	-0.875721	7.360015	8.830576	12.900823	-0.765353	31.852996	-9.164119	-9.803085	20.968097
	-0.934792	7.157119	8.617938	13.001109	-1.188016	34.830064	-9.009030	-9.712515	20.501624
	-1.018373	6.969761	8.387934	13.129465	-1.834372	37.881345	-8.749048	-9.782223	19.895678
	-1.078721	6.970546	7.994899	13.214528	-2.567549	41.105482	-8.533316	-9.748631	19.251278
	-1.137516	7.231560	7.521806	13.273817	-3.380258	44.408155	-8.357284	-9.762365	18.475111
	-1.191788	7.778063	7.040554	13.262033	-4.424144	47.642687	-8.308318	-9.823984	17.643708
	-1.280248	8.300886	6.335759	13.225453	-5.741758	50.961709	-8.197533	-9.792242	16.868893
	-1.339612	8.738553	5.508551	13.129499	-6.844632	54.473180	-8.034130	-9.770979	16.100282
	-1.443701	9.164315	4.557839	13.147600	-7.936310	57.934561	-7.750307	-9.852893	15.278894
	-1.543840	9.641329	3.630494	12.899568	-9.092552	60.931401	-7.376200	-9.599338	14.506468
	-1.518697	9.989671	2.497911	12.514955	-10.019669	64.006602	-6.866826	-9.049183	13.771796
	-1.520040	10.239496	1.155182	12.131125	-10.818480	66.853712	-6.323754	-8.698569	12.919904
	-1.554944	10.281000	-0.483287	11.616263	-11.211104	69.641550	-5.748461	-8.519183	11.904559
	-1.668802	10.221737	-2.528530	11.011588	-11.480375	72.334556	-5.135207	-8.264858	10.789168
	-1.721929	9.881137	-4.852257	10.377671	-11.502352	74.786744	-4.494593	-8.038414	9.617108
	-1.588542	9.532808	-7.432882	9.627157	-11.261331	77.118467	-3.861751	-7.703065	8.413446
	-1.355141	9.017292	-10.164921	8.811427	-10.708997	79.257640	-3.358267	-7.661398	7.144487
	-0.998012	8.091978	-12.915507	8.037586	-9.699778	81.205074	-2.809968	-7.557333	5.876081
	-0.514845	6.923451	-15.463665	7.314746	-8.589393	82.820269	-2.276771	-7.465364	4.745626
	-0.349188	5.909860	-17.623049	6.693753	-7.339784	83.865195	-1.812712	-7.720682	3.544081
	-0.330179	4.859187	-19.238519	6.088818	-5.874752	84.411815	-1.436086	-7.935152	2.299369
	-0.394868	3.973111	-20.647783	5.691408	-4.426062	84.513959	-1.217078	-8.271415	1.085356
	-0.383575	3.344256	-21.775693	5.504898	-3.034884	84.065640	-1.103425	-8.460049	-0.021671
	-0.494846	2.821555	-22.763750	5.587198	-2.001858	83.381542	-1.088844	-8.798846	-0.964805
	-0.592992	2.549018	-23.837732	5.669821	-1.296055	82.496616	-1.186940	-9.120466	-1.733627
	-0.625873	2.339808	-24.917798	5.949109	-0.618721	81.298318	-1.408344	-9.318604	-2.393853
	-0.673894	2.123984	-25.897760	6.400673	-0.286692	79.839922	-1.719783	-9.461318	-2.957092
	-0.874071	1.916619	-26.771705	6.890269	0.043983	77.939231	-2.010170	-9.679578	-3.448498
	-1.291802	1.796516	-27.596898	7.678371	0.495757	75.732992	-2.269554	-10.065539	-3.925434
	-1.725392	1.941394	-28.161843	8.471299	0.864283	73.253742	-2.482886	-10.401193	-4.336832
	-2.338469	2.043300	-28.615485	9.265160	1.183136	70.522805	-2.685259	-10.869916	-4.634798
	-2.991317	2.368583	-29.012236	9.879515	1.489673	67.549609	-2.896187	-11.156393	-4.929553
	-3.681800	2.672825	-29.320835	10.292404	1.783197	64.348159	-3.071961	-11.329517	-5.256409
	-4.449802	2.915908	-29.426876	10.637051	2.147029	60.974649	-3.381890	-11.378297	-5.474726
	-5.249544	3.161284	-29.421064	10.920464	2.653345	57.364458	-3.855621	-11.392527	-5.616918
	-5.958430	3.356398	-29.316245	11.079433	3.290305	53.492747	-4.309094	-11.288567	-5.676307
	-6.562576	3.506046	-29.158235	11.356868	4.071538	49.362648	-4.734471	-11.441924	-5.617846
	-7.156903	3.614891	-28.898296	11.594500	4.939219	45.088582	-5.160160	-11.734330	-5.438327
	-7.725041	3.760740	-28.495752	11.703418	5.806793	40.553537	-5.631190	-12.313712	-5.208518
	-8.258982	3.835657	-28.057414	11.667891	6.958411	35.904133	-6.079380	-13.163405	-4.923929
	-8.776282	3.871567	-27.425044	11.519545	8.183323	31.106254	-6.662371	-14.016293	-4.460286
	-9.104175	3.671321	-26.732158	11.046088	9.518045	26.183107	-7.387862	-15.019752	-3.907892
	-9.421269	3.617440	-26.133196	10.338968	10.576410	21.683331	-8.319852	-15.793014	-3.362980
	-9.684381	3.765831	-25.566675	9.582220	11.325889	17.567194	-9.166861	-16.523369	-2.776393
	-9.886347	4.088892	-24.981594	8.715644	11.384686	14.135931	-10.123829	-17.213489	-2.274635
	-10.148019	4.587438	-24.521683	7.867499	11.511837	11.186246	-10.950432	-17.780702	-2.039103
	-10.316730	5.264963	-24.074986	7.117688	11.371618	9.085552	-11.554976	-18.324931	-2.062603
	-10.390766	5.810646	-23.701142	6.619166	11.191201	7.450018	-11.893275	-18.780921	-2.192947
	-10.327341	5.897723	-23.341389	6.235675	10.881572	6.288425	-11.984214	-18.996772	-2.293707
	-10.175306	5.793201	-22.987081	6.021161	10.859524	5.451545	-11.929972	-18.970914	-2.300270
	-9.972190	5.381666	-22.672204	6.022161	10.996485	5.097061	-11.817731	-18.660784	-2.218798
	-9.743909	4.848262	-22.365101	6.176199	11.310261	5.382315	-11.736235	-18.290976	-2.192976
	-9.543614	4.234996	-22.003515	6.524548	11.936654	6.186673	-11.344876	-17.913848	-1.696235
