Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-26.641694	-0.980026	-8.943689	16.16918	7.695422	21.555156	-4.523163	-2.285386	-11.330602
1	-26.546207	-1.11442	-9.523146	18.766906	7.461694	20.352937	-3.813818	-0.602738	-9.594851
2	-26.554126	-1.254395	-9.848192	21.560485	6.752338	18.845597	-3.804668	1.356464	-7.662906
3	-26.69121	-1.449986	-9.92778	24.510069	5.79576	17.240139	-4.61244	3.317584	-5.700804
4	-26.954854	-1.745095	-9.903359	27.536152	5.005867	15.888443	-6.021721	4.93673	-4.008951
5	-27.269231	-2.172415	-9.909705	30.513913	4.648453	14.943011	-7.753604	5.982864	-2.782281
6	-27.499662	-2.741175	-9.99711	33.286767	4.667389	14.24567	-9.625405	6.439893	-1.948526
7	-27.538504	-3.415097	-10.162075	35.707468	4.82438	13.541837	-11.519007	6.450047	-1.271928
8	-27.375548	-4.102238	-10.384435	37.684566	4.903439	12.729593	-13.334216	6.220763	-0.563658
9	-27.070578	-4.675649	-10.662414	39.181318	4.824162	11.955576	-14.993637	5.939163	0.176081
10	-26.654353	-5.026853	-11.015591	40.190077	4.632948	11.4829	-16.454435	5.716221	0.793907
11	-26.059691	-5.113046	-11.441854	40.72443	4.387634	11.450116	-17.707903	5.585243	1.17386
12	-25.166321	-4.970677	-11.903846	40.809736	4.098224	11.802827	-18.764326	5.535728	1.329521
13	-23.895319	-4.690483	-12.351456	40.458065	3.774739	12.397217	-19.621856	5.538487	1.317139
14	-22.278213	-4.366302	-12.741012	39.706529	3.459264	13.062315	-20.266717	5.540744	1.175572
15	-20.409351	-4.051442	-13.038477	38.626933	3.204423	13.66485	-20.691824	5.477237	0.917587
16	-18.381175	-3.787021	-13.196755	37.297862	3.048884	14.102735	-20.891447	5.285114	0.547018
17	-16.27682	-3.612903	-13.156041	35.799601	2.991636	14.276479	-20.850216	4.925638	0.098476
18	-14.152458	-3.545317	-12.883228	34.186477	3.002829	14.132639	-20.534518	4.403003	-0.368353
19	-12.035475	-3.568268	-12.406087	32.476334	3.060286	13.719503	-19.905246	3.75993	-0.817133
20	-9.9467	-3.647547	-11.781188	30.674422	3.170528	13.158247	-18.940161	3.050712	-1.268611
21	-7.911183	-3.740683	-11.039782	28.797828	3.36165	12.573137	-17.651342	2.3134	-1.789116
22	-5.940359	-3.799428	-10.183235	26.869177	3.645943	12.050559	-16.075013	1.572586	-2.437314
23	-4.024435	-3.780832	-9.212983	24.896826	3.997656	11.648819	-14.238645	0.862569	-3.223212
24	-2.149198	-3.665014	-8.14835	22.865917	4.377239	11.435006	-12.13271	0.207157	-4.134573
25	-0.307783	-3.457428	-7.021127	20.754367	4.75036	11.481117	-9.706652	-0.436511	-5.200444
26	1.497716	-3.163237	-5.854835	18.560027	5.076034	11.852474	-6.904697	-1.150356	-6.545459
27	3.255827	-2.794093	-4.668055	16.332238	5.325683	12.534701	-3.848464	-1.904237	-8.271533
28	4.930531	-2.37047	-3.490378	14.148193	5.489731	13.474002	-0.756928	-2.584366	-10.362294
29	6.473236	-1.938716	-2.364459	12.122716	5.562318	14.461239	2.124028	-3.121271	-12.510008
30	7.840168	-1.560893	-1.330016	10.398097	5.548528	15.171488	4.596792	-3.535101	-14.198587
31	8.997642	-1.294533	-0.42266	9.099962	5.501767	15.434578	6.554402	-3.897798	-15.076678
32	9.921424	-1.167873	0.33094	8.306678	5.503859	15.378094	8.011843	-4.29845	-15.153425
33	10.599702	-1.168768	0.920688	8.061754	5.610304	15.286843	9.067602	-4.795007	-14.692422
34	11.03492	-1.264469	1.343627	8.38837	5.837994	15.424897	9.78586	-5.354929	-14.059591
35	11.243256	-1.433458	1.582958	9.289956	6.1913	15.934312	10.140092	-5.866292	-13.567859
36	11.254597	-1.675881	1.603471	10.741125	6.685211	16.795689	10.115384	-6.223241	-13.352413
37	11.10487	-2.001124	1.379265	12.672456	7.349307	17.904058	9.812651	-6.401433	-13.394091
38	10.818391	-2.416264	0.921483	14.999486	8.22926	19.163208	9.389562	-6.467354	-13.611592
39	10.416578	-2.907218	0.301712	17.64632	9.346371	20.442609	8.947766	-6.518753	-13.880313
40	9.923924	-3.437648	-0.382284	20.578386	10.662109	21.561503	8.501613	-6.585739	-14.068779
41	9.365063	-3.961384	-1.035695	23.804298	12.097379	22.334612	8.045583	-6.627594	-14.070337
42	8.773733	-4.425769	-1.568671	27.333268	13.556237	22.630239	7.597355	-6.578182	-13.831928
43	8.195617	-4.77964	-1.911606	31.150529	14.949778	22.395037	7.186434	-6.398576	-13.37561
44	7.679723	-4.986325	-2.032371	35.217582	16.197003	21.633199	6.831949	-6.109346	-12.773175
45	7.260772	-5.035656	-1.940504	39.47778	17.238659	20.398645	6.548677	-5.774274	-12.09276
