Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-20.869055	4.042569	-3.500778	13.590556	3.217645	26.808152	-9.973129	-5.523663	-13.187675
1	-20.252091	3.862368	-3.510529	14.481302	3.309348	26.1994	-9.448501	-4.368883	-12.63874
2	-19.668247	3.616779	-3.592184	15.522651	3.443792	25.599002	-8.700684	-2.908596	-11.957872
3	-19.150793	3.301017	-3.771544	16.716999	3.594612	25.007742	-7.780218	-1.166365	-11.105812
4	-18.742774	2.919549	-4.061843	18.081382	3.741723	24.428046	-6.827545	0.737042	-10.081995
5	-18.481142	2.483707	-4.464543	19.638512	3.886595	23.870426	-6.010073	2.638687	-8.922357
6	-18.461119	1.988421	-5.025517	21.500636	4.061123	23.371525	-5.587566	4.330891	-7.63462
7	-18.669948	1.449077	-5.719909	23.654648	4.300148	22.946657	-5.633148	5.704301	-6.287373
8	-19.125604	0.860512	-6.527949	26.122847	4.647138	22.608401	-6.247839	6.628185	-4.944997
9	-19.77987	0.213435	-7.36903	28.824999	5.116353	22.32126	-7.375782	7.08133	-3.695635
10	-20.537552	-0.503436	-8.136377	31.617082	5.679269	22.006392	-8.850118	7.16112	-2.599889
11	-21.285601	-1.331476	-8.659042	34.333192	6.296207	21.522041	-10.567262	6.916197	-1.739088
12	-21.900308	-2.258979	-8.866532	36.846885	6.888527	20.795069	-12.353725	6.528132	-1.064658
13	-22.247426	-3.275655	-8.642697	39.029558	7.373843	19.735695	-14.12707	6.094469	-0.551056
14	-22.245366	-4.327237	-7.971043	40.816618	7.684764	18.354159	-15.831924	5.701044	-0.144324
15	-21.905683	-5.341436	-6.958591	42.222456	7.814275	16.771323	-17.446198	5.387507	0.193209
16	-21.183286	-6.217697	-5.685727	43.164549	7.741513	15.125193	-18.928977	5.191934	0.448539
17	-20.204479	-6.923977	-4.350024	43.752077	7.543357	13.580301	-20.296017	5.088101	0.632199
18	-19.019975	-7.412932	-3.111123	43.988603	7.262271	12.288597	-21.530905	5.060745	0.741328
19	-17.711415	-7.687973	-2.118176	43.925734	6.951902	11.351164	-22.632492	5.074146	0.794764
20	-16.348126	-7.799714	-1.415934	43.641368	6.642448	10.753096	-23.612821	5.09779	0.822105
21	-14.963122	-7.767047	-1.078754	43.139902	6.350655	10.525138	-24.434844	5.111345	0.841233
22	-13.578864	-7.658792	-1.021936	42.490802	6.085686	10.551592	-25.113429	5.101255	0.859157
23	-12.198687	-7.5002	-1.238397	41.695694	5.858577	10.809553	-25.619468	5.050167	0.868828
24	-10.817251	-7.314164	-1.684227	40.764715	5.671172	11.254401	-25.94096	4.945532	0.856813
