Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23	Hip_Z_24	Hip_X_24	Hip_Y_24	Knee_Z_24	Knee_X_24	Knee_Y_24	Ankle_Z_24	Ankle_X_24	Ankle_Y_24	Hip_Z_25	Hip_X_25	Hip_Y_25	Knee_Z_25	Knee_X_25	Knee_Y_25	Ankle_Z_25	Ankle_X_25	Ankle_Y_25	Hip_Z_26	Hip_X_26	Hip_Y_26	Knee_Z_26	Knee_X_26	Knee_Y_26	Ankle_Z_26	Ankle_X_26	Ankle_Y_26	Hip_Z_27	Hip_X_27	Hip_Y_27	Knee_Z_27	Knee_X_27	Knee_Y_27	Ankle_Z_27	Ankle_X_27	Ankle_Y_27	Hip_Z_28	Hip_X_28	Hip_Y_28	Knee_Z_28	Knee_X_28	Knee_Y_28	Ankle_Z_28	Ankle_X_28	Ankle_Y_28	Hip_Z_29	Hip_X_29	Hip_Y_29	Knee_Z_29	Knee_X_29	Knee_Y_29	Ankle_Z_29	Ankle_X_29	Ankle_Y_29	Hip_Z_30	Hip_X_30	Hip_Y_30	Knee_Z_30	Knee_X_30	Knee_Y_30	Ankle_Z_30	Ankle_X_30	Ankle_Y_30	Hip_Z_31	Hip_X_31	Hip_Y_31	Knee_Z_31	Knee_X_31	Knee_Y_31	Ankle_Z_31	Ankle_X_31	Ankle_Y_31	Hip_Z_32	Hip_X_32	Hip_Y_32	Knee_Z_32	Knee_X_32	Knee_Y_32	Ankle_Z_32	Ankle_X_32	Ankle_Y_32	Hip_Z_33	Hip_X_33	Hip_Y_33	Knee_Z_33	Knee_X_33	Knee_Y_33	Ankle_Z_33	Ankle_X_33	Ankle_Y_33	Hip_Z_34	Hip_X_34	Hip_Y_34	Knee_Z_34	Knee_X_34	Knee_Y_34	Ankle_Z_34	Ankle_X_34	Ankle_Y_34	Hip_Z_35	Hip_X_35	Hip_Y_35	Knee_Z_35	Knee_X_35	Knee_Y_35	Ankle_Z_35	Ankle_X_35	Ankle_Y_35
0	-28.535321	-0.850817	-9.104415	20.391608	4.015426	16.722312	-12.642242	4.584011	-11.49399	-29.360953	-0.517334	-10.001898	17.986514	3.034078	18.858789	-9.331525	4.165696	-13.361333	-29.878223	-1.944808	-8.806199	17.958638	2.851714	18.645793	-9.667731	4.48292	-13.202877	-29.583253	-1.506207	-9.707845	18.250924	2.741668	19.612821	-8.860101	5.907322	-12.020993	-30.375299	-1.584994	-8.248452	18.253997	2.80554	18.471157	-6.851899	5.663014	-12.139615	-30.185208	-1.732154	-9.515924	19.689495	3.102311	17.924068	-10.523003	4.874838	-12.676178	-28.941684	-1.278085	-8.409321	18.4517	3.267254	18.644175	-8.554313	5.867493	-12.32711	-28.270845	-0.734013	-10.656005	20.312487	3.916565	18.668924	-11.873468	3.95993	-12.027285	-27.731658	-1.741314	-9.405065	18.319912	2.966823	17.378055	-11.313663	4.535166	-12.219292	-28.745962	-1.157597	-10.373823	19.247321	3.704742	15.493415	-12.194528	4.429203	-12.411925	-27.988076	-0.74437	-9.511988	17.586166	3.070927	16.532331	-11.689762	4.4234	-11.811161	-29.182277	-0.82113	-8.1397	17.945267	3.136799	17.382499	-10.329301	4.444816	-12.349518	-28.194948	-0.848405	-9.679445	18.067061	3.343906	16.953705	-11.976256	4.570713	-13.278738	-29.238371	-0.963917	-9.582931	20.490056	4.325172	16.812965	-13.168547	4.483086	-11.283825	-29.144276	-1.683912	-9.974446	22.039191	4.588251	15.336812	-13.06784	5.468744	-10.672982	-29.984728	-1.520081	-9.644567	18.490621	3.197106	17.726307	-10.230991	5.365211	-11.937201	-29.33796	-1.583067	-8.20933	18.59223	2.854914	18.653538	-9.508173	4.691788	-13.328987	-29.742125	-1.103345	-8.843433	21.216835	4.492412	17.530083	-12.44672	3.379644	-11.737769	-27.426244	-2.024911	-8.37908	17.143678	2.804128	18.352755	-10.358619	4.549686	-12.424755	-28.762158	0.240286	-10.944944	19.461241	3.78526	16.36479	-10.676133	3.323915	-13.276855	-28.377403	-1.576581	-9.049514	19.014173	3.373194	17.533009	-10.826206	4.614662	-12.190658	-30.472043	-0.239183	-9.437844	19.730193	3.83896	17.359909	-9.543369	3.780951	-12.712007	-30.138642	-1.581937	-8.007661	18.258666	2.905983	18.912099	-10.595438	4.14661	-13.205192	-29.613534	-1.921753	-10.601355	20.143809	4.060739	17.177032	-10.008346	3.822302	-12.196602	-28.881558	-1.180822	-9.112804	19.495587	3.906706	17.221234	-11.471635	3.524642	-12.456053	-27.595392	-1.099391	-11.344223	18.887521	3.43362	16.349536	-12.933252	4.53969	-12.415667	-31.093221	-1.729008	-8.807423	19.502323	3.222132	18.605403	-12.404784	4.61843	-13.308832	-30.42634	-0.681162	-8.665334	19.395352	3.145728	18.7012	-11.294021	4.022558	-13.664446	-28.540775	-1.646649	-10.091391	18.509761	3.221923	17.884217	-9.491549	5.041423	-12.594979	-29.483869	-0.478649	-8.735983	19.914259	3.728279	18.058181	-12.54638	4.672468	-12.775209	-28.991553	-0.484016	-9.363387	21.658841	4.269568	17.869459	-12.254077	3.89339	-12.703722	-29.674992	-0.040525	-8.834189	17.95464	2.947572	18.66051	-10.527074	3.605879	-13.658588	-28.128213	-1.898152	-9.537696	18.97481	3.139414	18.081184	-11.662746	4.863994	-13.058956	-29.555696	0.367024	-5.23238	16.986096	2.727059	20.165527	-9.790639	4.001203	-14.621124	-30.045552	-0.027958	-7.971958	19.072192	3.672334	16.507782	-14.501232	4.540555	-12.178088
1	-27.648481	-1.055955	-9.597066	19.762009	3.783687	17.440327	-9.583625	5.16464	-11.842495	-28.573713	-0.817692	-10.333465	17.651054	2.818268	19.692513	-5.754352	4.915125	-13.816254	-29.211462	-2.220178	-9.320559	17.703499	2.761765	19.159869	-6.083115	5.39844	-13.385016	-28.894796	-1.807416	-10.203792	18.011084	2.534074	20.423887	-5.309028	7.088156	-12.311858	-29.689354	-1.771812	-9.087569	18.277717	2.715777	19.413054	-3.360523	6.561771	-12.441449	-29.383438	-1.946484	-10.336875	19.153969	2.948589	19.081742	-7.024115	5.863112	-13.196857	-28.241368	-1.567196	-9.174912	18.516595	3.255115	19.528828	-5.302996	7.071354	-12.515832	-27.354821	-0.965867	-11.091683	19.604786	3.615587	19.249912	-8.498094	4.271275	-12.390669	-26.865952	-1.922836	-9.923226	17.909247	2.799638	18.431998	-7.917704	5.268162	-12.535973	-27.818452	-1.381645	-11.086721	18.695346	3.507541	16.615435	-9.012929	4.468355	-13.127327	-27.119454	-0.8376	-10.087654	17.248997	2.851527	17.461812	-8.16356	4.979553	-11.853751	-28.346143	-0.987138	-8.781855	17.679666	3.017765	18.206059	-6.882136	4.817817	-12.472624	-27.361267	-1.085183	-10.305017	17.633693	3.183853	18.254789	-8.729518	5.047079	-13.810878	-28.297459	-1.099353	-10.25434	19.848795	4.125221	17.837338	-10.335639	4.742888	-11.997383	-28.204552	-1.892896	-10.707144	21.459938	4.464335	16.175868	-10.092449	5.556314	-11.071481	-29.168713	-1.727297	-10.303393	18.047619	3.052554	18.913524	-6.419297	6.219895	-12.759728	-28.605188	-1.848734	-8.903976	18.314442	2.778085	19.780525	-6.047724	5.601265	-13.738444	-28.788572	-1.27952	-9.379631	20.329037	4.157808	18.044639	-9.43631	3.72437	-12.078898	-26.713367	-2.267101	-9.342662	17.069206	2.745059	19.215321	-6.995278	5.719387	-12.279137	-27.948844	0.087758	-11.571893	19.210933	3.744341	17.469018	-7.569835	3.305195	-13.946613	-27.622924	-1.747537	-9.838493	18.738259	3.179855	18.434521	-7.461062	5.290078	-12.570905	-29.670879	-0.49083	-9.809946	19.467001	3.673619	18.05337	-6.197954	4.250898	-13.21714	-29.280297	-1.772389	-8.692405	17.750175	2.603841	19.764057	-7.075756	5.370958	-13.468578	-28.835455	-2.120794	-11.35325	19.832897	3.798389	18.098517	-6.627638	4.360569	-12.263777	-28.082579	-1.255668	-9.860067	19.017466	3.686434	18.021198	-8.110762	3.875292	-12.654345	-26.852713	-1.37073	-11.9681	18.617049	3.296518	17.39359	-9.909778	5.136299	-13.070523	-30.311892	-1.959442	-9.585591	19.096486	3.125926	19.583223	-9.460641	5.628303	-13.498274	-29.72862	-0.937711	-9.339353	19.029797	3.110329	19.436623	-7.950302	4.647549	-14.053289	-27.846813	-1.857089	-10.809156	18.240828	3.103955	18.590697	-5.960699	5.909937	-12.719198	-28.683892	-0.742929	-9.143709	19.456337	3.625924	18.886071	-9.751394	5.419719	-13.035642	-28.173439	-0.760716	-9.879408	21.186799	4.215992	18.67379	-9.285634	4.331218	-13.387731	-28.954705	-0.312914	-9.220325	17.704063	2.893852	19.490922	-7.268578	3.920549	-14.24751	-27.376028	-2.114101	-10.150249	18.697923	2.99281	18.861675	-8.6206	5.663219	-13.295975	-28.765942	0.00715	-5.572401	16.705213	2.742512	20.617838	-6.456493	5.003674	-14.206076	-29.132041	-0.194	-8.309747	18.417238	3.548583	17.393782	-12.465526	4.838345	-12.435011
2	-26.918322	-1.308578	-10.110221	19.673447	3.685398	18.309507	-6.263123	5.988382	-12.178963	-27.960179	-1.224441	-10.623731	17.982463	2.818271	20.519342	-2.510168	5.873486	-14.064125	-28.695952	-2.5123	-9.971888	18.055312	2.813521	19.814425	-2.762144	6.502977	-13.417501	-28.426535	-2.200875	-10.657391	18.54698	2.617494	21.291259	-2.360414	8.304118	-12.630401	-29.264311	-2.033828	-9.940596	19.152273	2.847202	20.413054	-0.889365	7.66661	-12.662584	-28.778785	-2.253708	-11.08175	19.273431	2.944006	20.217353	-3.615891	7.129168	-13.449958	-27.729196	-1.955428	-9.9024	19.238835	3.408021	20.190471	-2.73819	8.218078	-12.540365	-26.610573	-1.284735	-11.487844	19.475983	3.4893	19.920933	-5.082503	4.837157	-12.658719	-26.194525	-2.165207	-10.451447	18.135247	2.808508	19.483956	-4.781382	6.151947	-12.656907	-27.091248	-1.674165	-11.796129	18.732785	3.430092	17.821973	-5.680923	4.797972	-13.752875	-26.460196	-0.990964	-10.674497	17.534686	2.756601	18.396786	-4.801544	5.736547	-11.783445	-27.717193	-1.178752	-9.560364	18.092632	3.079803	19.191853	-3.755342	5.364763	-12.473108	-26.699921	-1.396733	-10.921293	17.729346	3.169278	19.523518	-5.229522	5.705672	-14.275483	-27.502992	-1.311689	-10.908587	19.669835	4.024008	18.905405	-6.989358	5.183301	-12.62051	-27.450286	-2.143912	-11.441483	21.430825	4.44267	17.125808	-7.035144	5.93446	-11.383094	-28.576201	-2.037259	-10.9293	18.290226	3.109049	20.130682	-2.82417	7.28849	-13.494725	-28.082066	-2.167171	-9.655323	18.673578	2.894809	20.926646	-2.983995	6.655393	-14.091432	-27.973967	-1.501494	-10.014571	19.975478	3.979067	18.84802	-5.97402	4.316493	-12.41286	-26.239516	-2.555429	-10.302367	17.616743	2.81876	19.952678	-3.956939	6.979985	-11.999641	-27.28991	-0.162172	-12.126351	19.496243	3.824043	18.44958	-4.575301	3.505331	-14.463249	-27.064717	-1.987566	-10.639655	19.110762	3.16341	19.396397	-4.331339	6.172531	-12.83848	-29.067509	-0.813554	-10.286362	19.891731	3.733915	18.935873	-3.41066	4.953583	-13.579436	-28.617405	-2.039876	-9.45512	17.88592	2.523119	20.777863	-3.618904	6.894478	-13.569286	-28.241532	-2.411633	-12.015329	20.183921	3.677396	19.018731	-3.60707	5.184599	-12.269109	-27.447864	-1.391013	-10.622108	19.10602	3.571911	18.827583	-4.733213	4.463904	-12.575695	-26.252217	-1.728241	-12.501678	18.844667	3.298059	18.394792	-6.773858	5.956699	-13.599365	-29.649341	-2.246092	-10.436135	19.141788	3.148395	20.646207	-6.122145	6.909752	-13.513187	-29.1861	-1.267498	-10.053066	19.243293	3.234705	20.252686	-4.490576	5.559276	-14.258982	-27.323347	-2.116241	-11.518861	18.570179	3.126509	19.32894	-2.814273	6.956136	-12.739671	-27.978276	-1.079203	-9.568787	19.412202	3.655651	19.816651	-6.481214	6.449138	-13.10002	-27.466431	-1.10489	-10.374408	21.161538	4.257006	19.426321	-6.139284	5.055647	-13.780712	-28.364745	-0.684396	-9.592759	17.995979	3.002056	20.246062	-4.019547	4.474425	-14.573036	-26.763805	-2.414784	-10.754868	18.920896	3.045016	19.73004	-5.542724	6.636451	-13.50687	-28.103413	-0.374396	-6.032375	16.962326	2.86188	21.020865	-3.41861	6.090364	-13.605534	-28.291962	-0.401724	-8.752321	18.116338	3.55292	18.565648	-9.52097	5.343617	-12.636002
3	-26.397911	-1.616284	-10.569167	20.260754	3.749936	19.077915	-3.637346	6.936565	-12.482312	-27.578052	-1.748417	-10.791848	19.063619	3.088111	21.095102	-0.371685	6.900202	-14.121031	-28.380511	-2.853879	-10.655009	19.092838	3.061757	20.391785	-0.467504	7.631693	-13.409291	-28.216285	-2.680606	-11.028373	19.880232	3.046878	22.004133	-0.698576	9.358973	-12.981586	-29.131854	-2.394861	-10.679269	20.882223	3.217826	21.211096	0.102863	8.833386	-12.817313	-28.419862	-2.665879	-11.637663	20.145833	3.148998	21.070916	-1.163738	8.453994	-13.517241	-27.453735	-2.445889	-10.470091	20.614527	3.754147	20.48264	-1.291042	9.215164	-12.443098	-26.095233	-1.679138	-11.803994	20.060561	3.535809	20.454301	-2.581267	5.617379	-12.715956	-25.762938	-2.477355	-10.924711	19.069523	3.028516	20.286224	-2.582497	7.02454	-12.682519	-26.61333	-2.035207	-12.413469	19.450834	3.493664	18.846965	-3.04293	5.393052	-14.252482	-26.05038	-1.215883	-11.196789	18.495658	2.829932	19.151172	-2.330255	6.575378	-11.702394	-27.351415	-1.423177	-10.351084	19.261633	3.350766	20.038028	-1.693104	5.966769	-12.449695	-26.249688	-1.803176	-11.42491	18.461618	3.339705	20.477526	-2.37464	6.417785	-14.594492	-26.879519	-1.621992	-11.478954	20.049018	4.01239	19.726476	-4.006617	5.814421	-12.873307	-26.922801	-2.439734	-12.090206	22.073375	4.496795	17.944184	-4.715856	6.577421	-11.606338	-28.262284	-2.468097	-11.412571	19.312535	3.400404	21.064457	-0.308017	8.440831	-14.081751	-27.824943	-2.572444	-10.312608	19.786897	3.24568	21.760441	-1.081369	7.685768	-14.346311	-27.351074	-1.788571	-10.661239	20.319899	3.971838	19.687601	-3.032712	5.101052	-12.701312	-26.013928	-2.933843	-11.128709	18.80235	3.067727	20.37857	-1.856842	8.144665	-11.665923	-26.820371	-0.518315	-12.530844	20.403799	4.014021	19.054058	-2.428355	3.931654	-14.739952	-26.738141	-2.329075	-11.348668	20.194582	3.363306	20.151353	-2.174275	7.106138	-13.018614	-28.713599	-1.221961	-10.779992	21.06778	4.059611	19.751632	-1.862015	5.794194	-13.764308	-28.206611	-2.41577	-10.171179	18.765612	2.718651	21.665252	-1.085856	8.434387	-13.616734	-27.87613	-2.790714	-12.514948	21.267049	3.722451	19.720136	-1.684569	6.175378	-12.291647	-27.005104	-1.627902	-11.305925	19.855318	3.579827	19.410334	-2.185394	5.241306	-12.288545	-25.817246	-2.17598	-12.879214	19.614963	3.452633	19.095204	-4.245939	6.837975	-13.938269	-29.145387	-2.633762	-11.205945	19.734358	3.339672	21.529441	-3.22501	8.226274	-13.499175	-28.842214	-1.692903	-10.671326	20.148271	3.526292	20.8695	-1.858309	6.620339	-14.300974	-27.007383	-2.432662	-12.116645	19.584293	3.316589	19.901607	-0.797749	8.07024	-12.658937	-27.409108	-1.49275	-9.94181	19.870501	3.838793	20.630206	-3.574221	7.555951	-13.093086	-26.900248	-1.508181	-10.78724	21.683979	4.364912	19.873547	-3.652776	5.980498	-13.75254	-27.944502	-1.15261	-9.862014	18.902821	3.280166	20.685057	-1.552727	5.205864	-14.628668	-26.31973	-2.817146	-11.236632	19.700885	3.30276	20.437162	-3.129888	7.629442	-13.629747	-27.65032	-0.788583	-6.523313	17.85484	3.162223	21.221745	-1.302772	7.069942	-13.0202	-27.556209	-0.681663	-9.199236	18.241527	3.656852	19.705938	-6.248454	5.976574	-12.864086
4	-26.125561	-1.977743	-10.92388	21.588041	3.992036	19.525109	-2.300341	7.891851	-12.624594	-27.461607	-2.358664	-10.818	20.871366	3.595403	21.277555	0.38606	7.889448	-14.059563	-28.292339	-3.265445	-11.273302	20.818322	3.497329	20.71379	0.453427	8.728165	-13.341299	-28.254635	-3.229702	-11.296788	21.897913	3.751273	22.385019	-0.446118	10.217884	-13.240556	-29.26792	-2.868292	-11.233528	23.322433	3.745834	21.599443	-0.285963	9.955276	-12.795924	-28.330593	-3.172694	-11.960568	21.774033	3.581504	21.499209	-0.09584	9.672837	-13.497469	-27.409837	-3.00513	-10.87818	22.563615	4.21692	20.392322	-1.00155	10.109649	-12.201365	-25.854737	-2.118693	-12.042758	21.403087	3.739718	20.715646	-1.459955	6.519084	-12.580312	-25.582491	-2.853862	-11.310486	20.668499	3.432452	20.702326	-1.558989	7.82538	-12.631016	-26.424327	-2.452032	-12.884111	20.864219	3.707087	19.514481	-1.576791	6.176471	-14.563397	-25.911386	-1.525704	-11.597595	20.107992	3.072078	19.596009	-1.057442	7.420314	-11.608062	-27.277163	-1.748215	-11.024622	21.164604	3.80546	20.500556	-0.959135	6.563688	-12.383182	-26.047205	-2.300774	-11.760834	19.88237	3.696424	20.925748	-0.739002	7.11947	-14.635229	-26.461224	-2.020727	-11.912968	21.045257	4.094843	20.148959	-2.06546	6.614396	-12.663124	-26.656122	-2.763357	-12.62781	23.426967	4.612848	18.482083	-3.59847	7.381593	-11.710117	-28.236422	-2.993455	-11.721748	21.097056	3.898255	21.553942	0.719999	9.61448	-14.452305	-27.846931	-3.066766	-10.810399	21.649917	3.795431	22.092993	-0.578695	8.612963	-14.384642	-26.972018	-2.146763	-11.240154	21.475985	4.163154	20.339083	-1.371932	5.99561	-12.883622	-26.029771	-3.413117	-11.765079	20.584977	3.459729	20.417926	-0.92546	9.175515	-11.252777	-26.570836	-0.965992	-12.77136	21.95862	4.276388	19.179324	-1.482804	4.559963	-14.720858	-26.649397	-2.765702	-11.910595	21.935666	3.761856	20.547086	-1.279876	7.998628	-13.057664	-28.604982	-1.711149	-11.203553	22.928587	4.601079	20.291748	-1.680823	6.66094	-13.792677	-28.073446	-2.909446	-10.722671	20.389792	3.180849	22.190866	0.095088	9.817895	-13.603713	-27.771463	-3.227883	-12.858949	23.053348	3.918739	20.091688	-1.10807	7.237058	-12.297713	-26.782798	-1.978679	-11.845873	21.296756	3.698626	19.660996	-0.930185	6.153017	-11.886341	-25.560622	-2.698393	-13.085126	20.90459	3.754899	19.355857	-2.672775	7.667234	-14.018284	-28.832329	-3.133646	-11.776656	20.913003	3.718277	22.046879	-1.376219	9.451957	-13.44754	-28.725306	-2.21031	-11.120365	21.780763	3.976431	21.088783	-0.594132	7.710954	-14.154147	-26.926784	-2.806414	-12.55555	21.289581	3.6517	20.183845	-0.160489	9.161413	-12.512437	-27.02643	-1.987573	-10.191656	20.917173	4.211924	21.120728	-1.703512	8.565578	-13.075844	-26.511398	-1.954136	-11.095047	22.816749	4.533392	19.893372	-2.351613	6.975619	-13.359888	-27.734281	-1.706637	-9.971922	20.446799	3.699993	20.665848	-0.30169	6.047951	-14.499509	-26.069167	-3.302719	-11.54758	21.041212	3.733628	20.799934	-1.774074	8.602389	-13.537936	-27.47849	-1.223074	-6.97565	19.425308	3.648815	21.1336	-0.34712	7.890377	-12.501183	-26.979229	-1.044786	-9.564439	18.878831	3.87269	20.52483	-3.44712	6.620636	-13.117951
5	-26.102653	-2.39026	-11.157484	23.599563	4.340024	19.532475	-2.277997	8.797231	-12.473798	-27.609128	-3.006847	-10.754487	23.298773	4.176739	20.974352	-0.076763	8.79793	-13.807967	-28.41236	-3.749218	-11.795195	23.149099	3.986676	20.639114	0.085393	9.788412	-13.036993	-28.487004	-3.836733	-11.45526	24.420622	4.497606	22.24312	-1.297336	10.94601	-13.164435	-29.593838	-3.484242	-11.593009	26.210215	4.273315	21.400286	-1.614327	10.935209	-12.415807	-28.504088	-3.750441	-12.069851	24.078592	4.134233	21.420528	-0.357493	10.724202	-13.323538	-27.526685	-3.615926	-11.209047	24.95698	4.626484	19.927166	-1.665314	10.945278	-11.694928	-25.884016	-2.582881	-12.236647	23.422174	4.02134	20.655093	-1.626658	7.457499	-12.284201	-25.62143	-3.280531	-11.614091	22.805709	3.871902	20.673376	-1.621801	8.594948	-12.363261	-26.531351	-2.904304	-13.202555	22.922408	4.005927	19.730465	-1.353194	7.097615	-14.600687	-26.034424	-1.932857	-11.855455	22.293133	3.381819	19.637925	-0.947579	8.276336	-11.381425	-27.462383	-2.174915	-11.52048	23.67591	4.315333	20.448817	-1.397406	7.174765	-12.137325	-26.105769	-2.857324	-11.957088	21.976251	4.13163	20.808307	-0.458843	7.83891	-14.251437	-26.284855	-2.472274	-12.19449	22.672628	4.234755	20.14133	-1.38737	7.517684	-12.112999	-26.658091	-3.102688	-13.080643	25.42218	4.75014	18.689617	-3.69659	8.271095	-11.585887	-28.465216	-3.59542	-11.901917	23.544777	4.460613	21.489755	0.339379	10.737427	-14.429418	-28.095917	-3.634532	-11.177821	24.121458	4.377295	21.867889	-1.260539	9.418977	-14.055973	-26.870932	-2.554098	-11.712768	23.431632	4.503207	20.646881	-1.181421	6.938208	-12.855318	-26.263301	-3.971838	-12.243436	22.895385	3.866056	20.063071	-1.109121	10.097162	-10.663561	-26.557175	-1.479017	-12.883625	24.114608	4.497723	18.808813	-1.692144	5.34945	-14.332995	-26.767701	-3.274728	-12.321704	24.195653	4.230823	20.512358	-1.519124	8.872958	-12.766058	-28.690056	-2.280019	-11.505134	25.306459	5.185337	20.36457	-2.545237	7.48932	-13.616878	-28.197405	-3.514995	-11.05501	22.67241	3.787691	22.188341	-0.043167	11.008144	-13.378254	-27.917672	-3.699779	-13.098838	25.412155	4.155266	20.038325	-1.664004	8.302911	-12.104135	-26.802625	-2.419022	-12.236707	23.391099	3.84857	19.562377	-0.985421	7.132941	-11.365933	-25.478401	-3.275136	-13.14894	22.644344	4.125675	19.162818	-2.065799	8.446649	-13.806728	-28.726926	-3.714742	-12.129867	22.65612	4.209962	22.11571	-0.785739	10.583649	-13.21308	-28.833378	-2.801698	-11.399372	24.075489	4.497814	20.822617	-0.699863	8.762014	-13.75744	-27.087949	-3.247796	-12.850093	23.602197	4.01984	20.061066	-0.706208	10.169801	-12.231964	-26.858106	-2.55199	-10.291694	22.586031	4.730999	21.155482	-1.126363	9.442999	-12.947567	-26.324948	-2.433809	-11.317045	24.553179	4.705472	19.463391	-2.271644	7.940465	-12.701888	-27.745656	-2.316672	-9.955947	22.58904	4.147618	20.148734	-0.290395	6.954361	-14.18715	-26.019607	-3.836113	-11.720677	22.90837	4.221897	20.722578	-1.527029	9.594996	-13.103274	-27.60399	-1.664715	-7.368536	21.649824	4.194065	20.707152	-0.493759	8.605077	-11.916479	-26.625036	-1.470741	-9.818695	20.091531	4.195784	20.851483	-1.683371	7.250057	-13.23358
