Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-23.893036	-4.895226	-4.08874	13.521647	4.908118	21.209595	-9.838825	-0.920204	-14.775789
1	-23.481554	-5.032743	-4.513955	14.593346	5.236388	21.820713	-8.059353	0.291361	-14.553975
2	-23.088435	-5.203251	-4.799936	16.02426	5.595614	22.088657	-6.256242	1.659767	-14.220906
3	-22.716347	-5.435732	-4.817123	17.793182	5.851666	21.729444	-4.895668	3.019607	-13.690595
4	-22.400028	-5.766967	-4.51348	19.900308	5.942634	20.658294	-4.313132	4.282381	-12.944181
5	-22.174736	-6.212046	-4.006188	22.338581	5.945516	19.141573	-4.603897	5.433749	-12.063859
6	-22.031788	-6.766523	-3.545982	25.0437	6.006064	17.639034	-5.604031	6.44758	-11.188958
7	-21.876625	-7.458172	-3.311387	27.816312	6.237637	16.525685	-7.007204	7.228119	-10.518401
8	-21.584644	-8.306053	-3.184487	30.395342	6.644532	15.787436	-8.531912	7.700968	-10.191553
9	-21.085479	-9.294048	-3.011714	32.63349	7.199279	15.278369	-10.091959	7.868803	-10.227127
10	-20.388613	-10.335513	-2.743333	34.492216	7.820773	14.87132	-11.650012	7.845992	-10.479425
11	-19.567334	-11.303795	-2.437808	35.98584	8.360237	14.531286	-13.166928	7.775586	-10.724269
12	-18.703142	-12.078824	-2.221288	37.105063	8.654876	14.357462	-14.587259	7.762038	-10.801099
13	-17.852502	-12.603464	-2.21775	37.816797	8.647491	14.552282	-15.86985	7.820453	-10.716432
14	-17.049928	-12.916205	-2.414288	38.202039	8.462097	15.142077	-17.036694	7.883641	-10.605257
15	-16.295051	-13.020432	-2.744355	38.328948	8.186477	16.014143	-18.106599	7.884489	-10.533172
16	-15.533764	-12.932103	-3.072611	38.254826	7.84948	16.934735	-19.086364	7.785506	-10.478723
17	-14.694995	-12.696223	-3.25399	38.019703	7.473351	17.665998	-19.963443	7.613996	-10.379381
18	-13.713599	-12.356439	-3.22183	37.617601	7.104367	18.096369	-20.71188	7.428258	-10.225026
19	-12.544228	-11.958199	-2.985192	37.018189	6.781961	18.248863	-21.320374	7.227037	-10.115304
20	-11.212948	-11.537928	-2.601044	36.237618	6.503435	18.189234	-21.793826	6.98395	-10.110976
21	-9.774404	-11.110481	-2.120806	35.301197	6.253658	17.945039	-22.113879	6.698419	-10.176567
22	-8.279732	-10.680382	-1.591551	34.240939	6.005471	17.527994	-22.253268	6.37138	-10.241933
23	-6.752112	-10.236789	-1.064797	33.078332	5.740943	16.968205	-22.189691	5.995588	-10.299924
24	-5.210983	-9.75963	-0.625513	31.815448	5.474934	16.356544	-21.921439	5.560486	-10.414681
25	-3.701611	-9.236092	-0.339738	30.465505	5.226771	15.799421	-21.473519	5.073219	-10.626863
26	-2.25596	-8.660066	-0.191115	29.046294	5.008743	15.372784	-20.839145	4.553207	-10.972283
27	-0.872641	-8.018788	-0.149901	27.563937	4.822039	15.131934	-19.984757	3.999446	-11.46395
28	0.451705	-7.306906	-0.186338	26.048089	4.634952	15.053765	-18.909919	3.403313	-12.014373
29	1.701123	-6.529235	-0.252724	24.551314	4.408769	15.056627	-17.64067	2.768693	-12.532243
30	2.857896	-5.673439	-0.283022	23.11296	4.136727	15.105234	-16.191453	2.110897	-13.030711
31	3.931679	-4.732152	-0.214587	21.733541	3.846495	15.222984	-14.565422	1.457908	-13.5867
32	4.93599	-3.724227	0.00331	20.40652	3.55717	15.404234	-12.757415	0.823579	-14.239568
33	5.881758	-2.671523	0.411165	19.137407	3.280902	15.612818	-10.781754	0.199893	-14.984506
34	6.789539	-1.593815	1.015044	17.933204	3.033918	15.826197	-8.666463	-0.418156	-15.801991
35	7.6857	-0.515617	1.778669	16.795505	2.834439	16.054431	-6.429289	-1.028175	-16.685674
