Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-26.771251	2.034298	-1.210293	14.605809	2.92393	16.966033	5.096452	-10.308367	-7.965138
1	-26.681883	1.805659	-1.806326	16.071916	3.070858	16.790375	5.046224	-10.243768	-8.131807
2	-26.61093	1.591265	-2.617534	18.029195	3.124883	16.454825	4.450935	-9.308554	-7.992851
3	-26.531403	1.360815	-3.569671	20.454532	3.029152	15.899232	2.92521	-7.513971	-7.484091
4	-26.440975	1.034334	-4.466372	23.233006	2.84304	15.176193	0.490214	-5.256107	-6.742968
5	-26.32859	0.529497	-5.103372	26.120749	2.73704	14.466327	-2.332708	-3.052334	-6.077851
6	-26.15108	-0.180728	-5.422256	28.850507	2.858107	13.902273	-4.990747	-1.235272	-5.716242
7	-25.867969	-1.06895	-5.516375	31.293045	3.194746	13.378027	-7.286679	0.09419	-5.524679
8	-25.489637	-2.084417	-5.501345	33.495296	3.574359	12.612082	-9.305522	0.955082	-5.132328
9	-25.067704	-3.135927	-5.439925	35.553644	3.738978	11.414282	-11.172783	1.419005	-4.252277
10	-24.649977	-4.066951	-5.387509	37.482227	3.537497	9.994612	-12.940387	1.658405	-2.962014
11	-24.24515	-4.756364	-5.396907	39.198455	3.043676	8.742526	-14.600078	1.813876	-1.559989
12	-23.825259	-5.173734	-5.471532	40.618825	2.46239	7.930783	-16.144944	1.949429	-0.36913
13	-23.337309	-5.357893	-5.545017	41.716672	1.968068	7.595664	-17.565293	2.105641	0.414262
14	-22.726587	-5.371557	-5.523307	42.508135	1.615451	7.59349	-18.848798	2.324077	0.800873
15	-21.952512	-5.270546	-5.351255	43.011744	1.396638	7.763368	-20.000237	2.602794	0.88714
16	-20.997787	-5.091274	-5.037797	43.236168	1.301203	8.012753	-21.026662	2.895047	0.731375
17	-19.871959	-4.866534	-4.650462	43.181284	1.261766	8.251063	-21.913113	3.15709	0.467078
18	-18.60946	-4.635505	-4.312105	42.849948	1.163337	8.381381	-22.636481	3.359397	0.308509
19	-17.247353	-4.429082	-4.10866	42.271787	1.026596	8.426104	-23.174677	3.483543	0.248678
20	-15.804801	-4.266345	-4.055479	41.463495	0.94348	8.455383	-23.454929	3.53114	0.155316
21	-14.301098	-4.154835	-4.134249	40.44104	0.949474	8.509224	-23.391737	3.532024	-0.038316
22	-12.749525	-4.082376	-4.325216	39.220813	1.025067	8.608771	-22.978882	3.500944	-0.322281
23	-11.15466	-4.011522	-4.600889	37.830438	1.131691	8.77277	-22.291751	3.419012	-0.664733
24	-9.517239	-3.900635	-4.916312	36.306063	1.239653	9.022085	-21.364474	3.274191	-1.074735
25	-7.840014	-3.734732	-5.226433	34.678687	1.35265	9.393668	-20.153352	3.073663	-1.618199
26	-6.128476	-3.514371	-5.486525	32.968038	1.486415	9.929422	-18.601649	2.809844	-2.353131
27	-4.411754	-3.243772	-5.647311	31.217052	1.628274	10.590069	-16.772731	2.478769	-3.213603
28	-2.728061	-2.926756	-5.653442	29.460566	1.765307	11.336082	-14.685421	2.075682	-4.145757
29	-1.105526	-2.5855	-5.4919	27.715286	1.899692	12.151662	-12.319374	1.605831	-5.152147
30	0.442293	-2.256768	-5.210115	25.985673	2.044577	13.041164	-9.661947	1.07852	-6.248363
31	1.903323	-1.977251	-4.86984	24.286529	2.216829	14.001975	-6.741764	0.485332	-7.394255
32	3.259173	-1.76473	-4.488048	22.658655	2.423517	14.977503	-3.617866	-0.189792	-8.499914
33	4.487075	-1.617125	-4.038905	21.16441	2.655389	15.842451	-0.367401	-0.957325	-9.496527
34	5.559382	-1.530463	-3.505355	19.874856	2.899482	16.460476	2.926303	-1.827066	-10.339707
35	6.475107	-1.494956	-2.924752	18.816705	3.152152	16.820627	6.192797	-2.758362	-11.003777
36	7.238117	-1.506988	-2.362175	17.997534	3.419203	16.99925	9.36482	-3.684793	-11.494455
37	7.844793	-1.576306	-1.8879	17.430318	3.713244	17.088574	12.347184	-4.578129	-11.86159
38	8.295547	-1.713454	-1.556575	17.133691	4.053549	17.166728	15.051796	-5.470114	-12.111162
39	8.595771	-1.919452	-1.393652	17.133216	4.464099	17.276245	17.437148	-6.417483	-12.165165
40	8.746913	-2.189265	-1.394308	17.455874	4.968438	17.427809	19.50021	-7.42889	-12.011512
41	8.747345	-2.510641	-1.525817	18.125535	5.572219	17.597026	21.246094	-8.406436	-11.75743
42	8.597502	-2.857188	-1.734069	19.174917	6.254945	17.72176	22.625208	-9.169603	-11.555604
43	8.308303	-3.188021	-1.9502	20.637305	6.977348	17.714949	23.482031	-9.559097	-11.581518
44	7.905339	-3.467658	-2.117999	22.500892	7.684339	17.484054	23.697592	-9.538087	-11.87494
45	7.403326	-3.669366	-2.203032	24.748739	8.307778	16.951456	23.260957	-9.118844	-12.300054
46	6.816974	-3.771864	-2.181983	27.31875	8.798956	16.141422	22.308927	-8.403307	-12.694156
47	6.16619	-3.756829	-2.028113	30.119755	9.165166	15.169656	21.036111	-7.567538	-13.017805
48	5.475616	-3.609553	-1.707241	33.064582	9.45236	14.141618	19.618721	-6.77744	-13.294593
49	4.763712	-3.325363	-1.189676	36.09062	9.712461	13.098598	18.179643	-6.144546	-13.514599
50	4.033744	-2.914674	-0.460774	39.159562	9.993619	12.04448	16.788436	-5.739495	-13.659407
51	3.268855	-2.394816	0.480419	42.254222	10.338379	10.973275	15.493189	-5.631331	-13.757077
52	2.449615	-1.815389	1.528038	45.369767	10.752241	9.900245	14.294445	-5.774662	-13.848862
53	1.558574	-1.211519	2.547353	48.504457	11.226037	8.876143	13.15001	-6.067091	-13.905952
54	0.584417	-0.605588	3.426391	51.647841	11.726658	7.946793	12.000186	-6.377186	-13.870659
55	-0.486698	-0.016909	4.123938	54.789898	12.193714	7.106416	10.82609	-6.603043	-13.707895
56	-1.672355	0.53369	4.647472	57.926724	12.559387	6.317591	9.644254	-6.670448	-13.391259
57	-2.976513	1.035639	5.007207	61.046692	12.783748	5.567243	8.47211	-6.526179	-12.892579
58	-4.376997	1.500944	5.198077	64.117892	12.868302	4.889118	7.315421	-6.153984	-12.207028
59	-5.837884	1.968479	5.203417	67.085776	12.822664	4.345029	6.162802	-5.574036	-11.364609
60	-7.326433	2.487514	5.059795	69.904898	12.65932	3.949598	4.982711	-4.858255	-10.451752
61	-8.842348	3.075886	4.834184	72.545352	12.392109	3.67309	3.741004	-4.065403	-9.528117
62	-10.421201	3.704695	4.58306	74.987152	12.077429	3.481718	2.417686	-3.231107	-8.621931
63	-12.119555	4.314069	4.339446	77.226519	11.818537	3.339144	1.036648	-2.388239	-7.79989
64	-13.97405	4.850156	4.097984	79.266033	11.686497	3.212001	-0.313664	-1.575516	-7.155287
65	-15.965883	5.290749	3.802786	81.090122	11.662605	3.108615	-1.533651	-0.830132	-6.713874
66	-18.037995	5.645073	3.380262	82.658885	11.674917	3.093345	-2.580601	-0.178768	-6.416168
67	-20.14208	5.93373	2.800075	83.919672	11.676444	3.240718	-3.441165	0.372752	-6.202588
68	-22.249949	6.174546	2.117494	84.833348	11.661428	3.571884	-4.116249	0.848716	-6.047882
