Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-24.912026	-1.800931	-12.096498	13.871491	2.811522	24.602865	-8.540142	1.424869	-6.273138
1	-25.394517	-1.956961	-12.523909	16.227036	2.801666	24.041555	-7.218066	2.488244	-5.570886
2	-26.132035	-2.244347	-12.872252	19.07503	2.840855	23.232921	-6.202591	3.581929	-4.781955
3	-27.105377	-2.73468	-13.065311	22.403447	2.942643	22.110695	-5.748122	4.580418	-3.913993
4	-28.221597	-3.46648	-13.016467	26.111446	3.118663	20.647415	-6.003934	5.358311	-3.013004
5	-29.356799	-4.414903	-12.679977	30.040461	3.344145	18.875573	-6.924773	5.883032	-2.128949
6	-30.340959	-5.551112	-11.966805	33.987177	3.545219	16.816467	-8.489886	6.143812	-1.312486
7	-31.060721	-6.746475	-10.980681	37.704476	3.660646	14.673181	-10.41329	6.257912	-0.599795
8	-31.411438	-7.879615	-9.842116	40.9551	3.672765	12.671534	-12.52426	6.291929	-0.049024
9	-31.368687	-8.822412	-8.754739	43.580813	3.606347	11.048342	-14.639649	6.309508	0.318289
10	-30.986096	-9.530077	-7.851692	45.588389	3.48767	9.878892	-16.659676	6.341987	0.535443
11	-30.262922	-9.957807	-7.25275	46.908644	3.31798	9.2442	-18.498319	6.410152	0.624872
12	-29.297729	-10.185688	-6.911973	47.706161	3.106575	8.993122	-20.155679	6.511707	0.638865
13	-28.11218	-10.255364	-6.79969	48.005429	2.854024	9.048485	-21.605355	6.640242	0.592735
14	-26.744094	-10.235203	-6.830503	47.86967	2.570878	9.273039	-22.843184	6.768688	0.504377
15	-25.234063	-10.176647	-6.922605	47.367856	2.278277	9.55004	-23.883996	6.865902	0.380603
16	-23.58923	-10.109825	-7.020045	46.467287	2.016619	9.789297	-24.688266	6.886379	0.202897
17	-21.847723	-10.052775	-7.098396	45.239062	1.822418	9.952548	-25.274844	6.808499	-0.031842
18	-20.012824	-10.009926	-7.162369	43.66628	1.731915	10.033504	-25.598744	6.595058	-0.331319
19	-18.09451	-9.972723	-7.231205	41.767351	1.763071	10.069275	-25.624609	6.22114	-0.698842
20	-16.107941	-9.929479	-7.316908	39.590871	1.908661	10.10798	-25.346659	5.689475	-1.137106
21	-14.058087	-9.866798	-7.434643	37.13367	2.180451	10.218384	-24.673451	4.984115	-1.677915
