Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23	Hip_Z_24	Hip_X_24	Hip_Y_24	Knee_Z_24	Knee_X_24	Knee_Y_24	Ankle_Z_24	Ankle_X_24	Ankle_Y_24	Hip_Z_25	Hip_X_25	Hip_Y_25	Knee_Z_25	Knee_X_25	Knee_Y_25	Ankle_Z_25	Ankle_X_25	Ankle_Y_25	Hip_Z_26	Hip_X_26	Hip_Y_26	Knee_Z_26	Knee_X_26	Knee_Y_26	Ankle_Z_26	Ankle_X_26	Ankle_Y_26	Hip_Z_27	Hip_X_27	Hip_Y_27	Knee_Z_27	Knee_X_27	Knee_Y_27	Ankle_Z_27	Ankle_X_27	Ankle_Y_27	Hip_Z_28	Hip_X_28	Hip_Y_28	Knee_Z_28	Knee_X_28	Knee_Y_28	Ankle_Z_28	Ankle_X_28	Ankle_Y_28	Hip_Z_29	Hip_X_29	Hip_Y_29	Knee_Z_29	Knee_X_29	Knee_Y_29	Ankle_Z_29	Ankle_X_29	Ankle_Y_29	Hip_Z_30	Hip_X_30	Hip_Y_30	Knee_Z_30	Knee_X_30	Knee_Y_30	Ankle_Z_30	Ankle_X_30	Ankle_Y_30	Hip_Z_31	Hip_X_31	Hip_Y_31	Knee_Z_31	Knee_X_31	Knee_Y_31	Ankle_Z_31	Ankle_X_31	Ankle_Y_31	Hip_Z_32	Hip_X_32	Hip_Y_32	Knee_Z_32	Knee_X_32	Knee_Y_32	Ankle_Z_32	Ankle_X_32	Ankle_Y_32	Hip_Z_33	Hip_X_33	Hip_Y_33	Knee_Z_33	Knee_X_33	Knee_Y_33	Ankle_Z_33	Ankle_X_33	Ankle_Y_33	Hip_Z_34	Hip_X_34	Hip_Y_34	Knee_Z_34	Knee_X_34	Knee_Y_34	Ankle_Z_34	Ankle_X_34	Ankle_Y_34	Hip_Z_35	Hip_X_35	Hip_Y_35	Knee_Z_35	Knee_X_35	Knee_Y_35	Ankle_Z_35	Ankle_X_35	Ankle_Y_35	Hip_Z_36	Hip_X_36	Hip_Y_36	Knee_Z_36	Knee_X_36	Knee_Y_36	Ankle_Z_36	Ankle_X_36	Ankle_Y_36	Hip_Z_37	Hip_X_37	Hip_Y_37	Knee_Z_37	Knee_X_37	Knee_Y_37	Ankle_Z_37	Ankle_X_37	Ankle_Y_37	Hip_Z_38	Hip_X_38	Hip_Y_38	Knee_Z_38	Knee_X_38	Knee_Y_38	Ankle_Z_38	Ankle_X_38	Ankle_Y_38	Hip_Z_39	Hip_X_39	Hip_Y_39	Knee_Z_39	Knee_X_39	Knee_Y_39	Ankle_Z_39	Ankle_X_39	Ankle_Y_39	Hip_Z_40	Hip_X_40	Hip_Y_40	Knee_Z_40	Knee_X_40	Knee_Y_40	Ankle_Z_40	Ankle_X_40	Ankle_Y_40
0	-59.690231	29.299065	-6.03008	29.448099	-1.390929	23.242371	-2.217373	-12.677534	-18.263698	-25.421671	-0.807969	-4.969218	16.489947	3.723636	25.588549	1.671038	-13.477243	-17.619191	-22.759389	-1.020597	-3.078992	14.289761	3.642466	22.304811	2.598161	-13.985082	-16.827371	-42.302402	17.072623	-2.694063	21.955602	2.304211	23.481584	3.818562	-10.94547	-15.852776	148.939517	14.98104	76.161622	48.822376	-13.762271	21.314362	-2.007809	-10.500465	-17.721901	-42.064206	17.713578	-5.612776	24.280518	2.176409	21.83218	3.1726	-10.447879	-15.315956	-23.151661	-1.038779	-2.461538	14.104324	3.347844	22.188642	0.273464	-11.286884	-16.872946	-21.477312	0.206648	-3.081761	12.807064	3.341772	21.053038	0.24285	-11.877869	-17.079981	-21.486421	0.177236	-3.066517	14.380444	3.360841	21.687959	-3.379657	-8.214227	-17.189803	-25.412779	-0.412762	-2.482004	13.349748	3.422102	22.875552	0.813526	-8.699738	-16.335788	-23.614022	-1.426495	-3.068259	14.901203	3.77492	21.392724	3.345297	-12.790722	-16.116375	-23.419131	-0.649529	-1.675103	12.486554	3.145206	23.065255	4.213569	-13.302472	-16.422993	-23.508321	-0.857277	-2.366397	14.479966	3.675221	22.957201	3.086414	-12.078291	-16.056466	-44.331595	19.375214	-4.464217	24.499295	1.510851	21.603929	3.331738	-10.00914	-15.217134	148.654282	16.060354	75.197721	48.696812	-12.749745	22.172782	2.712189	-12.45806	-16.353904	-26.241436	2.153926	-4.982567	16.735353	3.702163	23.017387	1.508292	-10.540903	-15.613906	-22.895063	-1.333877	-0.890707	13.909542	3.30743	22.31955	2.815617	-12.053541	-16.688587	-25.071827	-0.887261	-3.78701	14.829285	3.50203	22.711864	3.547002	-13.258013	-16.983883	164.954638	24.703478	73.241393	37.054835	-10.512133	23.610565	4.837393	-13.148344	-16.122684	-24.452586	-0.296773	-1.255649	11.053179	3.161863	23.304546	6.496613	-13.816228	-15.926047	-23.99782	-0.194323	-1.78685	12.121459	3.215422	22.915975	3.189395	-12.959424	-16.536661	-26.941805	-0.210058	-1.814617	14.580915	3.435222	24.709168	3.404796	-14.76208	-16.08549	-25.254712	-0.438338	-4.899518	16.188688	4.081805	20.065327	2.355871	-11.103605	-15.356965	-173.042129	39.069158	64.194291	37.355204	-10.784855	22.226068	2.544488	-12.877629	-17.332527	-25.304734	-0.944009	-3.585065	14.264799	3.217243	21.800568	2.009538	-12.44502	-16.707897	-26.554161	1.64277	-5.594567	13.150396	2.96373	19.958416	4.91337	-11.439909	-16.293186	-28.555346	0.388181	-5.909421	13.275368	3.391217	22.396688	5.793647	-13.508686	-16.211853	-130.999465	49.307954	38.511947	38.968181	-8.26588	19.805783	0.546326	-11.566945	-16.87933	164.986708	25.247492	72.909884	40.997181	-11.782051	21.262388	-1.249238	-12.082856	-17.668387	-22.54889	0.744282	-4.324829	14.276003	3.682727	21.447005	-0.214316	-9.048489	-16.153794	-22.771186	-0.863973	-3.621468	12.124017	3.035704	22.675222	3.059223	-13.390179	-17.153647	-27.392649	2.468893	-3.432963	16.864402	3.682058	19.982105	3.725819	-11.376506	-16.377558	-23.332116	-0.251372	1.336518	12.116619	3.081318	22.847091	4.768283	-12.139829	-16.536983	-46.260413	16.742482	-6.370762	23.735433	1.819252	24.584613	4.480498	-13.490919	-16.508302	-25.584001	-0.607423	-3.06916	14.986293	3.447728	22.16619	2.265222	-10.302593	-15.763924	-27.300398	-0.59956	-4.562713	17.38299	4.042337	19.921619	0.375688	-9.5376	-16.70558	-22.808857	-0.346524	-0.9507	12.093789	3.232651	21.244001	6.210046	-11.334194	-15.932638	-25.338243	1.502959	-0.594524	13.230276	3.645744	24.787465	5.303552	-7.605182	-14.719517	-22.563167	0.258549	-0.007508	6.459204	2.462163	26.406885	9.935693	-11.479478	-13.917956	-23.542688	1.461467	-0.340515	10.426154	3.238097	24.480261	6.8894	-10.926107	-14.476561
1	-144.419601	42.9597	56.598247	38.454519	-10.171249	24.351652	-1.338279	-13.261936	-18.978453	-24.795251	-1.104963	-4.489455	16.547618	3.820089	26.518917	2.05011	-13.748416	-17.977146	-22.016701	-1.281368	-2.563515	13.758183	3.659683	23.718063	2.799357	-14.423909	-17.549507	-114.988999	44.371045	42.105858	36.989754	-5.659378	23.284133	4.395866	-11.690925	-15.898054	139.876051	12.737678	72.117862	57.770472	-13.308095	20.928454	-1.470309	-11.237259	-18.230348	-106.923293	47.296082	36.278678	38.36866	-6.37939	22.009322	3.761038	-11.442163	-15.528418	-22.366793	-1.298072	-2.106951	13.494074	3.341959	23.299451	1.144569	-12.026296	-17.279711	-20.742811	0.043727	-2.761409	11.987771	3.305113	22.043696	1.211621	-12.273176	-17.555341	-20.796952	-0.158939	-2.343755	13.620915	3.396272	22.6042	-2.884738	-8.592591	-17.877511	-24.720517	-0.550169	-2.163136	12.685378	3.375047	23.498753	1.393329	-9.07861	-16.557411	-22.924262	-1.594937	-2.744935	14.314662	3.728361	22.438297	3.872374	-13.354088	-16.3508	-22.710898	-0.92315	-1.028977	11.751993	2.972079	23.982628	4.767739	-14.351238	-16.582539	-22.809872	-0.998998	-1.925083	13.793776	3.614993	23.879506	3.653324	-12.995417	-16.15584	-121.844521	45.525132	46.69451	38.037579	-7.452725	22.289084	3.781254	-10.576592	-15.672271	139.389278	13.891722	70.96176	57.827003	-12.058493	21.255291	3.454776	-13.656377	-16.690071	-29.767826	5.645612	-5.39536	18.207937	3.421293	23.807031	1.968231	-11.45165	-16.238536	-22.05723	-1.444425	-0.57022	13.286594	3.302005	23.251093	3.52157	-12.500857	-16.919776	-24.728532	-0.968387	-3.531043	14.123579	3.399985	23.870544	4.273704	-14.5913	-17.168766	150.079349	16.776308	73.252918	45.223898	-10.501622	23.349388	5.359088	-13.698894	-16.283706	-23.773095	-0.684215	-1.023071	10.389345	3.031942	24.264552	6.991808	-14.673247	-16.108936	-23.365983	-0.315151	-1.406639	11.80768	3.137225	23.739098	3.674656	-13.087583	-16.657401	-26.302992	-0.340895	-1.407654	14.256726	3.435497	25.454536	3.862681	-15.203451	-16.016152	-24.587954	-0.533495	-4.450548	15.427864	4.018118	21.209882	2.747783	-11.782958	-15.746317	162.758223	24.753951	74.584723	38.857246	-11.808812	23.019787	3.136434	-13.746278	-17.55573	-24.682283	-1.220024	-2.980396	13.564212	3.12624	22.758224	2.725967	-13.506659	-17.092224	-30.529645	5.745288	-6.393056	15.244964	2.38395	21.039951	5.325382	-11.770205	-16.317053	-27.841141	-0.012734	-5.26265	12.850345	3.390239	23.610098	6.030617	-13.985566	-16.270392	164.407428	24.319721	75.629784	39.797567	-11.785446	21.11802	1.18037	-11.922238	-17.506082	150.028846	17.291846	72.831291	49.201668	-11.700745	21.323237	-0.641249	-12.678101	-18.360405	-21.789876	0.61996	-3.802347	13.472823	3.639895	22.3823	0.404186	-9.597748	-16.597199	-22.174686	-1.341457	-3.139503	11.423764	2.89084	23.62555	3.489234	-14.518969	-17.612374	-30.97863	5.836153	-4.427458	18.406563	3.303233	21.249594	4.361356	-12.408543	-16.884532	-22.820507	-0.383071	1.097374	12.045154	3.026335	23.548644	5.144082	-12.21604	-16.55967	-118.870991	45.876668	38.92835	38.202185	-6.26592	25.254075	5.287877	-14.444223	-16.698203	-24.934989	-0.78864	-2.809636	14.694995	3.506415	23.026991	2.807254	-10.295295	-15.78312	-26.700212	-0.899534	-4.019716	16.915863	4.141955	20.954376	0.734534	-9.892374	-16.82812	-23.635512	0.631444	-1.061879	11.827471	2.887768	21.858152	6.715806	-12.29527	-15.975281	-25.524484	1.976133	-0.46621	13.143314	3.626746	25.729521	5.839823	-7.741302	-14.597395	-21.949034	0.189458	0.524683	5.821506	2.223694	26.634698	10.477806	-11.863875	-13.790122	-22.887503	1.274887	0.197281	9.553756	3.046423	25.244968	7.695028	-11.542189	-14.370614
2	168.472297	28.734873	71.919783	39.977181	-11.234195	25.466938	-0.339121	-13.118122	-19.671688	-24.145579	-1.402197	-4.136423	17.234678	3.902865	27.048118	2.225971	-12.838966	-17.995651	-21.326957	-1.485782	-2.201337	13.803359	3.714488	25.042575	2.972377	-14.169831	-18.052083	165.581329	21.912163	75.024332	38.984176	-9.279451	23.910391	4.756326	-11.658312	-16.013658	134.459773	12.662065	69.019126	64.132743	-12.156788	20.379342	-0.690239	-11.001409	-18.547987	165.858133	23.890947	76.232409	39.886027	-10.523731	23.011407	4.247142	-11.594374	-15.769957	-21.615882	-1.525778	-1.928535	13.484406	3.406677	24.367743	1.906193	-12.023741	-17.562492	-20.070812	-0.073314	-2.601439	11.785868	3.291071	23.040905	2.113472	-11.790325	-17.884975	-20.146384	-0.431374	-1.859461	13.37012	3.510242	23.583077	-2.233678	-8.399429	-18.235825	-24.026413	-0.601142	-2.058573	12.617177	3.393829	24.092025	1.911929	-8.878223	-16.602046	-22.291677	-1.686252	-2.630464	14.363388	3.739609	23.469815	4.287078	-13.222336	-16.392896	-22.04289	-1.135013	-0.658872	11.621378	2.913127	24.923916	5.250583	-14.544527	-16.559741	-22.153926	-1.080799	-1.696592	13.707731	3.633599	24.786363	4.093728	-13.095627	-16.111093	162.721579	21.144358	77.105787	39.493395	-10.557873	23.551455	4.167855	-10.532892	-15.97226	133.937115	13.889088	67.834514	64.208677	-10.865291	20.268792	4.127168	-14.013156	-16.834113	-48.089669	19.201192	-3.079142	25.327693	1.766801	24.542292	2.404411	-11.510849	-16.685342	-21.263743	-1.478753	-0.517198	13.250687	3.327032	24.088164	4.148105	-12.200662	-16.859423	-25.509926	-0.06522	-3.913913	14.628493	3.391515	25.176008	5.002466	-15.182795	-17.2424	140.522583	14.629094	69.680535	54.813098	-9.573627	22.213808	5.872536	-13.434488	-16.364762	-23.119334	-1.008952	-0.999755	10.331266	2.978245	25.299624	7.460379	-14.812817	-16.294559	-22.732257	-0.42121	-1.206362	12.039215	3.13899	24.462976	4.079403	-12.452789	-16.616434	-25.687339	-0.38405	-1.188761	14.536186	3.514795	26.177978	4.114333	-14.6763	-16.045272	-23.957689	-0.572173	-4.180051	15.308569	3.983529	22.421246	3.082497	-11.739598	-16.029709	157.452002	21.30433	74.88388	41.625072	-11.481181	23.608779	3.616898	-13.908047	-17.703532	-24.102563	-1.421195	-2.647207	13.45444	3.101344	23.848489	3.393542	-13.751779	-17.438602	-53.580294	21.309059	-1.55573	23.487511	-0.331598	22.108738	5.734253	-11.630822	-16.209259	-27.138655	-0.336988	-4.752627	13.000047	3.403992	24.665399	6.190286	-13.805549	-16.246921	149.636381	15.518325	75.251198	48.632688	-12.239331	21.195729	1.730701	-11.437355	-17.825945	140.437902	15.18717	69.165519	58.793231	-10.607596	20.482648	0.023764	-12.338601	-18.882838	-21.05993	0.532243	-3.450014	13.250104	3.652978	23.342202	1.128932	-9.291048	-16.836887	-21.617824	-1.778571	-2.869265	11.258593	2.847998	24.704561	3.938627	-14.942949	-18.044618	-50.224425	19.46068	-2.216867	25.727389	1.33667	22.531144	4.990441	-12.672676	-17.216878	-22.360642	-0.480301	0.679539	12.563002	3.075406	24.224905	5.393091	-11.720107	-16.465503	163.325107	25.029902	71.820366	40.540522	-9.270117	26.402219	5.952274	-14.438998	-16.816923	-24.297089	-0.944421	-2.753188	14.972086	3.59869	23.786446	3.300309	-9.415652	-15.633306	-26.14628	-1.054493	-3.81196	17.115381	4.263765	22.015973	1.023968	-9.671638	-16.576494	-28.462204	4.863484	-2.448692	14.209616	2.454884	22.734093	7.121529	-12.658061	-16.006636	-27.626136	4.030352	-1.090303	14.643876	3.677285	26.561467	6.345019	-7.524026	-14.388414	-21.418347	0.183794	0.891243	5.833284	2.109922	26.855352	10.843125	-11.857876	-13.791369	-22.259553	1.167941	0.526871	9.304862	2.923384	26.007029	8.415925	-11.584758	-14.259807
3	164.612954	26.321174	72.930904	41.903637	-10.764184	26.144882	0.566368	-12.250707	-20.144373	-23.519138	-1.672838	-3.848846	18.591499	3.888032	26.948618	2.007715	-10.7361	-17.693938	-20.665028	-1.670613	-1.956491	14.371347	3.810156	26.050391	3.101946	-13.399807	-18.215383	150.661691	13.860819	74.958631	48.184296	-9.745015	23.167138	4.859658	-10.96515	-16.154676	132.062718	12.885367	67.540386	67.676246	-11.031886	20.185977	0.231589	-9.703894	-18.710623	151.315685	14.988277	76.500547	47.918656	-11.087784	22.78108	4.539003	-10.881199	-15.906395	-20.890694	-1.743178	-1.891751	14.049058	3.509201	25.160897	2.43659	-11.257429	-17.6468	-19.459584	-0.179833	-2.551846	12.216247	3.294006	23.766533	2.784854	-10.552497	-17.969826	-19.512249	-0.666609	-1.556624	13.605803	3.684969	24.417626	-1.49437	-7.823532	-18.234556	-23.328363	-0.612908	-2.085793	13.119545	3.479366	24.513011	2.325439	-8.175157	-16.505984	-21.678089	-1.750382	-2.657609	15.000536	3.812335	24.323951	4.477239	-12.44845	-16.269666	-21.406107	-1.312114	-0.500376	12.072805	2.966384	25.683724	5.569777	-13.977717	-16.424532	-21.517551	-1.135272	-1.633154	14.19361	3.722117	25.524096	4.314463	-12.429466	-15.943133	148.578563	13.301741	76.05413	48.792037	-10.803257	23.353146	4.446604	-9.963034	-16.065031	131.487276	14.143986	66.307302	67.867745	-9.830068	19.708326	4.561356	-13.452571	-16.796706	-89.10916	45.690482	39.90251	40.15907	-6.103779	24.600597	2.752687	-10.745855	-16.822476	-20.504568	-1.492968	-0.651366	13.784023	3.392278	24.66954	4.54594	-11.297911	-16.571702	-30.094381	4.237041	-5.555979	17.699091	3.377845	26.420964	5.578121	-14.9656	-17.206796	134.887493	14.515337	66.988521	61.699908	-8.477967	21.064784	6.224568	-12.478403	-16.368644	-22.48027	-1.308171	-1.101224	10.858585	3.023631	26.223206	7.790699	-14.25721	-16.469752	-22.077901	-0.558672	-1.110596	12.79349	3.216622	24.92665	4.274905	-11.156271	-16.416444	-25.079039	-0.378224	-1.126408	15.402491	3.598677	26.591986	4.073455	-13.233075	-15.989817	-23.333335	-0.596693	-4.014312	15.790355	3.971803	23.436974	3.288931	-11.005319	-16.151817	157.433991	21.136913	74.525516	42.705932	-10.849655	24.189693	3.913643	-13.462253	-17.727234	-23.54026	-1.60183	-2.496151	13.936712	3.129665	24.745467	3.843195	-13.170329	-17.656931	-80.232102	44.429833	48.111461	37.561059	-9.415496	22.962903	6.054135	-11.109122	-16.092319	-26.418315	-0.618657	-4.377097	13.637745	3.446986	25.438772	6.278657	-13.012357	-16.139986	140.301521	12.960413	71.374567	58.605983	-12.033205	20.197282	2.078038	-10.262579	-17.781247	134.842913	15.048997	66.497604	65.537129	-9.36688	19.552879	0.640827	-11.102846	-19.154896	-20.352083	0.452574	-3.203983	13.607635	3.68106	24.033194	1.803616	-8.172701	-16.955061	-21.088517	-2.204157	-2.741192	11.618575	2.918945	25.677386	4.335126	-14.702992	-18.364689	-95.494322	45.117076	43.482086	40.237934	-7.190764	23.311787	5.461623	-12.080763	-17.398507	-21.928422	-0.581291	0.184054	13.616006	3.228616	24.76677	5.404662	-10.711572	-16.385954	148.377582	17.877912	71.520542	50.215545	-8.512348	25.700801	6.251982	-13.474656	-16.861933	-23.661002	-1.092555	-2.833789	15.824312	3.647783	24.195831	3.522266	-7.61513	-15.350361	-25.603269	-1.09847	-3.870176	17.911832	4.402736	22.970243	1.189711	-8.896559	-16.104284	-58.109339	20.661781	3.894633	23.442817	0.173768	23.635862	7.459192	-12.582397	-16.104632	-37.05528	11.726734	-2.216098	19.959096	3.522143	27.066718	6.712738	-6.953284	-14.217577	-20.963606	0.192461	1.190515	6.495055	2.140716	26.962075	11.012966	-11.609509	-13.948232	-21.657966	1.08147	0.756662	9.687104	2.886928	26.587402	8.897252	-11.123048	-14.178192
4	103.596429	32.469972	68.083502	41.58732	-9.870945	26.519043	1.135289	-10.530636	-20.300663	-22.941973	-1.906264	-3.62316	20.586572	3.668673	26.113623	1.147268	-7.495182	-17.003851	-20.009529	-1.857354	-1.797208	15.392219	3.947883	26.665453	3.118521	-12.168301	-18.1321	141.379472	11.417724	71.494296	58.163174	-9.606103	21.527779	4.650826	-9.661343	-16.278422	131.5538	12.910398	67.125165	69.526645	-10.323968	20.300364	0.991877	-7.383883	-18.726252	143.694234	12.396749	73.605996	56.13527	-11.119813	21.81765	4.471264	-9.303268	-15.869548	-20.197416	-1.951993	-1.96018	15.161323	3.594115	25.515049	2.584338	-9.60929	-17.548038	-18.900127	-0.313768	-2.575485	13.27691	3.289221	23.994916	3.019631	-8.621879	-17.777084	-18.869437	-0.885062	-1.373973	14.286918	3.908026	25.011702	-0.765836	-7.00695	-17.997611	-22.629246	-0.626446	-2.17996	14.149632	3.603178	24.661782	2.534575	-6.93079	-16.315867	-21.056052	-1.817975	-2.760964	16.177614	3.920589	24.882318	4.258143	-11.006265	-16.141637	-20.797842	-1.462825	-0.477525	13.071489	3.114708	26.135245	5.567794	-12.786261	-16.333906	-20.885707	-1.189005	-1.670409	15.231102	3.84335	25.946095	4.149258	-11.054771	-15.762621	139.462612	11.15638	71.986827	58.87413	-10.342424	22.023472	4.505316	-8.881234	-16.008598	130.732059	14.204935	65.719797	70.137834	-9.233224	19.460682	4.512036	-11.901931	-16.674816	163.925201	23.096452	76.167137	43.053598	-10.139939	25.01978	2.86704	-9.170449	-16.645719	-19.780963	-1.501489	-0.893154	14.873941	3.455021	24.884638	4.502704	-9.840127	-16.227991	-57.943696	21.39426	0.135955	27.604125	1.549899	27.133169	5.803477	-13.86657	-17.140885	132.2722	14.700631	65.68459	65.916193	-7.700937	20.348239	6.191517	-10.859162	-16.3987	-21.846267	-1.608659	-1.260627	11.937612	3.161849	26.863242	7.753412	-12.89666	-16.693162	-21.416014	-0.723433	-1.069575	14.052775	3.323393	25.024772	4.082789	-9.205603	-16.149032	-24.462849	-0.372925	-1.185716	16.831191	3.599159	26.477549	3.586196	-10.887098	-15.723051	-22.704633	-0.641767	-3.895317	16.838968	3.972818	24.053957	3.182161	-9.553488	-16.166832	155.835222	20.130238	74.188679	45.107204	-10.359234	24.420314	3.919693	-12.452704	-17.667453	-22.970379	-1.79479	-2.451533	14.990626	3.182293	25.21619	3.890582	-11.743442	-17.759208	160.106856	21.220323	77.801176	41.371312	-12.758416	23.767699	6.097084	-10.094172	-16.151105	-25.664118	-0.895892	-4.101529	14.719459	3.500298	25.79394	6.158959	-11.519652	-16.022509	135.206013	12.660603	68.615459	65.434094	-11.7074	19.07783	2.061756	-8.409937	-17.447973	132.395953	15.078532	65.342086	69.435012	-8.644205	19.064653	0.989847	-9.02821	-19.150769	-19.675191	0.357764	-3.015122	14.549213	3.684046	24.2392	2.190021	-6.299387	-17.03491	-20.565745	-2.632729	-2.688788	12.478244	3.095518	26.378915	4.548563	-13.816898	-18.594142	161.855738	22.366432	76.40083	43.26021	-10.875165	24.324895	5.56762	-10.476211	-17.575597	-21.49077	-0.697539	-0.318689	15.129443	3.431251	25.065952	5.022016	-9.035425	-16.497068	139.068326	16.241995	68.065454	60.5067	-7.372236	23.750328	5.917833	-11.497713	-16.907305	-23.03843	-1.244082	-2.994433	17.271494	3.548708	24.026852	3.144952	-4.872441	-14.92879	-25.053871	-1.066411	-4.096756	19.240739	4.530065	23.690827	1.094344	-7.504812	-15.618881	-64.814491	39.787408	49.756534	37.729728	-7.122951	24.205625	7.682671	-12.172583	-16.325821	-79.841329	31.440229	10.297294	32.609348	0.864245	26.752872	6.72524	-5.844743	-14.214362	-20.570069	0.181944	1.460808	7.754792	2.323253	26.889247	10.953135	-11.114588	-14.272945	-21.081234	0.96722	0.96773	10.693135	2.940607	26.832589	8.958654	-10.080502	-14.18952
