Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-18.099814	-4.3705	-13.38483	10.763743	6.576047	26.672789	-8.199699	-5.920197	-12.893971
1	-17.735954	-4.378981	-13.951388	11.916861	7.000249	27.131123	-8.306325	-5.877487	-12.537732
2	-17.279444	-4.489071	-14.390827	13.232451	7.508317	27.363357	-8.133291	-5.776969	-12.120767
3	-16.729	-4.72246	-14.562228	14.671523	8.035286	27.162475	-7.490025	-5.509838	-11.540262
4	-16.081591	-5.078882	-14.360995	16.189005	8.493613	26.376512	-6.367105	-4.921839	-10.708392
5	-15.343524	-5.524099	-13.797796	17.746313	8.782829	25.008723	-5.057676	-3.876083	-9.595031
6	-14.566079	-5.991776	-13.0479	19.371954	8.812611	23.252431	-4.059892	-2.357724	-8.244934
7	-13.888932	-6.399422	-12.491061	21.208085	8.582027	21.600903	-3.909566	-0.564489	-6.835229
8	-13.455687	-6.735749	-12.423513	23.347079	8.33349	20.641115	-4.614825	1.155157	-5.676585
9	-13.35832	-7.071173	-12.823322	25.802642	8.337963	20.604103	-5.93895	2.578802	-5.028102
10	-13.609993	-7.531898	-13.331712	28.521463	8.734552	21.101444	-7.608744	3.594884	-4.900707
11	-14.130894	-8.220832	-13.534918	31.387814	9.443251	21.376193	-9.454201	4.17267	-5.032232
12	-14.736205	-9.138782	-13.233201	34.188717	10.237186	20.867189	-11.336778	4.369667	-5.112446
13	-15.151311	-10.179621	-12.472999	36.64838	10.89133	19.530762	-13.109583	4.332262	-4.970581
14	-15.20355	-11.195719	-11.492123	38.652693	11.349907	17.830075	-14.748598	4.226824	-4.655606
15	-14.849983	-12.064939	-10.474821	40.182277	11.619461	16.172842	-16.28818	4.152658	-4.258882
16	-14.146974	-12.698221	-9.523754	41.273085	11.692565	14.790858	-17.730452	4.163988	-3.844144
17	-13.171398	-13.063321	-8.648681	41.969128	11.567423	13.725921	-19.053675	4.252126	-3.462957
18	-11.957289	-13.161994	-7.819344	42.295039	11.292719	12.967563	-20.256454	4.376577	-3.199773
19	-10.517521	-13.021115	-7.047085	42.280065	10.975235	12.546916	-21.354769	4.501351	-3.094021
