Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-25.677596	1.699814	-12.690897	8.388285	2.051675	29.270033	-11.65992	-4.191051	-17.685012
1	-25.800519	1.524854	-12.441041	10.222715	2.675998	28.578892	-10.778963	-3.335477	-17.504291
2	-25.994085	1.325798	-12.163017	12.329255	3.333265	27.761748	-9.60805	-2.20998	-17.283088
3	-26.280367	1.102586	-11.9423	14.705012	3.98337	26.819113	-8.258788	-0.812028	-16.906404
4	-26.65426	0.865564	-11.844844	17.267123	4.605591	25.83204	-6.965864	0.718244	-16.347308
5	-27.147567	0.620572	-11.957403	20.045301	5.196413	24.887793	-6.005654	2.268474	-15.568089
6	-27.742947	0.374577	-12.252027	23.011872	5.780249	24.048941	-5.523159	3.717499	-14.64857
7	-28.441426	0.122213	-12.68909	26.199899	6.374413	23.341869	-5.734076	4.9469	-13.636896
8	-29.188317	-0.157204	-13.112424	29.534041	6.966337	22.670408	-6.534979	5.94635	-12.606449
9	-29.913432	-0.511514	-13.31839	32.926364	7.502135	21.887338	-7.911327	6.682549	-11.596945
10	-30.526946	-0.965694	-13.177636	36.225223	7.926547	20.883801	-9.630293	7.226172	-10.629599
11	-30.911922	-1.537309	-12.569096	39.250614	8.168584	19.587342	-11.562584	7.605336	-9.724922
12	-31.029061	-2.174756	-11.590475	41.909377	8.229523	18.100318	-13.541092	7.894511	-8.884339
13	-30.817667	-2.816861	-10.326266	44.074771	8.107124	16.553093	-15.46575	8.129813	-8.123615
14	-30.318206	-3.39494	-8.955584	45.767947	7.866144	15.1165	-17.283676	8.347076	-7.433485
15	-29.528722	-3.84846	-7.599326	46.946365	7.548029	13.943227	-18.957881	8.56366	-6.815459
16	-28.515756	-4.160529	-6.338716	47.686019	7.201291	13.092385	-20.493423	8.791744	-6.25986
17	-27.310016	-4.320871	-5.220177	47.99545	6.849471	12.609528	-21.884555	9.034828	-5.770141
18	-25.976839	-4.367874	-4.244798	47.959105	6.5096	12.432249	-23.15173	9.281453	-5.346203
19	-24.549926	-4.333192	-3.413931	47.603261	6.192551	12.511193	-24.283791	9.508717	-5.008209
20	-23.061766	-4.258252	-2.697764	46.985973	5.902326	12.749366	-25.263754	9.686191	-4.783528
21	-21.525828	-4.168245	-2.080613	46.124292	5.64688	13.080913	-26.046218	9.780718	-4.713218
22	-19.959098	-4.082746	-1.548735	45.053062	5.43263	13.446659	-26.592907	9.77083	-4.813985
23	-18.372861	-4.010335	-1.109755	43.786836	5.261576	13.819445	-26.847331	9.637721	-5.104734
24	-16.775792	-3.950919	-0.77737	42.350364	5.127919	14.196433	-26.770519	9.374346	-5.591115
