Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-28.651235	-0.625532	-5.076368	13.901908	2.119919	15.895305	4.799749	-11.56664	-9.608161
1	-28.353669	-0.677069	-5.819706	15.170351	2.185846	16.287778	4.756049	-10.680241	-9.365635
2	-28.090976	-0.730614	-6.55275	17.017982	2.180213	16.438014	4.167713	-8.828913	-8.960706
3	-27.897738	-0.846228	-7.170214	19.471496	2.05359	16.145538	2.623772	-6.227692	-8.359178
4	-27.795386	-1.064924	-7.603295	22.375021	1.856	15.537708	0.213965	-3.420372	-7.601596
5	-27.767758	-1.409568	-7.857904	25.416921	1.794104	15.001146	-2.499328	-1.004424	-6.968022
6	-27.766769	-1.910422	-7.973643	28.343468	2.062572	14.697818	-5.027458	0.718701	-6.690601
7	-27.740904	-2.60801	-7.95519	31.089139	2.605772	14.304802	-7.272921	1.768312	-6.556207
8	-27.643846	-3.506909	-7.762508	33.683227	3.111334	13.30365	-9.348974	2.247774	-6.066469
9	-27.447174	-4.458351	-7.448532	36.107972	3.288311	11.706363	-11.360092	2.361727	-5.022728
10	-27.127746	-5.274111	-7.121735	38.239687	3.058527	9.908634	-13.300271	2.275319	-3.566958
11	-26.675245	-5.811234	-6.875767	39.952736	2.551636	8.409329	-15.103932	2.172384	-2.075951
12	-26.087846	-6.031834	-6.744158	41.193301	2.014687	7.584421	-16.701074	2.219018	-0.966354
13	-25.365282	-6.004028	-6.690777	41.992204	1.615173	7.485561	-18.064982	2.498272	-0.411194
14	-24.516342	-5.839007	-6.639836	42.425681	1.369347	7.86683	-19.217047	2.985946	-0.301824
15	-23.547453	-5.626939	-6.525071	42.541837	1.239575	8.423891	-20.177358	3.576304	-0.460621
16	-22.465392	-5.428932	-6.335593	42.403542	1.147224	8.890477	-20.971638	4.117947	-0.683231
17	-21.266559	-5.265228	-6.106617	42.048837	0.998046	9.100448	-21.611195	4.510964	-0.789826
18	-19.953525	-5.124739	-5.902018	41.487998	0.765863	9.038697	-22.088392	4.72914	-0.724948
19	-18.543072	-4.983257	-5.787262	40.720656	0.533981	8.844545	-22.380998	4.799562	-0.611683
20	-17.053528	-4.820509	-5.801655	39.748385	0.402336	8.683257	-22.458959	4.763642	-0.602416
21	-15.487886	-4.626845	-5.94752	38.568088	0.402053	8.658821	-22.250707	4.673089	-0.775604
22	-13.83456	-4.396907	-6.202782	37.168094	0.507298	8.822242	-21.654305	4.572103	-1.167974
23	-12.099183	-4.126891	-6.528169	35.590936	0.648286	9.131179	-20.712333	4.446609	-1.7015
24	-10.302464	-3.820922	-6.875157	33.905945	0.771387	9.504545	-19.505414	4.268404	-2.270504
25	-8.474363	-3.495101	-7.167184	32.169236	0.873689	9.904452	-18.036704	4.033469	-2.870228
26	-6.653843	-3.16032	-7.313158	30.423018	0.980363	10.330253	-16.303268	3.731347	-3.551419
27	-4.87476	-2.80632	-7.252868	28.689195	1.104294	10.78464	-14.313403	3.341317	-4.346525
28	-3.165172	-2.424604	-6.992516	26.979588	1.248684	11.278083	-12.078316	2.849473	-5.259956
29	-1.551055	-2.029007	-6.593308	25.310092	1.43041	11.849372	-9.605248	2.24925	-6.286497
30	-0.030801	-1.634964	-6.119404	23.695152	1.659455	12.511273	-6.904656	1.541816	-7.399091
31	1.417498	-1.242163	-5.587444	22.147253	1.921124	13.203525	-4.01531	0.724725	-8.528652
32	2.783389	-0.861698	-4.981306	20.692185	2.196132	13.828148	-0.991113	-0.207437	-9.577484
33	4.025798	-0.523606	-4.306421	19.363685	2.469548	14.303855	2.106191	-1.243014	-10.464988
34	5.103549	-0.255333	-3.615932	18.198172	2.739253	14.62927	5.231017	-2.35098	-11.16443
35	5.998031	-0.073004	-2.98099	17.230028	3.011929	14.864894	8.343507	-3.480275	-11.670626
36	6.708017	0.003829	-2.465918	16.493872	3.307447	15.101984	11.374249	-4.586684	-11.980433
37	7.241697	-0.050103	-2.124831	16.022708	3.673948	15.467463	14.218084	-5.674854	-12.125364
38	7.62306	-0.227536	-1.960156	15.819855	4.14252	16.01141	16.801264	-6.783537	-12.163658
39	7.857056	-0.50301	-1.960456	15.913586	4.715552	16.686053	19.070095	-7.910318	-12.130726
40	7.951772	-0.829932	-2.097051	16.337154	5.367471	17.382974	21.014834	-8.959943	-12.064926
41	7.928195	-1.166894	-2.318316	17.122831	6.051915	17.9719	22.636924	-9.777362	-12.02231
42	7.817549	-1.505117	-2.574526	18.293923	6.730611	18.337861	23.859387	-10.251997	-12.095567
43	7.634957	-1.84685	-2.845961	19.873438	7.372404	18.379827	24.512147	-10.357612	-12.364303
44	7.364328	-2.163898	-3.114782	21.898449	7.907052	17.980904	24.454639	-10.099051	-12.780079
45	7.000143	-2.419401	-3.340332	24.30201	8.284452	17.185663	23.84563	-9.566506	-13.184622
46	6.539238	-2.587357	-3.480554	27.02484	8.500725	16.110046	22.870156	-8.876156	-13.514831
47	5.989042	-2.647778	-3.494606	29.995278	8.594367	14.897214	21.707591	-8.180037	-13.790796
48	5.365801	-2.580063	-3.328244	33.147928	8.622338	13.644199	20.462927	-7.616758	-14.042312
49	4.683837	-2.370373	-2.925588	36.427237	8.659281	12.40887	19.150149	-7.303936	-14.306403
