Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
7.535	2135.929	1106.376	1586.151	2138.135	1089.728	1362.304	1963.671	1154.708	1529.884	1967.677	1156.573	1426.466	2071.831	1180.657	1634.125	2097.76	1180.377	1328.749	2112.991	810.952	1649.769	2150.643	708.153	1637.545	2055.4	795.951	1618.637	2088.529	691.744	1602.85	2204.025	296.241	1611.153	2227.272	219.957	1595.22	2164.577	292.097	1574.522	2185.845	216.352	1558.258	2203.451	80.794	1528.988	2212.511	36.897	1522.444	2236.064	57.17	1574.989	1966.703	855.046	1297.587	1940.897	747.85	1305.252	1916.88	872.624	1341.358	1885.344	767.452	1345.864	1671.526	407.29	1339.327	1626.433	340.442	1348.975	1655.856	426.681	1386.123	1607.103	357.78	1393.047	1532.975	301.364	1424.742	1492.786	287.008	1441.378	1504.859	271.238	1388.167																			2415.601	136.47	1503.621	2388.154	104.599	1606.5																									1617.958	98.692	1432.536	1558.806	126.448	1344.142				2363.299	152.992	1551.252
7.542	2136.254	1103.722	1586.379	2138.05	1087.869	1362.439	1963.426	1150.774	1530.131	1967.471	1153.067	1426.725	2072.025	1176.961	1634.743	2096.652	1178.408	1329.214	2114.367	808.07	1650.123	2151.962	705.447	1637.934	2056.487	792.898	1619.613	2089.575	688.708	1603.909	2202.458	292.93	1612.302	2225.082	216.502	1596.44	2162.841	288.88	1575.933	2183.522	212.969	1559.581	2200.206	77.481	1529.585	2208.949	33.326	1523.115	2231.842	53.538	1575.995	1970.134	850.111	1297.861	1946.393	742.279	1305.001	1920.505	866.42	1342.656	1890.75	760.637	1345.773	1672.581	411.181	1339.149	1624.797	346.138	1348.658	1658.147	430.925	1386.257	1606.457	364.193	1393.102	1530.253	311.036	1424.082	1489.466	298.145	1440.558	1500.933	282.328	1387.447																			2413.043	131.708	1507.112	2383.849	100.127	1609.483																									1607.217	104.896	1430.485	1548.519	135.679	1342.271				2360.435	149.044	1553.656
7.548	2136.46	1100.736	1586.626	2137.856	1085.466	1362.662	1963.072	1146.382	1530.294	1967.212	1148.935	1426.942	2071.86	1172.942	1635.372	2095.269	1175.812	1329.648	2115.896	805.4	1650.782	2154.05	702.426	1638.063	2057.969	789.47	1620.472	2091.276	685.356	1604.829	2199.706	289.073	1613.702	2221.15	212.39	1597.85	2159.8	285.631	1577.468	2179.287	209.365	1561.136	2194.174	74.812	1530.203	2202.233	30.739	1523.644	2224.953	50.078	1576.882	1973.718	844.383	1298.269	1952.269	735.942	1304.774	1923.978	859.299	1343.531	1896.668	752.97	1345.878	1674.511	415.038	1338.976	1623.96	352.126	1348.614	1661.411	435.101	1386.366	1606.717	370.773	1393.264	1528.514	320.75	1423.673	1487.205	309.373	1439.964	1498.075	293.69	1386.767																			2407.872	125.891	1510.076	2377.163	94.055	1612.098																									1596.377	111.433	1428.4	1539.641	145.689	1340.196				2354.577	143.38	1556.645
7.555	2136.562	1097.357	1586.948	2137.607	1082.491	1362.906	1962.586	1141.474	1530.405	1966.771	1144.163	1427.234	2071.366	1168.486	1636.053	2093.725	1172.614	1329.912	2118.011	801.587	1650.448	2156.331	699.222	1638.039	2059.695	785.698	1621.17	2093.428	681.585	1605.46	2195.789	284.912	1615.121	2215.623	207.773	1599.17	2155.732	282.382	1579.075	2173.606	205.628	1562.67	2185.451	74.924	1530.861	2191.183	30.614	1524.137	2214.451	48.345	1577.615	1977.23	838.074	1298.655	1958.397	729.074	1304.53	1927.598	851.145	1344.815	1902.717	744.62	1346.135	1677.397	418.774	1338.657	1624.268	358.167	1348.236	1665.596	439.244	1386.363	1608.391	377.371	1393.452	1527.716	330.49	1423.49	1485.755	320.695	1439.291	1496.341	305.138	1386.052																			2400.199	118.191	1512.51	2367.5	86.363	1614.266																									1586.896	118.559	1425.996	1532.053	156.128	1337.965				2346.931	136.408	1559.196
7.562	2136.625	1093.601	1587.428	2137.28	1078.952	1363.065	1962.156	1136.067	1530.507	1966.408	1138.837	1427.448	2070.643	1163.644	1636.76	2091.944	1168.69	1330.042	2119.945	798.109	1650.902	2158.805	695.637	1638.083	2061.601	781.477	1621.816	2095.587	677.542	1606.195	2190.921	280.736	1616.399	2209.369	202.723	1601.176	2150.712	279.103	1580.521	2166.695	201.833	1564.106	2173.813	76.127	1531.562	2176.575	31.491	1524.453	2200.491	47.293	1578.248	1980.936	831.204	1299.221	1964.282	722.312	1303.453	1931.322	842.962	1345.754	1909.445	734.78	1347.587	1681.268	422.488	1338.199	1625.538	364.226	1347.804	1670.915	443.061	1386.181	1611.026	383.804	1393.328	1528.033	340.196	1423.327	1485.541	331.895	1438.815	1495.88	316.679	1385.418																			2389.549	107.616	1514.293	2354.04	76.34	1615.615																									1578.651	126.028	1423.436	1525.904	166.995	1335.957				2338.063	128.508	1560.684
7.568	2136.543	1089.448	1587.985	2137.016	1074.8	1363.284	1961.471	1130.323	1530.705	1965.841	1133.065	1427.799	2069.648	1158.202	1637.673	2090.08	1164.094	1329.982	2121.993	793.927	1651.011	2161.282	691.672	1638.178	2063.428	776.824	1622.607	2097.894	672.974	1607.018	2185.249	276.581	1617.453	2200.624	198.35	1601.738	2144.752	276.118	1581.826	2158.507	198.428	1565.441	2161.914	76.538	1531.724	2161.774	32.043	1524.605	2186.37	45.898	1578.501	1984.756	823.797	1299.708	1970.837	714.58	1303.077	1935.188	833.956	1346.877	1916.109	725.267	1347.989	1686.082	425.935	1337.57	1627.73	370.365	1347.18	1677.032	446.644	1385.781	1614.576	390.051	1392.945	1529.48	349.943	1423.42	1486.606	343.207	1438.544	1496.534	328.661	1384.714																			2379.226	95.117	1515.614	2341.196	64.59	1616.965																									1571.758	133.82	1420.727	1521.307	178.26	1333.463				2328.243	118.05	1562.293
7.575	2136.412	1084.87	1588.516	2136.742	1070.184	1363.536	1960.447	1124.138	1530.791	1965.264	1126.711	1428.205	2068.775	1152.585	1638.368	2088.201	1158.879	1329.868	2124.055	788.973	1651.024	2163.887	687.449	1638.491	2065.214	771.615	1623.607	2100.339	668.071	1607.955	2179.154	272.574	1618.071	2192.027	194.062	1602.169	2138.42	273.502	1582.994	2149.432	195.492	1566.394	2149.42	76.958	1532.105	2146.643	32.501	1524.777	2171.897	44.782	1578.803	1988.462	816.11	1300.091	1977.456	706.524	1302.729	1940.08	824.458	1347.907	1923.151	715.321	1348.394	1691.742	429.088	1336.832	1631.241	376.101	1346.594	1683.911	450.076	1385.181	1619.322	396.182	1392.616	1532.236	359.35	1423.529	1489.039	354.105	1438.292	1498.707	339.732	1384.454																			2367.141	81.954	1516.781	2327.997	53.862	1617.291																									1566.159	141.919	1418.02	1518.108	189.63	1330.971				2317.905	107.882	1563.231
7.582	2136.136	1080.007	1589.019	2136.39	1065.006	1363.702	1959.938	1117.737	1531.241	1964.461	1119.976	1428.701	2067.545	1146.149	1639.591	2086.398	1153.027	1329.523	2125.508	783.769	1652.113	2166.874	682.755	1639.118	2066.642	765.738	1625.003	2103.028	662.787	1608.864	2173.423	268.83	1618.083	2184.015	190.187	1602.092	2131.812	271.358	1583.952	2140.697	192.866	1567.203	2136.107	77.417	1532.701	2131.333	33.374	1525.229	2157.038	43.903	1579.221	1992.199	807.966	1300.423	1984.033	698.208	1302.374	1944.256	814.825	1348.97	1930.251	705.252	1348.919	1698.318	432.053	1336.253	1635.729	381.583	1346.063	1691.636	453.141	1384.561	1624.615	402.133	1391.912	1536.17	368.594	1423.666	1492.68	364.789	1438.15	1502.072	350.924	1384.048																			2354.45	71.33	1515.215	2315.17	49.203	1618.301																									1562.033	150.007	1415.158	1516.228	200.894	1328.636				2306.446	99.887	1562.271
7.588	2135.499	1074.917	1589.368	2135.99	1059.491	1364.001	1958.709	1111.102	1531.771	1963.33	1112.842	1429.313	2066.576	1140.0	1640.246	2084.718	1146.694	1329.059	2126.107	778.823	1654.139	2169.363	678.432	1640.178	2067.701	759.535	1626.25	2106.072	657.297	1609.691	2168.429	265.872	1617.767	2176.239	186.757	1601.356	2126.024	269.063	1584.455	2132.276	190.665	1567.469	2121.835	77.516	1533.029	2115.603	33.588	1526.102	2142.052	43.873	1579.748	1996.07	799.83	1300.797	1990.801	689.746	1302.013	1948.589	804.955	1350.022	1937.502	695.05	1349.504	1705.974	434.526	1335.59	1641.271	386.733	1345.437	1700.076	455.965	1383.84	1630.98	407.707	1391.178	1541.41	377.391	1423.761	1497.657	375.03	1437.961	1506.85	361.501	1383.891																			2340.243	63.562	1511.683	2300.629	48.701	1619.141																									1558.273	158.176	1412.562	1515.875	211.928	1326.467				2292.816	96.964	1559.174
7.595	2134.255	1069.664	1589.386	2135.491	1053.592	1364.448	1956.898	1104.357	1532.424	1961.748	1105.471	1429.873	2065.92	1133.815	1641.04	2083.08	1139.86	1328.603	2126.472	773.75	1654.974	2171.079	674.653	1642.286	2068.606	754.029	1626.619	2108.906	652.474	1610.583	2164.095	263.492	1616.318	2168.191	184.275	1598.994	2120.977	268.656	1584.204	2123.426	190.352	1566.655	2106.758	77.968	1531.309	2099.604	33.969	1525.63	2126.55	45.227	1578.84	1999.842	791.533	1301.052	1997.681	681.462	1301.784	1952.934	795.228	1350.973	1944.879	685.047	1349.955	1715.525	435.705	1335.047	1647.523	391.867	1345.047	1709.142	458.496	1383.089	1638.114	412.96	1390.318	1547.863	385.856	1423.841	1504.089	384.9	1437.813	1513.118	371.62	1383.62																			2324.678	58.628	1508.092	2284.63	48.905	1615.364																									1556.822	166.046	1410.038	1517.01	222.512	1324.466				2277.858	92.893	1554.354
7.602	2132.615	1064.567	1589.24	2134.7	1047.522	1365.156	1954.525	1097.662	1533.154	1959.799	1097.868	1430.43	2064.968	1127.027	1642.306	2081.465	1132.703	1328.091	2126.998	770.441	1656.175	2173.5	671.372	1643.12	2069.751	749.634	1626.879	2111.75	648.615	1611.174	2160.252	263.106	1613.763	2159.679	184.032	1595.655	2116.269	270.938	1583.276	2114.105	192.783	1564.875	2091.48	78.958	1528.967	2083.731	34.666	1524.249	2110.88	47.087	1577.16	2003.618	783.731	1301.385	2004.315	673.706	1301.489	1957.381	785.714	1352.081	1952.25	675.534	1350.454	1724.495	437.722	1334.175	1655.485	395.727	1343.828	1719.008	460.648	1382.235	1646.351	417.726	1389.323	1555.685	393.592	1423.751	1511.828	393.978	1437.434	1520.507	381.169	1383.181																			2309.777	57.13	1505.842	2269.82	50.13	1613.644																									1556.832	173.858	1407.615	1519.388	232.779	1322.38				2264.347	93.731	1552.269
7.608	2130.511	1059.338	1589.808	2133.742	1041.421	1366.157	1951.772	1090.974	1533.898	1957.52	1090.161	1431.111	2063.962	1120.237	1643.524	2079.94	1125.193	1327.478	2128.258	767.124	1656.919	2175.857	668.786	1643.375	2071.247	745.565	1627.635	2114.753	645.219	1611.603	2156.213	264.624	1611.275	2151.107	185.611	1593.517	2112.071	274.575	1581.715	2105.528	196.721	1563.391	2076.385	80.363	1526.78	2067.959	35.868	1522.936	2095.4	49.172	1575.539	2007.345	776.956	1301.754	2010.958	666.955	1301.237	1962.482	777.275	1353.447	1959.404	667.136	1350.842	1734.389	439.446	1333.236	1664.135	399.621	1342.92	1729.635	462.544	1381.149	1655.64	422.037	1388.261	1564.644	400.907	1423.324	1520.789	402.648	1437.067	1529.212	389.895	1382.673																			2294.786	56.598	1505.784	2254.112	49.888	1612.328																									1558.409	181.155	1405.43	1523.42	242.065	1320.801				2249.91	93.426	1550.785
7.615	2128.299	1053.703	1591.535	2132.55	1035.515	1367.24	1949.078	1084.303	1534.32	1955.02	1082.273	1431.938	2062.609	1113.605	1644.591	2078.501	1117.422	1326.961	2129.415	763.129	1657.439	2178.431	666.047	1643.707	2072.443	740.821	1628.901	2117.611	641.537	1612.029	2150.268	265.656	1609.857	2141.865	186.941	1592.325	2106.36	277.341	1580.656	2096.677	199.81	1562.364	2061.32	81.446	1525.103	2052.322	37.158	1522.293	2079.963	51.118	1574.522	2011.164	771.086	1302.432	2017.543	661.211	1300.994	1966.978	769.776	1354.775	1966.461	659.739	1351.117	1745.033	440.827	1332.311	1673.849	403.007	1342.015	1741.082	464.19	1380.076	1665.759	426.044	1387.272	1574.864	407.267	1422.811	1530.88	410.383	1436.359	1539.172	397.665	1381.921																			2280.168	56.103	1505.449	2238.645	49.822	1611.707																									1561.453	187.854	1403.59	1529.003	250.559	1319.148				2234.375	90.973	1549.014
7.622	2126.705	1049.533	1592.409	2130.833	1029.87	1368.801	1946.424	1078.147	1533.737	1952.474	1074.558	1432.641	2060.668	1107.438	1645.588	2077.004	1109.808	1326.473	2129.275	759.416	1658.487	2179.386	663.141	1645.513	2072.271	736.055	1629.465	2119.298	637.549	1612.436	2141.952	265.744	1609.177	2130.949	187.428	1591.485	2098.552	279.03	1579.857	2086.195	201.857	1561.444	2045.986	82.162	1524.124	2036.546	37.755	1521.92	2064.377	52.309	1573.936	2015.133	765.786	1303.361	2024.052	656.088	1301.026	1971.409	763.081	1355.92	1973.357	653.096	1351.386	1756.537	441.78	1331.383	1684.634	405.405	1341.341	1753.08	465.35	1379.051	1676.874	429.326	1386.131	1585.77	412.795	1422.147	1541.834	417.147	1435.492	1550.066	404.394	1381.028																			2265.039	55.674	1504.951	2222.932	49.93	1611.346																									1566.131	193.966	1402.103	1536.056	257.702	1317.66				2219.983	90.539	1547.526
7.628	2125.519	1044.656	1594.031	2129.566	1024.794	1369.136	1943.884	1072.155	1532.656	1950.332	1067.45	1433.176	2057.821	1101.808	1646.496	2075.351	1102.49	1326.164	2127.948	755.349	1658.624	2178.246	659.548	1645.917	2071.202	731.846	1629.05	2118.811	633.579	1612.099	2131.896	265.332	1608.678	2118.08	187.471	1590.615	2089.503	280.117	1578.707	2074.806	203.018	1558.522	2030.289	82.517	1523.766	2020.467	38.137	1521.842	2048.337	52.801	1573.71	2019.221	760.75	1304.263	2030.535	651.496	1301.436	1975.723	756.909	1356.998	1980.036	646.899	1351.914	1768.345	442.403	1330.417	1695.906	407.58	1340.675	1765.622	466.29	1377.925	1689.127	432.401	1384.804	1597.212	417.374	1421.465	1553.33	422.864	1434.411	1561.608	409.934	1380.085																			2249.567	55.235	1504.713	2206.915	49.689	1611.208																									1572.301	199.096	1401.166	1544.562	263.69	1316.504				2204.448	89.987	1547.02
7.635	2123.295	1041.079	1596.364	2127.595	1020.173	1370.877	1941.557	1066.326	1531.705	1948.573	1062.17	1433.659	2053.614	1096.841	1647.226	2073.446	1095.844	1326.165	2125.066	750.977	1658.713	2175.259	655.145	1645.742	2068.66	728.0	1628.027	2116.116	629.777	1610.725	2120.971	264.472	1608.362	2104.739	186.873	1590.309	2079.405	280.511	1577.988	2061.654	203.956	1560.514	2014.166	82.671	1523.816	2004.227	38.316	1521.913	2032.208	52.962	1573.788	2023.459	756.193	1305.167	2037.494	647.083	1301.952	1980.154	751.224	1357.765	1987.089	641.114	1352.446	1780.422	442.78	1329.508	1707.49	409.181	1339.98	1778.177	466.973	1376.84	1701.095	434.509	1383.937	1608.961	421.013	1420.82	1564.949	427.431	1433.443	1573.643	414.213	1379.103																			2233.565	54.842	1505.186	2190.582	49.268	1611.457																									1579.907	203.192	1400.401	1554.434	268.308	1315.434				2188.375	89.13	1546.943
7.642	2122.083	1037.778	1598.011	2126.071	1016.167	1371.891	1939.715	1061.22	1530.855	1947.097	1058.218	1434.133	2048.504	1092.377	1647.693	2071.426	1090.003	1326.305	2121.122	746.393	1658.486	2170.265	650.441	1644.746	2064.972	724.729	1626.707	2111.655	626.243	1608.782	2109.264	262.699	1608.347	2090.893	185.641	1590.555	2068.357	279.823	1577.686	2048.865	204.023	1559.748	1997.935	82.672	1523.863	1987.84	38.258	1522.324	2015.769	53.034	1573.944	2027.957	751.992	1305.773	2044.598	643.338	1302.257	1984.628	745.83	1358.203	1994.528	635.739	1352.782	1792.745	442.734	1328.767	1719.539	410.202	1339.573	1791.016	467.252	1375.901	1713.499	435.854	1383.295	1620.826	423.727	1420.211	1576.879	430.77	1432.113	1585.951	417.293	1378.107																			2217.31	54.602	1505.446	2174.096	49.559	1611.993																									1588.988	206.239	1400.142	1565.446	271.59	1314.798				2171.963	88.462	1547.053
7.648	2120.459	1034.857	1599.882	2124.656	1012.642	1372.625	1938.195	1057.154	1530.499	1945.599	1054.681	1434.944	2043.726	1088.192	1647.956	2068.492	1085.243	1326.477	2116.482	742.824	1658.541	2164.454	645.993	1644.016	2060.713	722.056	1625.475	2105.339	622.936	1607.242	2096.944	260.464	1608.07	2076.604	184.083	1590.585	2056.463	278.572	1577.317	2034.972	203.212	1559.574	1981.301	82.64	1524.56	1970.972	38.17	1522.23	1998.974	53.078	1574.081	2032.65	748.49	1306.203	2051.94	640.237	1302.339	1989.659	740.823	1358.758	2001.937	631.038	1352.782	1805.325	442.527	1328.101	1731.831	410.688	1339.159	1803.993	467.064	1375.265	1726.059	436.533	1382.744	1632.894	425.501	1419.615	1588.859	432.932	1431.054	1598.391	419.15	1377.086																			2200.629	54.24	1505.685	2157.148	49.29	1611.903																									1599.622	208.2	1400.198	1577.529	273.249	1314.286				2155.229	87.869	1547.101
7.655	2119.019	1032.37	1601.427	2123.197	1009.724	1373.237	1936.964	1054.213	1530.709	1944.1	1051.831	1435.936	2040.222	1084.579	1648.263	2064.579	1081.807	1327.079	2111.885	739.398	1658.17	2157.486	642.449	1644.158	2055.893	720.279	1624.811	2099.518	620.354	1606.021	2084.595	258.231	1607.709	2062.346	182.236	1590.371	2044.188	277.238	1577.36	2020.814	202.41	1559.911	1964.537	82.657	1524.16	1954.017	38.269	1522.447	1981.994	53.128	1574.237	2037.57	745.347	1306.424	2059.398	637.804	1302.067	1994.605	736.309	1358.689	2010.764	627.244	1352.419	1817.744	442.077	1327.592	1744.392	410.483	1338.906	1816.945	466.732	1374.655	1738.819	436.603	1382.375	1645.027	426.303	1419.036	1600.948	433.858	1429.965	1610.896	419.74	1376.227																			2183.675	53.982	1505.85	2140.227	49.07	1612.038																									1611.635	208.942	1400.538	1590.525	273.529	1314.095				2138.227	87.236	1547.161
7.662	2117.631	1030.317	1602.464	2121.802	1007.489	1373.718	1935.752	1052.33	1531.223	1942.678	1049.684	1436.82	2037.75	1081.636	1648.582	2060.621	1079.996	1326.956	2107.192	737.286	1658.623	2152.683	638.019	1642.996	2051.143	718.856	1624.888	2092.79	618.225	1606.165	2072.681	256.104	1607.581	2048.717	180.504	1589.908	2031.972	276.106	1578.28	2006.811	201.86	1560.865	1947.505	82.732	1524.085	1937.001	38.45	1522.525	1965.01	53.286	1574.278	2042.606	742.839	1306.491	2067.226	635.972	1301.597	1999.528	732.353	1358.349	2018.521	623.79	1351.584	1831.526	440.536	1327.842	1756.96	410.087	1338.734	1829.893	465.997	1374.255	1751.692	436.192	1382.113	1657.241	426.075	1418.456	1613.062	433.566	1428.998	1623.574	419.306	1375.34																			2166.687	53.837	1505.811	2123.139	48.775	1612.109																									1624.894	208.463	1401.246	1604.474	272.121	1314.292				2121.202	86.763	1547.005
7.668	2116.414	1028.771	1603.016	2120.459	1006.006	1374.117	1934.641	1051.43	1532.0	1941.466	1048.547	1437.542	2036.251	1079.611	1649.089	2057.318	1078.914	1327.629	2102.67	735.099	1658.829	2146.096	635.655	1643.829	2046.0	717.841	1625.801	2085.704	616.346	1607.343	2061.25	253.871	1607.422	2035.221	179.338	1589.293	2019.674	275.43	1579.452	1992.797	201.842	1561.677	1930.671	82.983	1524.032	1919.764	38.795	1522.473	1947.97	53.626	1574.276	2047.842	741.253	1306.358	2075.223	634.936	1300.925	2004.346	729.024	1357.643	2026.449	621.128	1350.375	1844.553	439.337	1327.738	1770.331	408.575	1338.781	1842.833	464.98	1374.047	1764.694	435.038	1381.838	1669.571	424.862	1417.968	1625.196	432.043	1428.117	1636.197	417.272	1374.782																			2149.72	53.524	1506.15	2106.002	48.951	1612.426																									1639.298	206.839	1402.311	1618.65	269.84	1314.628				2103.923	86.27	1547.251
7.675	2115.178	1027.682	1603.312	2119.234	1005.309	1374.539	1933.587	1051.371	1532.965	1939.998	1048.354	1438.02	2035.65	1078.534	1649.828	2054.702	1078.415	1327.805	2097.958	733.72	1659.338	2139.677	633.417	1644.696	2040.671	717.061	1627.19	2078.619	614.672	1609.149	2050.0	252.451	1605.085	2020.759	178.779	1588.999	2006.972	275.075	1579.978	1978.589	202.227	1561.997	1913.823	83.434	1523.674	1902.885	39.164	1522.298	1931.1	54.15	1574.069	2053.074	740.246	1306.242	2083.204	634.878	1300.172	2009.19	726.702	1356.677	2034.122	619.42	1348.851	1857.607	437.991	1327.752	1783.5	406.767	1338.852	1855.631	463.714	1374.092	1777.713	433.277	1381.8	1681.884	422.637	1417.437	1637.261	429.181	1426.893	1648.855	414.187	1374.129																			2132.922	53.292	1506.293	2088.888	48.753	1612.263																									1654.6	204.109	1403.889	1633.597	266.034	1315.292				2088.217	87.88	1547.227
7.682	2114.099	1026.861	1603.408	2118.146	1005.272	1374.953	1932.699	1051.946	1533.638	1939.383	1048.469	1438.396	2035.716	1078.347	1650.562	2053.079	1078.314	1328.02	2093.067	732.755	1660.087	2133.503	631.758	1645.294	2035.206	716.643	1628.839	2070.887	613.572	1611.8	2036.246	251.931	1604.763	2005.796	178.658	1588.525	1993.365	275.053	1579.855	1963.979	202.757	1561.667	1897.268	83.835	1523.166	1886.208	39.423	1521.9	1914.242	54.696	1573.815	2058.36	740.37	1305.964	2091.677	635.458	1299.55	2013.921	725.224	1355.359	2041.692	618.594	1347.07	1870.421	436.358	1327.812	1796.669	404.469	1338.966	1868.209	462.236	1374.128	1790.553	431.016	1381.811	1694.164	419.344	1416.923	1649.41	425.243	1425.607	1661.423	409.786	1373.581																			2116.048	53.174	1506.322	2072.015	48.706	1612.196																									1670.862	200.231	1405.815	1649.245	260.699	1316.32				2071.418	87.813	1547.176
7.688	2113.69	1026.532	1602.871	2117.297	1005.915	1375.275	1931.943	1052.834	1534.172	1938.464	1049.218	1438.531	2036.039	1078.933	1651.221	2052.188	1078.66	1328.078	2088.866	731.975	1660.654	2126.792	630.328	1646.05	2029.479	716.936	1630.413	2063.193	612.975	1614.248	2020.24	252.021	1606.943	1990.524	178.822	1588.43	1979.873	275.43	1579.678	1949.047	203.571	1561.333	1880.427	84.3	1523.076	1869.268	40.02	1521.851	1897.472	55.164	1573.621	2063.679	741.519	1305.522	2099.427	637.343	1298.819	2018.871	724.431	1354.05	2048.813	618.879	1345.185	1883.302	434.441	1328.112	1810.005	401.393	1339.257	1880.575	460.4	1374.241	1803.556	427.93	1382.254	1706.289	414.992	1416.475	1661.463	420.034	1424.515	1674.128	404.203	1372.998																			2099.262	53.061	1506.349	2055.073	48.707	1612.244																									1687.98	195.338	1408.026	1665.419	254.1	1317.431				2054.814	87.479	1546.76
7.695	2112.909	1026.407	1603.024	2116.562	1007.146	1375.545	1931.306	1054.094	1534.496	1937.786	1050.555	1438.606	2036.577	1080.1	1651.34	2051.725	1079.311	1328.162	2083.546	732.04	1661.068	2119.113	629.631	1647.912	2023.9	717.937	1631.7	2054.852	613.153	1616.534	2005.572	252.143	1607.159	1974.834	179.238	1588.878	1965.739	275.926	1579.682	1933.946	204.484	1561.608	1863.688	84.79	1523.164	1852.572	40.526	1521.844	1880.639	55.64	1573.638	2068.729	743.246	1305.135	2107.044	640.157	1298.168	2023.544	725.024	1352.512	2055.943	620.058	1343.117	1895.898	432.182	1328.475	1823.256	397.8	1339.585	1892.511	458.378	1374.413	1816.059	424.447	1382.497	1718.358	409.577	1416.032	1673.375	413.589	1423.651	1686.754	397.321	1372.696																			2082.409	52.902	1506.516	2038.205	48.706	1612.313																									1705.843	189.452	1410.613	1682.206	246.379	1319.309				2038.236	87.566	1547.173
7.702	2112.317	1026.823	1603.268	2116.137	1008.836	1375.823	1930.849	1055.786	1534.519	1937.324	1052.345	1438.571	2037.085	1081.95	1651.64	2051.364	1080.55	1328.278	2077.889	732.403	1661.197	2111.0	629.686	1648.23	2017.416	719.768	1632.776	2045.905	613.972	1618.38	1990.379	252.542	1607.723	1959.196	179.881	1589.246	1950.981	276.727	1580.079	1918.561	205.537	1561.767	1846.858	85.615	1523.369	1835.771	41.199	1522.065	1863.796	56.197	1573.867	2073.897	746.058	1304.426	2114.432	643.722	1297.468	2027.861	726.402	1350.703	2062.733	622.154	1341.115	1908.053	429.716	1328.746	1836.241	393.611	1339.945	1904.012	456.046	1374.657	1828.491	420.262	1382.722	1730.399	403.143	1415.686	1685.167	405.951	1423.203	1699.229	389.514	1372.343																			2065.616	53.107	1506.91	2021.245	48.555	1612.488																									1724.772	182.704	1413.32	1699.619	237.538	1321.188				2021.46	87.669	1547.659
