hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-3.837270	-10.496421	-11.552821	11.385636	25.530159	35.491927	3.044548	-7.031387	-23.795885
	-3.605307	-10.230455	-9.901254	11.118862	25.556796	34.124490	2.467716	-7.586431	-22.985186
	-3.255907	-9.958394	-8.215869	10.844760	25.595959	32.661949	1.739742	-8.167535	-21.805099
	-2.874364	-9.707825	-6.581860	10.547507	25.730136	31.082365	0.947002	-8.877928	-20.393860
	-2.413449	-9.346550	-5.041588	10.165623	25.861761	29.461930	0.125766	-9.588840	-18.853012
	-1.862601	-8.916392	-3.560603	9.735267	26.053786	27.911719	-0.683934	-10.406629	-17.138266
	-1.238242	-8.388060	-2.113725	9.339095	26.318569	26.354772	-1.456720	-11.326507	-15.216992
	-0.524552	-7.687933	-0.687159	8.942969	26.666345	24.738386	-2.141877	-12.349167	-13.103343
	0.255243	-6.858613	0.730692	8.525953	27.044563	23.090230	-2.825136	-13.495826	-10.834301
	1.082143	-5.937448	2.095558	8.120145	27.507363	21.655234	-3.364108	-14.707534	-8.443296
	1.902508	-5.068391	3.440250	7.706211	27.852655	20.276462	-3.881147	-15.809887	-5.929168
	2.728102	-4.160155	4.721599	7.264480	28.235873	18.980460	-4.397930	-16.958461	-3.427349
	3.507188	-3.281797	5.989407	6.820453	28.554662	17.737991	-4.805340	-17.921641	-0.965614
	4.110374	-2.530466	7.226416	6.406178	28.550748	16.641354	-5.182496	-18.508535	1.529183
	4.541069	-1.965428	8.411338	6.032863	28.465770	15.642258	-5.441058	-18.950084	3.899008
	4.672654	-1.578505	9.543508	5.717799	28.282169	14.751593	-5.773247	-19.198093	6.076677
	4.573214	-1.330184	10.577948	5.671263	28.060458	13.979875	-6.132817	-19.303656	8.042783
	4.326477	-1.173904	11.522586	5.894375	27.781339	13.381873	-6.386891	-19.353859	9.823286
	3.902944	-1.156150	12.336380	6.368285	27.512812	13.071056	-6.741710	-19.340430	11.333060
	3.445644	-1.271277	12.927171	7.012274	27.382301	13.072665	-7.191826	-19.347361	12.485084
	2.936462	-1.342640	13.231526	7.879736	27.219286	13.543428	-7.607184	-19.355486	13.322813
	2.390425	-1.503011	13.300631	8.928311	27.118695	14.475382	-7.908297	-19.374134	13.954497
	1.931061	-1.767488	13.118676	10.079871	27.030472	15.921308	-8.069364	-19.377522	14.276522
	1.550990	-2.065913	12.778233	11.369659	26.727533	18.050002	-8.060542	-19.325169	14.331151
	1.288887	-2.314677	12.345995	12.653669	26.304043	20.590191	-7.937946	-19.198921	14.190336
	1.145799	-2.419171	11.749249	14.045297	25.762661	23.419303	-7.756418	-19.032064	13.927044
	1.164906	-2.383799	11.074126	15.507807	24.995433	26.490318	-7.607996	-18.856797	13.573555
	1.354473	-2.126527	10.361063	16.963749	24.089555	29.676135	-7.376403	-18.802268	13.210935
	1.666436	-1.702719	9.628331	18.472354	23.081030	32.925908	-7.248227	-18.677081	12.990819
	2.041996	-1.026732	8.872653	20.022174	21.904178	36.249101	-7.215938	-18.551167	12.767205
	2.559631	-0.311181	8.072855	21.572777	20.608486	39.638087	-7.326164	-18.334701	12.618615
	3.099759	0.417631	7.201285	23.122298	19.178402	43.130519	-7.545791	-18.104366	12.613715
	3.711300	1.142367	6.204797	24.494605	17.813906	46.690595	-7.774211	-17.790203	12.334115
	4.345925	1.713976	5.183088	25.802918	16.504064	50.223897	-7.908340	-17.511844	11.874306
	4.949390	2.281060	3.959838	27.049793	15.202629	53.693438	-7.852067	-17.194755	11.478209
	5.527573	2.685259	2.705727	28.021788	13.875762	57.105949	-7.463077	-16.820690	10.807556
	6.029105	3.048240	1.441584	28.837404	12.603626	60.430824	-7.018726	-16.575327	9.946785
	6.485609	3.309744	0.095189	29.600897	11.370576	63.675935	-6.349541	-16.406184	8.990916
	6.792953	3.366601	-1.322007	30.206949	10.101878	66.827644	-5.397733	-16.368315	8.041126
	6.855859	3.329268	-3.075150	30.826533	8.865410	69.864372	-4.463438	-16.538829	6.758975
	6.804307	3.048062	-4.995773	31.354029	7.688794	72.753799	-3.387742	-16.652910	5.414270
	6.569936	2.614716	-7.070507	31.765028	6.660805	75.426348	-2.322642	-16.881726	4.157750
	6.390073	1.998044	-9.287852	32.039871	5.880547	77.795366	-1.321334	-17.064078	2.956796
	6.240278	1.465757	-11.503689	32.163283	5.218495	79.828095	-0.614394	-17.220395	1.706484
	6.092777	0.871299	-13.640338	32.145408	4.860661	81.558929	-0.084178	-17.308812	0.473790
	6.081321	0.337193	-15.706116	31.987420	4.822094	82.651777	0.153800	-17.256700	-0.752863
	6.103127	-0.006804	-17.700109	31.601192	4.837712	83.215997	0.201103	-17.072591	-2.035407
	6.125764	-0.246453	-19.674952	31.135123	5.281579	83.401509	0.259175	-16.839885	-3.208097
	6.051857	-0.547126	-21.590238	30.758182	5.892037	83.268531	0.271067	-16.574168	-4.241216
	5.905852	-0.863605	-23.416986	30.399734	6.630567	82.602624	0.251444	-16.441260	-4.991407
	5.707896	-1.264512	-25.154782	30.171753	7.413238	81.591580	0.256793	-16.387653	-5.583916
	5.487806	-1.694756	-26.759366	30.089415	8.550678	80.151722	0.223667	-16.329466	-6.032857
	5.223834	-2.221720	-28.286883	30.059177	9.937869	78.265202	0.221289	-16.354199	-6.464085
	4.983044	-2.715587	-29.674129	29.927540	11.488109	76.124182	0.222391	-16.335109	-6.742433
	4.698738	-3.172369	-30.907530	29.771507	13.277682	73.558255	0.183294	-16.367422	-6.957746
	4.355380	-3.669399	-31.935881	29.525564	15.035608	70.472601	0.111838	-16.353189	-7.217445
	3.959788	-4.153763	-32.851424	29.157404	16.913826	67.056783	-0.068937	-16.289590	-7.611630
	3.510726	-4.608310	-33.598808	28.757359	18.841278	63.385562	-0.374599	-16.180380	-8.125352
	3.003584	-5.038715	-34.224579	28.262586	20.895374	59.487894	-0.630949	-16.139809	-8.592901
	2.436685	-5.358385	-34.606362	27.590583	23.046043	55.299821	-0.811566	-16.126457	-8.881376
	1.799804	-5.681184	-34.772984	26.686951	25.167316	50.904748	-0.913506	-16.265186	-9.049253
	1.178161	-6.127646	-34.732255	25.403474	27.284786	46.215065	-0.937244	-16.482482	-9.128620
	0.617240	-6.549498	-34.499393	23.758599	29.322885	41.528082	-0.913733	-16.708348	-9.262314
	0.208785	-7.090307	-34.062330	21.738189	30.932479	36.912445	-0.906374	-16.973490	-9.426394
	-0.009982	-7.529969	-33.485231	19.478330	32.346878	32.485262	-0.976669	-17.388404	-9.606698
	-0.070912	-8.006926	-32.823170	17.080395	33.533665	28.318985	-1.219677	-17.919062	-9.812086
	0.021385	-8.394054	-32.149132	14.655723	34.641210	24.438178	-1.731467	-18.668837	-10.026316
	0.140261	-8.684109	-31.520087	12.413060	35.657180	20.865315	-2.557923	-19.572167	-10.324790
	0.229069	-8.791390	-30.965538	10.555765	36.375968	17.786125	-3.633690	-20.667989	-10.768020
	0.260302	-8.660271	-30.537742	9.047811	37.075177	15.155216	-4.830702	-21.808217	-11.263987
	0.171684	-8.213925	-30.246173	7.846674	37.484865	13.072636	-5.777924	-22.791801	-11.705591
	0.037447	-7.595108	-30.142499	6.999826	37.616861	11.515353	-6.447288	-23.674822	-12.140662
	-0.213888	-6.901514	-30.162394	6.402555	37.573888	10.582531	-6.489978	-23.944411	-12.600691
	-0.491410	-6.318079	-30.198302	6.110175	37.174307	10.180076	-6.096641	-23.748748	-13.019848
	-0.752348	-6.042345	-30.296838	6.139414	36.747765	10.243593	-5.497392	-23.168074	-13.187160
	-0.922115	-6.232158	-30.211502	6.386419	36.378473	10.639065	-4.651087	-22.048631	-12.919291
	-1.041765	-6.885785	-30.072432	6.834852	36.235539	11.290908	-3.367478	-20.760163	-12.014400
