Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
11.949	2240.533	1063.067	1552.271	2229.147	1074.251	1343.758	2074.734	1149.391	1504.608	2071.807	1148.038	1400.487	2217.293	1154.431	1588.282	2174.711	1161.294	1292.877	2017.764	826.725	1615.85	1970.081	729.384	1599.634	1966.801	859.732	1584.226	1914.932	764.207	1566.112	1627.986	498.197	1573.469	1563.222	450.927	1558.916	1608.548	535.169	1539.46	1545.164	488.892	1522.983	1459.191	463.327	1495.441	1415.183	466.877	1488.282	1425.982	433.78	1538.284	2216.064	821.974	1265.189	2273.008	727.948	1272.533	2164.39	795.931	1300.439	2218.021	699.411	1307.022	2420.321	319.237	1300.286	2458.925	248.585	1314.682	2383.538	308.176	1337.18	2421.49	232.714	1346.085	2456.206	100.929	1376.549	2471.001	57.941	1379.647	2486.538	87.158	1333.066																			1457.007	248.15	1450.093	1428.241	272.107	1556.057																									2660.564	181.151	1415.966	2631.666	154.478	1311.83				1487.396	288.738	1504.255
11.956	2241.281	1062.813	1552.697	2229.505	1073.689	1344.644	2074.878	1147.896	1505.834	2071.427	1146.747	1401.396	2216.426	1154.759	1588.212	2175.074	1160.373	1293.129	2024.456	820.296	1616.283	1978.601	722.464	1599.544	1971.985	852.863	1586.433	1922.039	756.409	1567.504	1631.195	508.44	1572.678	1563.414	465.706	1557.969	1613.982	547.074	1539.457	1547.569	505.409	1522.844	1461.139	487.2	1494.907	1417.354	493.541	1488.572	1425.762	458.922	1538.12	2212.763	819.897	1264.247	2267.739	724.594	1270.579	2160.875	794.657	1299.638	2212.519	697.086	1305.771	2418.778	315.622	1300.944	2458.771	245.448	1314.867	2383.267	304.278	1339.293	2422.812	229.539	1347.812	2461.963	98.531	1375.903	2478.026	55.873	1380.372	2494.525	85.481	1333.708																			1442.597	273.02	1446.739	1416.443	296.432	1551.089																									2661.728	186.174	1419.836	2638.075	155.776	1315.602				1476.151	310.725	1500.733
11.963	2241.996	1061.879	1553.045	2229.432	1073.172	1345.206	2074.81	1145.327	1507.274	2070.661	1145.021	1402.493	2215.215	1154.037	1588.553	2174.84	1159.198	1293.255	2031.377	813.225	1616.525	1987.548	714.59	1599.331	1977.538	844.926	1587.909	1929.782	747.554	1568.464	1636.217	518.519	1572.173	1565.71	480.537	1557.261	1621.545	558.613	1539.475	1552.448	521.653	1522.727	1466.259	509.7	1496.5	1423.412	520.263	1487.973	1428.586	484.606	1537.442	2210.07	818.394	1264.093	2263.05	721.831	1269.251	2157.554	793.553	1299.049	2207.611	694.94	1304.327	2414.32	310.907	1303.173	2454.729	241.488	1315.755	2380.665	299.896	1343.133	2421.043	225.552	1350.81	2462.625	96.267	1376.641	2479.093	54.023	1382.344	2495.861	81.845	1335.436																			1431.327	298.588	1444.56	1406.094	323.111	1549.546																									2660.304	187.453	1421.755	2639.431	153.858	1318.168				1468.547	332.189	1499.65
11.969	2242.679	1060.273	1553.125	2228.778	1072.584	1345.376	2074.464	1141.691	1508.697	2069.508	1142.775	1403.683	2213.779	1152.225	1589.152	2173.867	1157.796	1293.108	2038.568	805.783	1616.25	1997.073	706.03	1598.732	1983.266	836.069	1588.696	1937.939	737.714	1568.997	1643.602	528.083	1571.42	1570.255	495.414	1555.49	1631.287	569.445	1539.444	1559.656	537.371	1522.61	1474.483	531.673	1496.266	1433.037	545.963	1486.867	1434.428	510.571	1536.858	2208.037	817.105	1264.61	2259.567	719.587	1269.032	2154.604	792.53	1298.474	2203.044	693.171	1302.737	2407.286	305.136	1305.752	2447.691	235.993	1317.617	2375.328	295.251	1347.26	2416.118	220.987	1354.714	2458.591	93.48	1379.357	2474.959	51.328	1385.827	2491.508	78.307	1338.307																			1423.385	324.421	1443.582	1398.755	351.019	1548.256																									2656.797	184.851	1421.527	2635.208	149.474	1318.855						
11.976	2243.258	1058.047	1552.932	2227.668	1071.774	1345.125	2073.993	1137.201	1509.962	2067.928	1139.833	1405.075	2212.402	1149.544	1589.983	2171.944	1155.927	1292.772	2045.079	798.079	1616.392	2006.832	697.138	1598.127	1988.548	826.099	1590.448	1946.499	727.129	1569.198	1652.457	537.319	1571.165	1577.222	509.599	1556.538	1642.826	579.6	1539.355	1569.327	552.422	1522.419	1486.249	553.276	1495.404	1445.969	570.509	1485.229	1443.644	535.306	1535.539	2206.433	815.987	1265.717	2256.83	717.862	1269.518	2152.171	791.508	1298.187	2199.483	691.514	1301.767	2398.531	299.382	1307.829	2438.867	230.138	1320.263	2367.491	291.093	1350.477	2408.063	216.192	1358.582	2450.152	89.088	1383.8	2466.446	46.872	1390.551	2482.059	72.743	1342.11																			1418.727	349.98	1443.562	1394.98	379.569	1547.766																									2650.332	179.399	1419.321	2625.528	142.59	1317.926				1456.933	379.084	1502.201
11.983	2243.746	1055.266	1552.452	2226.36	1070.627	1343.974	2073.465	1132.16	1511.066	2066.143	1136.335	1406.488	2211.124	1146.08	1590.774	2169.417	1153.979	1292.282	2051.846	789.799	1615.609	2018.27	687.903	1595.026	1994.617	816.559	1589.818	1954.884	715.865	1570.863	1663.181	546.2	1571.122	1586.564	523.227	1556.489	1656.243	588.846	1539.344	1581.157	566.505	1522.347	1500.405	573.601	1494.245	1461.446	593.212	1483.661	1455.673	559.0	1534.585	2204.768	814.68	1266.775	2254.671	716.446	1270.606	2150.032	790.274	1298.278	2196.677	689.942	1301.715	2389.0	294.037	1309.547	2427.95	224.221	1322.348	2358.22	287.086	1352.798	2397.395	211.444	1361.313	2437.675	83.402	1388.536	2453.543	41.012	1395.654	2467.784	65.548	1346.006																			1417.261	374.557	1444.406	1395.023	407.718	1548.076																									2640.108	171.53	1415.789	2611.062	133.373	1316.06						
11.989	2243.996	1051.917	1551.711	2225.055	1068.909	1342.095	2072.788	1126.797	1511.909	2064.357	1132.196	1407.741	2210.036	1142.047	1591.618	2166.097	1151.409	1291.663	2057.999	781.753	1615.269	2026.45	678.416	1597.418	2000.289	806.783	1588.763	1964.536	704.714	1568.115	1675.435	554.432	1571.094	1597.568	535.844	1556.079	1671.308	597.234	1539.016	1594.897	579.466	1521.957	1516.266	592.349	1493.22	1478.726	613.745	1482.284	1470.166	580.721	1533.756	2202.967	812.786	1267.681	2252.942	714.419	1272.071	2148.071	788.434	1298.717	2194.567	688.109	1302.489	2378.731	289.017	1311.081	2415.456	218.178	1323.93	2347.549	282.982	1354.113	2384.308	206.219	1362.814	2421.335	77.02	1392.242	2436.297	34.264	1399.682	2449.648	57.504	1349.2																			1419.246	397.84	1445.495	1399.05	434.424	1549.085																									2626.43	160.685	1412.132	2593.319	121.768	1314.15				1460.425	424.676	1503.94
11.996	2244.047	1048.104	1550.775	2223.379	1066.437	1339.934	2071.955	1121.204	1512.46	2062.617	1127.588	1408.993	2209.159	1137.343	1592.155	2162.179	1148.075	1290.917	2063.665	773.687	1614.524	2035.59	669.344	1597.513	2005.792	796.857	1587.249	1973.684	693.267	1566.358	1689.184	561.772	1571.022	1610.324	547.93	1556.095	1687.672	604.501	1538.828	1610.399	590.961	1520.409	1532.338	607.431	1492.622	1496.781	632.233	1481.431	1486.302	600.419	1533.498	2201.089	810.108	1268.604	2251.27	712.07	1273.779	2146.051	785.955	1299.527	2192.775	685.813	1304.046	2366.925	283.872	1312.094	2400.977	211.575	1324.899	2335.24	278.499	1354.76	2369.267	200.644	1363.432	2401.646	70.44	1394.763	2415.316	27.309	1402.479	2428.322	49.386	1351.209																			1424.18	419.908	1447.497	1406.841	458.812	1550.625																									2609.952	147.038	1409.793	2573.354	108.12	1312.98						
12.003	2243.834	1043.892	1549.727	2222.141	1063.574	1337.388	2070.827	1115.404	1512.866	2060.826	1122.456	1409.952	2208.548	1132.028	1592.51	2158.802	1144.631	1290.59	2068.785	765.899	1613.508	2044.283	660.513	1597.847	2011.201	786.567	1582.588	1982.718	681.72	1564.202	1704.244	568.373	1571.091	1624.608	558.949	1556.397	1705.13	610.801	1538.158	1627.547	602.217	1519.888	1549.682	622.117	1492.168	1515.322	648.665	1481.01	1503.571	618.081	1533.526	2198.62	806.909	1269.583	2249.102	709.041	1275.403	2143.658	782.68	1300.6	2190.633	682.706	1305.776	2353.559	278.047	1312.279	2384.612	204.349	1325.308	2321.585	273.747	1354.848	2352.593	194.732	1363.629	2378.542	68.951	1396.25	2388.905	24.875	1403.489	2403.481	45.87	1352.162																			1432.422	439.542	1449.712	1417.733	480.294	1552.532																									2590.893	130.824	1409.026	2551.273	93.474	1312.96						
12.009	2243.277	1039.317	1548.63	2221.005	1060.318	1335.075	2069.311	1109.337	1513.343	2059.155	1116.985	1410.826	2208.33	1126.259	1592.52	2154.763	1140.46	1289.56	2073.049	758.019	1613.338	2052.741	651.476	1598.112	2016.201	776.35	1579.712	1992.033	670.307	1561.896	1720.284	574.841	1572.098	1640.348	568.644	1556.661	1723.488	615.789	1537.638	1645.113	611.241	1521.367	1567.73	635.17	1491.98	1534.379	663.283	1480.713	1521.821	633.452	1534.373	2195.605	802.265	1270.498	2246.272	704.6	1276.832	2140.901	778.453	1302.183	2187.947	678.538	1307.54	2339.208	271.249	1312.044	2367.082	196.972	1325.376	2306.922	268.732	1354.557	2334.783	188.749	1364.002	2354.319	69.83	1395.61	2360.589	25.431	1403.367	2377.289	44.189	1351.93																			1443.255	456.882	1451.907	1431.171	498.856	1554.556																									2570.688	113.838	1409.855	2528.602	79.205	1313.545						
12.016	2242.497	1034.461	1547.761	2219.988	1056.396	1333.064	2067.469	1102.938	1513.876	2057.387	1111.355	1411.665	2208.171	1119.935	1592.534	2151.974	1135.432	1289.726	2077.14	750.273	1612.907	2060.741	643.099	1598.839	2021.112	766.007	1577.119	2001.357	659.228	1559.322	1737.406	578.524	1571.25	1656.498	578.61	1559.623	1742.502	619.668	1537.221	1663.856	618.753	1521.295	1586.357	646.553	1491.914	1553.71	675.676	1480.879	1540.586	646.536	1535.19	2191.859	796.986	1270.666	2242.538	699.243	1277.486	2137.678	773.324	1303.698	2184.553	673.475	1309.206	2324.718	264.903	1311.55	2349.981	189.36	1325.475	2291.818	263.502	1353.823	2317.234	182.972	1364.229	2331.32	70.167	1394.905	2332.952	26.365	1403.245	2352.433	42.122	1351.72																			1456.123	471.783	1454.138	1446.549	514.687	1556.726																									2549.17	96.893	1411.797	2505.356	63.931	1316.084						
12.023	2241.407	1029.313	1547.269	2218.963	1051.822	1331.217	2065.357	1096.175	1514.487	2055.39	1105.48	1412.37	2207.863	1113.201	1592.6	2149.845	1129.773	1289.812	2080.969	742.642	1612.818	2068.627	634.504	1599.487	2026.166	756.175	1574.273	2011.21	648.285	1556.635	1755.256	581.746	1571.526	1674.339	584.654	1560.074	1761.869	621.612	1536.432	1683.312	624.709	1521.421	1605.653	656.111	1492.14	1573.425	685.639	1481.625	1560.191	657.393	1536.017	2186.561	790.605	1270.083	2237.791	693.057	1277.3	2133.406	767.715	1305.183	2180.258	667.734	1310.342	2310.61	259.234	1311.245	2333.543	182.872	1325.56	2277.521	258.839	1353.267	2300.553	177.583	1364.215	2308.714	71.281	1393.589	2306.071	28.147	1402.394	2327.45	40.617	1351.041																			1471.203	484.074	1456.539	1463.63	527.696	1558.871																									2526.659	78.926	1414.825	2482.885	50.393	1318.014						
12.029	2240.039	1024.007	1546.993	2217.427	1047.004	1330.005	2062.826	1089.388	1515.041	2053.075	1099.403	1412.8				2148.407	1123.45	1289.495	2084.584	734.755	1612.741	2076.537	626.078	1600.068	2030.844	746.377	1572.163	2020.471	637.818	1554.915	1773.73	583.68	1572.085	1692.972	589.098	1560.816	1782.116	623.375	1536.588	1703.454	629.015	1521.763	1625.634	663.758	1492.581	1593.774	693.878	1482.259	1581.239	665.01	1534.682	2179.451	785.383	1268.618	2231.375	687.872	1275.716	2127.885	762.638	1306.183	2174.91	662.582	1310.768	2297.504	254.305	1311.369	2317.947	177.527	1325.888	2264.079	255.035	1353.124	2284.705	173.301	1364.205	2285.836	72.642	1392.521	2279.39	30.04	1401.115	2301.866	40.51	1350.093																			1487.573	493.98	1458.692	1482.152	537.922	1560.877																									2503.948	62.126	1419.036	2460.594	48.679	1316.609						
12.036	2238.489	1018.504	1546.808	2215.61	1041.715	1329.101	2059.602	1082.949	1515.561	2049.652	1093.785	1413.12				2147.511	1117.326	1289.129	2088.37	726.882	1612.632	2084.771	617.941	1600.572	2035.502	736.427	1570.617	2029.917	627.496	1553.696	1793.057	584.31	1572.72	1712.339	591.988	1561.712	1802.653	623.419	1537.25	1724.204	631.722	1522.324	1646.069	669.461	1493.141	1614.834	700.431	1482.833	1602.16	671.296	1535.67	2173.112	782.727	1268.514	2223.753	684.242	1273.804	2122.561	760.672	1307.644	2167.909	659.899	1310.141	2284.502	251.806	1312.038	2301.734	174.094	1327.552	2250.527	254.049	1353.455	2266.984	171.594	1364.811	2260.546	73.623	1394.917	2251.953	30.921	1400.998	2275.21	42.849	1351.024																			1505.595	501.367	1460.877	1501.792	545.443	1562.961																									2479.207	53.85	1423.157	2433.302	49.086	1318.698				1556.048	516.029	1515.297
12.043	2236.542	1012.949	1546.66	2212.578	1036.308	1329.189	2055.723	1076.732	1515.97	2045.1	1088.568	1413.402				2146.882	1110.62	1288.302	2092.757	719.201	1612.388	2093.384	610.268	1601.154	2040.486	726.848	1569.531	2039.8	616.846	1552.502	1812.99	583.811	1573.577	1732.392	593.334	1562.881	1823.732	622.296	1537.715	1745.523	632.999	1522.982	1666.937	673.357	1493.969	1635.818	704.509	1483.99	1623.337	675.397	1536.905	2168.411	782.106	1267.938	2217.498	682.978	1271.496	2118.589	760.688	1308.243	2162.517	659.304	1309.348	2270.031	252.273	1314.748	2281.977	174.145	1332.913	2234.872	257.678	1354.749	2245.721	174.664	1368.743	2233.35	75.021	1399.355	2223.632	31.84	1403.126	2247.187	46.061	1354.009																			1524.894	506.217	1462.908	1522.631	550.269	1564.549																									2450.865	54.492	1425.781	2404.551	49.569	1320.381				1576.208	520.572	1516.559
12.049	2234.118	1007.056	1546.221	2207.924	1032.037	1331.034	2051.274	1070.685	1516.178	2039.969	1084.005	1414.654				2147.382	1104.221	1287.896	2097.887	713.132	1612.64	2103.703	604.199	1601.723	2046.062	717.475	1568.685	2050.474	607.883	1552.475	1833.478	582.274	1574.487	1753.021	593.241	1564.282	1845.143	620.324	1538.453	1767.202	632.965	1523.825	1687.817	675.384	1495.159	1656.726	706.659	1485.581	1644.673	677.353	1538.423	2164.932	781.867	1265.794	2215.32	683.183	1269.741	2115.596	760.148	1306.395	2160.064	659.023	1307.272	2253.822	255.873	1317.611	2260.514	177.331	1336.528	2218.142	263.585	1356.448	2223.732	180.47	1371.924	2206.352	77.074	1403.17	2195.442	33.435	1405.671	2219.066	49.193	1357.157																			1545.195	508.489	1464.531	1544.034	552.24	1567.145																									2423.924	51.329	1426.953	2376.13	49.538	1322.209				1597.145	522.603	1517.693
12.056	2230.573	1002.094	1546.165	2203.864	1029.801	1332.266	2047.459	1066.192	1516.602	2035.817	1081.206	1417.735	2196.483	1083.876	1596.463	2147.259	1097.832	1287.637	2104.874	708.482	1612.45	2115.294	599.842	1602.595	2052.708	710.068	1568.639	2061.714	600.719	1553.709	1854.482	580.02	1575.445	1775.325	593.603	1562.066	1866.875	617.616	1539.142	1789.227	631.945	1524.712	1708.379	675.854	1496.686	1676.924	707.046	1487.579	1665.531	677.326	1540.358	2161.257	781.325	1263.132	2213.098	683.658	1266.855	2111.631	758.545	1303.226	2158.5	658.326	1304.438	2235.538	258.91	1317.573	2238.681	180.458	1337.036	2200.265	268.666	1356.469	2201.879	185.486	1372.083	2178.771	78.837	1406.447	2166.623	35.14	1407.493	2190.671	52.119	1359.512																			1566.587	508.148	1466.111	1566.363	551.079	1568.337																									2395.768	49.157	1428.607	2347.063	49.995	1324.201				1618.879	522.265	1518.775
12.063	2226.979	997.885	1545.615	2200.055	1028.631	1332.366	2044.463	1064.23	1517.389	2032.125	1079.802	1420.035	2192.671	1079.924	1597.668	2145.872	1092.275	1288.119	2113.305	705.122	1612.415	2128.665	596.917	1602.963	2060.735	704.052	1569.035	2073.332	594.919	1555.667	1875.799	577.279	1576.277	1796.865	591.995	1562.985	1888.673	614.598	1539.972	1811.272	629.997	1525.511	1728.006	675.04	1498.328	1695.921	705.739	1490.008	1685.632	675.267	1542.569	2155.554	780.786	1261.302	2208.733	683.724	1264.232	2106.564	757.335	1301.6	2154.344	657.531	1301.935	2215.629	260.593	1316.837	2215.403	182.273	1337.05	2181.309	272.003	1356.063	2178.873	189.329	1371.982	2149.999	80.39	1408.232	2136.937	36.558	1408.503	2161.401	54.122	1360.679																			1588.841	505.204	1467.259	1589.011	546.99	1570.033																									2366.871	47.826	1428.38	2317.229	49.94	1324.615				1641.285	519.674	1519.488
12.069	2223.172	994.812	1545.359	2196.164	1028.114	1330.937	2041.397	1062.639	1518.529	2028.634	1078.291	1421.591	2187.603	1077.937	1598.459	2140.27	1088.835	1289.553	2122.991	702.51	1612.04	2142.741	595.042	1603.186	2069.906	699.092	1569.653	2086.02	590.331	1557.664	1897.246	574.336	1577.074	1818.458	589.636	1563.683	1910.424	611.455	1540.452	1833.137	627.449	1526.135	1746.178	673.126	1499.985	1712.976	702.924	1492.661	1704.664	671.316	1544.861	2147.898	779.509	1260.279	2200.298	681.792	1262.74	2100.145	756.684	1302.269	2146.483	656.37	1301.683	2194.412	261.868	1315.828	2190.334	183.408	1336.183	2160.933	274.749	1355.228	2154.409	192.188	1371.302	2120.433	81.609	1407.681	2106.743	37.65	1408.068	2131.635	55.269	1360.316																			1611.486	499.929	1468.002	1612.003	539.913	1571.477																									2336.981	46.921	1428.111	2287.283	49.626	1324.397				1664.081	514.91	1519.886
12.076	2219.29	992.929	1545.991	2191.887	1027.83	1328.995	2038.15	1061.248	1519.428	2025.485	1077.557	1422.853	2182.764	1077.241	1598.94	2134.098	1088.652	1290.306	2133.521	701.452	1612.343	2158.241	594.49	1603.384	2079.807	695.145	1570.888	2100.613	586.965	1559.407	1918.693	571.378	1577.533	1839.844	586.422	1564.088	1931.797	608.145	1540.539	1854.531	624.012	1526.294	1762.598	669.954	1501.309	1728.447	698.299	1495.279	1722.466	665.426	1546.999	2139.46	777.337	1260.784	2189.412	678.474	1262.598	2092.097	755.837	1304.054	2136.273	654.564	1303.169	2171.598	262.244	1313.797	2164.562	183.937	1334.338	2139.227	276.765	1353.754	2129.341	194.448	1369.757	2090.41	82.48	1406.56	2076.325	38.648	1407.031	2101.243	56.024	1359.124																			1634.666	492.135	1468.405	1635.335	530.16	1572.652																									2306.635	46.274	1427.061	2256.91	49.244	1323.418				1687.112	508.118	1519.72
12.083	2215.555	992.106	1547.171	2188.733	1027.551	1327.611	2035.21	1060.89	1519.308	2023.121	1077.711	1423.292	2178.41	1077.257	1599.682	2128.801	1090.09	1290.842	2144.863	701.759	1612.714	2174.672	596.086	1603.885	2090.634	692.379	1572.459	2116.615	585.326	1561.109	1939.886	568.389	1577.804	1860.877	582.301	1564.199	1952.515	604.851	1540.457	1875.063	619.79	1526.162	1778.536	665.252	1503.003	1742.89	691.235	1495.68	1739.169	657.683	1548.664	2130.296	775.266	1261.668	2176.315	675.198	1262.557	2083.474	755.377	1306.339	2125.647	652.925	1306.279	2147.849	261.339	1312.671	2137.853	183.542	1333.079	2116.534	277.387	1352.563	2103.589	195.353	1368.832	2060.058	83.29	1405.326	2045.751	39.262	1405.875	2070.497	56.763	1357.807																			1657.885	482.179	1468.51	1659.016	518.196	1573.393																									2276.131	45.718	1425.841	2226.533	48.78	1322.718						
12.089	2212.585	992.393	1547.826	2186.245	1027.055	1326.651	2032.676	1061.463	1518.353	2021.042	1078.273	1422.826	2174.463	1078.005	1600.465	2124.416	1091.875	1290.711	2156.585	703.767	1613.058	2191.588	599.88	1604.569	2102.202	691.203	1574.193	2133.407	585.673	1562.832	1960.52	565.227	1577.647	1881.208	577.217	1564.028	1972.263	601.625	1540.091	1894.488	614.797	1525.792	1793.121	658.165	1503.669	1755.997	682.916	1499.215	1755.159	648.2	1550.065	2121.006	774.023	1262.501	2164.122	672.745	1263.324	2074.588	755.788	1308.422	2113.972	652.238	1308.497	2123.764	259.978	1311.673	2110.785	182.447	1332.576	2092.884	277.293	1351.575	2076.837	195.883	1368.068	2029.426	84.017	1404.273	2015.046	39.946	1404.966	2040.103	57.272	1356.99																			1681.757	469.755	1468.684	1682.804	504.306	1573.936																									2246.28	45.332	1424.318	2195.784	49.101	1321.293						
12.096	2210.461	993.633	1547.597	2184.178	1026.842	1325.903	2030.312	1062.822	1517.137	2019.265	1079.172	1421.739	2170.975	1079.392	1600.862	2121.392	1093.364	1290.029	2169.524	707.214	1612.521	2208.209	606.037	1605.271	2114.67	690.938	1575.981	2150.757	587.88	1564.357	1980.498	561.956	1576.766	1900.652	571.21	1563.722	1990.674	598.93	1539.237	1912.42	609.32	1525.432	1806.91	649.491	1503.977	1768.359	671.838	1498.278	1770.094	636.906	1550.73	2111.878	773.493	1262.922	2152.432	670.534	1264.013	2065.69	756.954	1309.725	2101.101	652.437	1309.578	2099.995	258.143	1311.115	2083.864	181.299	1332.096	2069.149	276.875	1350.244	2049.897	196.193	1366.996	1999.003	84.871	1403.574	1984.575	40.833	1404.395	2009.721	58.022	1356.357																			1706.123	455.124	1468.662	1706.747	488.717	1574.174																									2214.94	45.102	1424.373	2165.408	48.59	1321.025						
12.103	2208.896	995.793	1547.031	2182.491	1026.774	1325.083	2028.48	1064.787	1515.833	2017.474	1080.946	1420.158	2168.099	1081.38	1600.874	2119.557	1094.542	1288.925	2181.32	712.879	1612.814	2225.237	613.526	1605.544	2126.478	693.329	1577.511	2168.027	592.136	1565.601	1999.322	558.648	1575.452	1919.074	564.46	1562.957	2007.657	596.464	1538.343	1928.924	603.451	1525.078	1819.296	638.963	1503.412	1779.209	658.829	1498.35	1783.971	623.964	1550.635	2102.985	773.286	1262.868	2139.773	668.907	1264.188	2056.732	758.687	1310.007	2088.079	652.984	1310.202	2075.603	257.236	1310.477	2058.361	180.45	1332.884	2044.956	276.765	1349.537	2023.489	196.601	1366.449	1968.757	85.89	1403.49	1954.164	41.779	1404.086	1979.403	59.252	1356.201																			1731.427	438.323	1468.598	1731.061	471.716	1574.163																									2184.575	44.496	1423.652	2134.666	48.445	1320.474				1783.211	464.562	1515.509
12.109	2207.641	998.713	1546.889	2181.384	1026.896	1324.386	2026.969	1067.324	1514.465	2017.182	1082.888	1418.56	2165.891	1084.048	1600.471	2118.963	1095.599	1287.704	2192.772	719.811	1612.85	2241.708	622.765	1605.399	2138.019	697.253	1578.88	2184.983	598.27	1566.366	2017.016	555.278	1573.966	1936.581	556.96	1561.73	2023.129	594.291	1537.615	1944.119	597.181	1524.607	1830.741	626.676	1502.213	1789.194	644.328	1499.301	1797.031	609.325	1549.795	2094.746	773.479	1262.771	2126.997	668.089	1264.127	2047.979	760.982	1309.871	2074.753	653.942	1309.833	2050.882	257.548	1311.469	2031.965	181.239	1333.651	2020.305	277.917	1349.834	1996.843	198.202	1366.466	1938.634	87.15	1404.187	1923.877	43.109	1404.461	1949.38	60.855	1356.638																			1757.505	420.316	1468.337	1755.986	453.481	1573.804																									2154.316	43.825	1423.545	2104.376	48.38	1320.462				1808.682	449.511	1514.798
12.116	2206.889	1002.35	1546.785	2180.773	1027.308	1323.655	2025.717	1070.465	1513.111	2016.747	1085.334	1416.622	2164.18	1087.537	1599.804	2119.582	1096.863	1286.74	2203.529	727.987	1612.762	2257.152	633.254	1605.07	2149.527	702.581	1579.9	2201.47	605.926	1566.702	2033.628	551.627	1572.539	1953.249	548.699	1560.246	2037.246	591.786	1537.093	1958.368	590.114	1524.07	1841.567	612.622	1500.401	1798.573	626.297	1497.096	1809.751	592.854	1548.237	2086.939	774.729	1262.386	2115.052	667.718	1264.134	2039.543	763.703	1309.222	2060.879	655.897	1308.381	2026.58	258.491	1312.738	2005.01	183.023	1334.507	1995.576	279.825	1350.541	1970.08	200.838	1367.339	1908.62	88.568	1405.156	1893.733	44.662	1405.119	1919.254	62.65	1357.55																			1784.991	401.024	1467.424	1781.665	434.314	1573.057																									2124.121	43.254	1423.816	2073.858	48.509	1321.45				1832.42	435.399	1514.198
