Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
0	-22.783652	-4.037108	4.979021	6.894231	3.724327	9.561392	-7.081398	1.986934	-6.673825
1	-22.522159	-4.01929	4.569159	8.476437	3.951627	9.91595	-5.477435	2.330381	-7.132856
2	-22.33214	-4.06253	4.242468	10.291516	4.140023	9.963712	-4.153718	2.759336	-7.185672
3	-22.228151	-4.172999	3.984331	12.331385	4.250316	9.673495	-3.316375	3.244657	-6.77549
4	-22.213412	-4.34908	3.736097	14.611831	4.257477	9.083991	-3.099696	3.744465	-5.947788
5	-22.258188	-4.58611	3.418372	17.128479	4.143462	8.266297	-3.553813	4.186075	-4.773998
6	-22.294289	-4.879704	2.991572	19.803375	3.901195	7.341458	-4.591565	4.49721	-3.387474
7	-22.223482	-5.234284	2.512556	22.466592	3.558168	6.478654	-6.008715	4.656981	-2.03972
8	-21.945889	-5.668584	2.116447	24.903312	3.191441	5.817226	-7.593487	4.693749	-1.026365
9	-21.405356	-6.196391	1.925402	26.942491	2.887016	5.379142	-9.205737	4.644943	-0.517097
10	-20.61994	-6.789886	1.973332	28.516471	2.670193	5.081786	-10.768843	4.548112	-0.468667
11	-19.670168	-7.359598	2.178722	29.652066	2.485929	4.844411	-12.243	4.442999	-0.677334
12	-18.656531	-7.781446	2.367139	30.419067	2.243744	4.66853	-13.616458	4.34807	-0.903871
13	-17.655715	-7.961579	2.366078	30.884374	1.881185	4.61999	-14.886299	4.261243	-1.008231
14	-16.692497	-7.882504	2.106935	31.094196	1.397261	4.751053	-16.036185	4.194656	-1.00021
15	-15.740513	-7.595394	1.641146	31.075379	0.842797	5.043399	-17.040023	4.174554	-0.973994
16	-14.755641	-7.179046	1.086351	30.842785	0.293077	5.415844	-17.8798	4.201395	-1.023019
17	-13.709672	-6.703612	0.55877	30.408316	-0.181909	5.759452	-18.55401	4.227903	-1.174273
18	-12.590807	-6.219731	0.125126	29.781811	-0.542467	5.968243	-19.063969	4.180777	-1.363306
19	-11.395108	-5.759744	-0.205158	28.969237	-0.783413	5.97859	-19.381933	4.008961	-1.510204
20	-10.13111	-5.333205	-0.455141	27.981403	-0.922371	5.789043	-19.451757	3.712278	-1.604644
21	-8.816957	-4.928444	-0.652669	26.841075	-0.982608	5.441865	-19.240898	3.324076	-1.684797
22	-7.474143	-4.529641	-0.823405	25.579522	-0.971115	5.006061	-18.769079	2.876126	-1.781281
23	-6.128264	-4.131908	-0.990475	24.229381	-0.870439	4.56905	-18.068793	2.385061	-1.914953
24	-4.804854	-3.737398	-1.156701	22.824851	-0.662491	4.204842	-17.142315	1.868191	-2.110535
25	-3.523239	-3.339595	-1.29255	21.406158	-0.359803	3.941559	-15.974405	1.358486	-2.38782
26	-2.296146	-2.919117	-1.355187	20.009526	-0.002542	3.784257	-14.563421	0.89124	-2.76553
27	-1.134867	-2.459255	-1.314814	18.656198	0.373725	3.758745	-12.926963	0.477999	-3.272836
28	-0.05231	-1.958914	-1.159232	17.363027	0.753964	3.894939	-11.090905	0.103774	-3.929197
29	0.942672	-1.428841	-0.884603	16.154868	1.131566	4.178728	-9.084286	-0.246951	-4.726288
30	1.847824	-0.885121	-0.493064	15.061922	1.501252	4.561014	-6.945907	-0.573116	-5.646317
31	2.661796	-0.347557	0.004721	14.114435	1.866777	5.005283	-4.724864	-0.870416	-6.670454
32	3.380613	0.162225	0.592908	13.343078	2.242747	5.499505	-2.468675	-1.146616	-7.758673
33	3.996776	0.624746	1.255687	12.778695	2.641974	6.037055	-0.214402	-1.408625	-8.844762
34	4.49868	1.025728	1.976941	12.445369	3.058563	6.606324	2.010603	-1.639779	-9.864105
35	4.874536	1.354802	2.736821	12.358516	3.466606	7.185284	4.183331	-1.814256	-10.779353
36	5.118204	1.601577	3.509736	12.537216	3.840383	7.7294	6.278477	-1.933767	-11.555303
37	5.230385	1.753812	4.264381	13.007003	4.17473	8.189383	8.268432	-2.024229	-12.1265
38	5.218424	1.803678	4.96719	13.779698	4.487947	8.568175	10.132677	-2.111042	-12.438752
39	5.098277	1.760965	5.589192	14.838942	4.809766	8.935796	11.858436	-2.230513	-12.498761
40	4.891562	1.655565	6.110714	16.148053	5.168543	9.37593	13.435014	-2.444673	-12.349642
41	4.618073	1.521369	6.521707	17.666502	5.591769	9.942672	14.863413	-2.804675	-12.035661
42	4.292946	1.382678	6.824871	19.363087	6.11093	10.655102	16.165468	-3.298172	-11.601696
43	3.925042	1.25748	7.043856	21.220659	6.750437	11.489709	17.370486	-3.846333	-11.082568
44	3.513128	1.163869	7.222218	23.233331	7.505838	12.368665	18.486978	-4.348398	-10.481103
45	3.048792	1.116991	7.404264	25.401328	8.339346	13.181261	19.468666	-4.727089	-9.78133
46	2.524586	1.122527	7.618141	27.724059	9.203983	13.835058	20.20401	-4.947953	-8.991646
47	1.937157	1.177139	7.877625	30.193775	10.06806	14.285188	20.564646	-5.010829	-8.166583
48	1.287494	1.275986	8.182932	32.794411	10.91149	14.524242	20.474669	-4.923925	-7.382375
49	0.580445	1.416644	8.513151	35.503396	11.708672	14.561342	19.938518	-4.686647	-6.698163
50	-0.182184	1.594922	8.834222	38.293619	12.426232	14.410212	19.029969	-4.302861	-6.148579
51	-1.008978	1.803389	9.116384	41.138102	13.033309	14.090714	17.863772	-3.805765	-5.753171
52	-1.913119	2.034809	9.335899	44.014468	13.507251	13.638336	16.557103	-3.256488	-5.503659
53	-2.896508	2.278466	9.47339	46.901085	13.835629	13.104693	15.20248	-2.714087	-5.356257
54	-3.944735	2.515694	9.522125	49.771031	14.020458	12.54166	13.867112	-2.208028	-5.264348
55	-5.042658	2.729883	9.487173	52.596588	14.077798	11.983722	12.600121	-1.737198	-5.212877
56	-6.185602	2.918274	9.372663	55.355956	14.028733	11.447003	11.420711	-1.29077	-5.203554
57	-7.363128	3.091765	9.179776	58.028584	13.883505	10.940181	10.299724	-0.860609	-5.215321
58	-8.543026	3.271684	8.918621	60.588148	13.625677	10.464909	9.17603	-0.427713	-5.204345
59	-9.690568	3.479201	8.613855	63.006478	13.218062	10.006306	7.999475	0.047892	-5.133676
60	-10.800599	3.71301	8.291705	65.260379	12.640054	9.542722	6.758827	0.606792	-4.983051
61	-11.903321	3.941396	7.969974	67.328775	11.926762	9.069051	5.48882	1.259501	-4.750979
62	-13.047728	4.117045	7.673773	69.188685	11.168882	8.587309	4.250359	1.967035	-4.459851
63	-14.281592	4.193322	7.444117	70.820384	10.474051	8.078958	3.084886	2.643861	-4.150716
64	-15.633555	4.135373	7.313458	72.212271	9.92981	7.513516	1.991685	3.200297	-3.885111
65	-17.102147	3.927019	7.286178	73.355662	9.58164	6.878028	0.949518	3.602577	-3.739949
66	-18.652733	3.571624	7.342801	74.234	9.422449	6.192351	-0.055377	3.891769	-3.752308
67	-20.22553	3.091884	7.446543	74.81882	9.413755	5.512089	-1.021493	4.14077	-3.867902
68	-21.75798	2.52865	7.552184	75.077989	9.528306	4.916384	-1.933234	4.397574	-3.996093
69	-23.204077	1.933147	7.623088	74.987005	9.769168	4.482578	-2.762582	4.672847	-4.118208
70	-24.536726	1.350158	7.640678	74.533827	10.153758	4.26658	-3.485131	4.958357	-4.296341
71	-25.743417	0.801678	7.593929	73.718477	10.682643	4.299465	-4.100897	5.226552	-4.580011
72	-26.824344	0.294144	7.462	72.55074	11.321759	4.600698	-4.623193	5.42777	-4.9338
73	-27.788495	-0.158993	7.214081	71.042449	12.020912	5.19406	-5.052883	5.520806	-5.263799
74	-28.647145	-0.538265	6.829567	69.198934	12.735318	6.097811	-5.399833	5.499025	-5.50406
75	-29.409892	-0.835817	6.318248	67.022924	13.407723	7.294803	-5.711184	5.389743	-5.648379
