hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	8.406966	7.206928	-7.635142	12.008551	3.814708	93.937000	1.757757	-8.333144	4.732647
	8.421388	6.383775	-10.284626	11.666981	3.968571	95.617993	2.462819	-8.331951	3.941290
	8.469157	5.683201	-12.906646	11.308357	4.170171	96.840501	2.989996	-8.540832	3.262845
	8.645608	5.100957	-15.316293	11.055969	4.424097	97.660408	3.461544	-8.735511	2.601110
	8.868420	4.579943	-17.682542	10.998248	4.829819	97.960306	3.842712	-8.960624	2.057614
	9.093131	4.173500	-19.883713	10.990194	5.329657	98.022540	4.065507	-9.264317	1.699001
	9.199602	3.827715	-22.081386	11.097962	5.952806	97.589328	4.157844	-9.405028	1.321962
	9.293308	3.583888	-24.147957	11.298827	6.593161	96.777289	4.151682	-9.389913	0.902479
	9.362758	3.405242	-25.982487	11.574465	7.313682	95.498957	4.100201	-9.162842	0.383192
	9.281823	3.235416	-27.528778	11.752763	8.193031	93.810933	4.081565	-9.002259	-0.038245
	9.081818	3.075070	-29.005662	12.010160	9.027619	91.870873	4.093090	-8.773195	-0.508868
	9.171225	2.826936	-30.424651	12.283815	9.893640	89.689969	4.122912	-8.637787	-0.855494
	8.907692	2.720187	-31.549036	12.368584	10.806524	86.994928	4.110566	-8.553296	-1.054094
	8.447870	2.564451	-32.544695	12.446597	11.701172	84.086479	4.149174	-8.487341	-1.112014
	8.028329	2.196182	-33.327648	12.453049	12.651626	80.827806	4.079198	-8.428443	-1.152389
	7.373758	2.068469	-33.873265	12.493661	13.506523	77.274128	4.029048	-8.415402	-1.270056
	6.698210	1.519189	-34.090677	12.580136	14.334089	73.631208	3.879568	-8.413956	-1.383163
	6.036988	0.846526	-34.506655	12.690496	15.342366	69.399925	3.573518	-8.532436	-1.597725
	5.396130	0.056409	-34.440729	12.754970	16.388431	65.060750	3.228406	-8.786169	-1.667830
	4.692840	-0.822137	-34.415224	12.721228	17.639670	60.449454	2.809920	-9.134362	-1.585737
	4.024263	-1.964037	-34.240898	12.474542	19.036183	55.575847	2.219494	-9.709700	-1.539166
	3.500948	-3.007222	-33.736474	11.951676	20.439087	50.354597	1.426965	-10.475702	-1.339525
	3.120396	-4.315165	-32.772674	11.199667	21.887770	45.117456	0.700427	-11.476860	-1.157051
	2.891680	-5.535685	-31.715756	10.147678	23.039327	39.966057	0.010897	-12.480584	-0.634264
	2.636987	-6.305470	-31.204951	8.765246	23.702626	34.772220	-0.918896	-13.226023	-0.212965
	2.312020	-6.694467	-30.430571	7.525834	23.751996	30.148166	-2.074607	-13.870264	0.146917
	1.958629	-6.608092	-29.333300	6.298702	23.350156	26.051733	-3.187317	-14.360777	0.557065
	1.732688	-6.003660	-28.256836	5.236743	22.592965	22.350861	-4.711498	-14.801987	0.965011
	1.143393	-5.294031	-27.234421	4.408726	21.892657	19.555748	-6.430152	-15.137073	1.499129
	0.724443	-4.361131	-26.345332	3.791215	21.697537	17.346531	-8.555612	-15.612031	2.168949
	0.426883	-3.228957	-25.724140	3.462591	21.561861	15.603093	-10.617651	-16.083724	2.630824
